"date","home.team","home.score","away.team","away.score","venue","home.adv","away.adv","surface"
2016-10-01,"FC West Black Gunners B05",0,"SESC Kings White B05",0,"PTT B05 Division 2 White","home","away","Unk"
2016-10-01,"Aloha United Atletico Red B05",5,"Washington Timbers Green 1 B05",3,"PTT B05 Division 2 White","home","away","Unk"
2016-10-01,"WPFC Black B05",4,"Seattle United Copa B05",6,"RCL B05 Div 1 9Aside","home","away","Unk"
2016-10-01,"Crossfire Premier A B05",5,"Seattle United Tango B05",0,"RCL B05 Div 1 9Aside","home","away","Unk"
2016-10-01,"GS Surf A B05",1,"Crossfire Premier B B05",0,"RCL B05 Div 1 9Aside","home","away","Unk"
2016-10-01,"Eastside FC Red B05",3,"PacNW Maroon B05",2,"RCL B05 Div 1 9Aside","home","away","Unk"
2016-10-01,"Eastside FC White B05",0,"PacNW Blue B05",2,"RCL B05 Div 2 9Aside","home","away","Unk"
2016-10-01,"Kitsap Alliance FC Red B05",0,"WPFC White B05",1,"RCL B05 Div 2 9Aside","home","away","Unk"
2016-10-01,"Snohomish United Black B05",1,"Blackhills FC Black B05",1,"RCL B05 Div 2 9Aside","home","away","Unk"
2016-10-01,"Whatcom Rangers Gold B05",2,"WA Rush B05",4,"RCL B05 Div 2 9Aside","home","away","Unk"
2016-10-01,"Eastside FC Blue B05",4,"PacNW White B05",1,"RCL B05 Div 3 9Aside","home","away","Unk"
2016-10-01,"Harbor Premier Green B05",3,"NW United Black B05",1,"RCL B05 Div 3 9Aside","home","away","Unk"
2016-10-01,"Seattle United Samba B05",2,"3 Rivers Black B05",5,"RCL B05 Div 3 9Aside","home","away","Unk"
2016-10-01,"Crossfire Premier C B05",3,"FWFC Blue B05",0,"RCL B05 Div 3 9Aside","home","away","Unk"
2016-10-01,"Crossfire Yakima B B05",2,"WPFC Navy B05",4,"RCL B05 Div 4 9Aside","home","away","Unk"
2016-10-01,"Eastside FC Grey B05",0,"GS Surf C B05",4,"RCL B05 Div 4 9Aside","home","away","Unk"
2016-10-01,"Crossfire Premier D B05",1,"3 Rivers Green B05",5,"RCL B05 Div 4 9Aside","home","away","Unk"
2016-10-01,"GS Surf B B05",4,"WA Rush Nero B05",3,"RCL B05 Div 4 9Aside","home","away","Unk"
2016-10-01,"PacNW Gold B05",5,"WA Rush Azul B05",1,"RCL B05 Div 5 9Aside","home","away","Unk"
2016-10-01,"Snohomish United Red B05",3,"Blackhills FC Red B05",1,"RCL B05 Div 5 9Aside","home","away","Unk"
2016-10-01,"Harbor Premier Black B05",0,"WPFC Gold B05",5,"RCL B05 Div 5 9Aside","home","away","Unk"
2016-10-01,"Whatcom Rangers Blue B05",13,"Harbor Premier White B05",0,"RCL B05 Div 5 9Aside","home","away","Unk"
2016-10-01,"Crossfire Premier E B05",3,"FWFC White B05",5,"RCL B05 Div 5 9Aside","home","away","Unk"
2016-10-01,"GS Surf D B05",1,"Crossfire Premier F B05",2,"RCL B05 Div 5 9Aside","home","away","Unk"
2016-10-01,"Ashland SC Avengers B06",2,"RVSC Timbers White B06",5,"SOCL Pacific Crest U12","home","away","Unk"
