"date","home.team","home.score","away.team","away.score","venue","home.adv","away.adv","surface"
2016-06-17,"Emerald City FC Green B02",1,"GS Surf C B02",9,"Snohomish United Invit Silver","neutral","neutral","Grass"
2016-06-18,"NPSA Titans Navy B02",5,"Gala FC B02",0,"Skagit Firecracker U15","neutral","neutral","Grass"
2016-06-18,"EPIC B02",0,"NW United Black B02",2,"Skagit Firecracker U15","neutral","neutral","Grass"
2016-06-18,"WA Rush Nero B02",4,"Seattle United W Blue B02",3,"Skagit Firecracker U15","neutral","neutral","Grass"
2016-06-18,"Seattle United W Blue B02",4,"EPIC B02",2,"Skagit Firecracker U15","neutral","neutral","Grass"
2016-06-18,"WA Rush Nero B02",1,"NW United Black B02",5,"Skagit Firecracker U15","neutral","neutral","Grass"
2016-06-18,"Snohomish United Black B02",3,"Crossfire Yakima B B02",1,"Snohomish United Invit Gold","neutral","neutral","Grass"
2016-06-18,"Crossfire Premier C B02",1,"Crossfire Premier B B02",3,"Snohomish United Invit Gold","neutral","neutral","Grass"
2016-06-18,"Crossfire Yakima B B02",2,"Crossfire Premier C B02",0,"Snohomish United Invit Gold","neutral","neutral","Grass"
2016-06-18,"Snohomish United Black B02",0,"Crossfire Premier B B02",1,"Snohomish United Invit Gold","neutral","neutral","Grass"
2016-06-18,"Emerald City FC Green B02",4,"GS Surf D B02",1,"Snohomish United Invit Silver","neutral","neutral","Grass"
2016-06-18,"Snohomish United Red B02",0,"GS Surf B B03",3,"Snohomish United Invit Silver","neutral","neutral","Grass"
2016-06-18,"Snohomish United Black B03",0,"GS Surf C B02",1,"Snohomish United Invit Silver","neutral","neutral","Grass"
2016-06-18,"Academy Idaho Cads B02",1,"FC Portland Navy B02",5,"US Club Regionals 2002","neutral","neutral","Grass"
2016-06-18,"Eastside FC Red B02",1,"Tynecastle FC B02",4,"US Club Regionals 2002","neutral","neutral","Grass"
2016-06-18,"Dragons FC B02",0,"Washington East SC A B02",6,"US Club Regionals 2002","neutral","neutral","Grass"
2016-06-18,"Wenatchee Valley United Fire B02",2,"River Plate SC River B B02",2,"US Club Regionals 2002","neutral","neutral","Grass"
2016-06-19,"NPSA Titans Navy B02",2,"Seattle United W Blue B02",0,"Skagit Firecracker U15","neutral","neutral","Grass"
2016-06-19,"Gala FC B02",3,"WA Rush Nero B02",1,"Skagit Firecracker U15","neutral","neutral","Grass"
2016-06-19,"Gala FC B02",4,"WA Rush Nero B02",2,"Skagit Firecracker U15","neutral","neutral","Grass"
2016-06-19,"NPSA Titans Navy B02",5,"NW United Black B02",1,"Skagit Firecracker U15","neutral","neutral","Grass"
2016-06-19,"Crossfire Premier B B02",0,"Crossfire Yakima B B02",2,"Snohomish United Invit Gold","neutral","neutral","Grass"
2016-06-19,"Crossfire Premier C B02",0,"Snohomish United Black B02",2,"Snohomish United Invit Gold","neutral","neutral","Grass"
2016-06-19,"Crossfire Yakima B B02",2,"Snohomish United Black B02",1,"Snohomish United Invit Gold","neutral","neutral","Grass"
2016-06-19,"Emerald City FC Green B02",4,"GS Surf B B03",4,"Snohomish United Invit Silver","neutral","neutral","Grass"
2016-06-19,"Snohomish United Red B02",0,"GS Surf C B02",5,"Snohomish United Invit Silver","neutral","neutral","Grass"
2016-06-19,"Snohomish United Black B03",6,"GS Surf D B02",2,"Snohomish United Invit Silver","neutral","neutral","Grass"
2016-06-19,"GS Surf C B02",4,"Snohomish United Black B03",3,"Snohomish United Invit Silver","neutral","neutral","Grass"
2016-06-19,"Washington East SC A B02",4,"Academy Idaho Cads B02",1,"US Club Regionals 2002","neutral","neutral","Grass"
2016-06-19,"FC Portland Navy B02",2,"Dragons FC B02",2,"US Club Regionals 2002","neutral","neutral","Grass"
2016-06-19,"River Plate SC River B B02",1,"Eastside FC Red B02",4,"US Club Regionals 2002","neutral","neutral","Grass"
2016-06-19,"Tynecastle FC B02",1,"Wenatchee Valley United Fire B02",3,"US Club Regionals 2002","neutral","neutral","Grass"
2016-06-20,"Academy Idaho Cads B02",1,"Dragons FC B02",2,"US Club Regionals 2002","neutral","neutral","Grass"
2016-06-20,"Washington East SC A B02",2,"FC Portland Navy B02",1,"US Club Regionals 2002","neutral","neutral","Grass"
2016-06-20,"Eastside FC Red B02",0,"Wenatchee Valley United Fire B02",2,"US Club Regionals 2002","neutral","neutral","Grass"
2016-06-20,"River Plate SC River B B02",1,"Tynecastle FC B02",3,"US Club Regionals 2002","neutral","neutral","Grass"
2016-06-21,"Washington East SC A B02",1,"Wenatchee Valley United Fire B02",2,"US Club Regionals 2002","neutral","neutral","Grass"
2016-06-24,"NWSC Deception FC B02",0,"Whatcom Rangers White B02",2,"Baker Blast U15","neutral","neutral","Grass"
2016-06-24,"Liga Tlaxtli FC Guerreros B02",7,"Whatcom Rangers Gold B03",0,"Baker Blast U15","neutral","neutral","Grass"
2016-06-24,"Southlake Select TUSK United B02",3,"Whatcom Rangers Blue B02",1,"Baker Blast U15","neutral","neutral","Grass"
2016-06-24,"4-H Liverpool B02",1,"Academia Leon B02",1,"Capital Cup BU15","neutral","neutral","Unk"
2016-06-24,"Capital FC Timbers Red B02",8,"CSC Storm B02",0,"Capital Cup BU15","neutral","neutral","Unk"
2016-06-24,"Salem Chelsea B02",6,"Blackhills FC Black B02",1,"Capital Cup BU15","neutral","neutral","Unk"
2016-06-24,"Capital FC Timbers Black B02",0,"TFA Williamette Crew B02",3,"Capital Cup BU15","neutral","neutral","Unk"
2016-06-24,"Westside Timbers Samba B02",0,"Washington Timbers Red 1 B02",4,"Clash At the Border Gold/Silver U15","neutral","neutral","Unk"
2016-06-24,"PCU Union Red B02",0,"Southside SC Azul B02",1,"Clash At the Border Gold/Silver U15","neutral","neutral","Unk"
2016-06-24,"Washington Timbers Red 2 B02",0,"FC Portland Navy B02",6,"Clash At the Border Gold/Silver U15","neutral","neutral","Unk"
2016-06-24,"3 Rivers Black B02",1,"Columbia United Hermiston Heat B02",1,"Clash At the Border Gold/Silver U15","neutral","neutral","Unk"
2016-06-24,"Washington Timbers White 1 B02",0,"Eastside Timbers White B02",4,"Clash At the Border Bronze U15","neutral","neutral","Unk"
2016-06-24,"ISC Gunners A B02",4,"PCU Lightning Black B02",1,"Clash At the Border Bronze U15","neutral","neutral","Unk"
2016-06-24,"ISC Gunners B B02",0,"Washington Timbers White 1 B02",2,"Clash At the Border Bronze U15","neutral","neutral","Unk"
2016-06-24,"PacNW Blue B02",0,"WPFC Black B02",3,"Rainier Challenge Samba U15","neutral","neutral","Grass"
2016-06-24,"PacNW Maroon B02",1,"Seattle United Tango B02",1,"Rainier Challenge Samba U15","neutral","neutral","Grass"
2016-06-24,"NPSA Titans Navy B02",2,"Snohomish United Black B02",1,"Rainier Challenge Samba U15","neutral","neutral","Grass"
2016-06-24,"WA Rush B02",2,"WPFC White B02",3,"Rainier Challenge Copa U15","neutral","neutral","Grass"
2016-06-24,"Eastside FC White B02",0,"STU Evolution Yellow B02",4,"Rainier Challenge Copa U15","neutral","neutral","Grass"
2016-06-24,"MVP Rapids Navy B02",0,"FWFC Blue B02",1,"Rainier Challenge Copa U15","neutral","neutral","Grass"
2016-06-24,"Eastside FC Blue B02",1,"Seattle United Samba B02",2,"Rainier Challenge Copa U15","neutral","neutral","Grass"
2016-06-24,"PacNW White B02",2,"WPFC Navy B02",3,"Rainier Challenge Copa U15","neutral","neutral","Grass"
2016-06-25,"Whatcom Rangers White B02",0,"Southlake Select TUSK United B02",3,"Baker Blast U15","neutral","neutral","Grass"
2016-06-25,"Whatcom Rangers Gold B03",3,"NWSC Deception FC B02",3,"Baker Blast U15","neutral","neutral","Grass"
2016-06-25,"Whatcom Rangers Blue B02",0,"Liga Tlaxtli FC Guerreros B02",2,"Baker Blast U15","neutral","neutral","Grass"
2016-06-25,"Southlake Select TUSK United B02",5,"Whatcom Rangers Gold B03",0,"Baker Blast U15","neutral","neutral","Grass"
2016-06-25,"NWSC Deception FC B02",1,"Whatcom Rangers Blue B02",3,"Baker Blast U15","neutral","neutral","Grass"
2016-06-25,"Liga Tlaxtli FC Guerreros B02",7,"Whatcom Rangers White B02",0,"Baker Blast U15","neutral","neutral","Grass"
2016-06-25,"Academia Leon B02",1,"Capital FC Timbers Red B02",4,"Capital Cup BU15","neutral","neutral","Unk"
2016-06-25,"TFA Williamette Crew B02",2,"Salem Chelsea B02",8,"Capital Cup BU15","neutral","neutral","Unk"
2016-06-25,"Blackhills FC Black B02",7,"Capital FC Timbers Black B02",0,"Capital Cup BU15","neutral","neutral","Unk"
2016-06-25,"CSC Storm B02",1,"4-H Liverpool B02",2,"Capital Cup BU15","neutral","neutral","Unk"
2016-06-25,"Capital FC Timbers Red B02",3,"TFA Williamette Crew B02",1,"Capital Cup BU15","neutral","neutral","Unk"
2016-06-25,"Academia Leon B02",6,"Capital FC Timbers Black B02",0,"Capital Cup BU15","neutral","neutral","Unk"
2016-06-25,"Salem Chelsea B02",5,"4-H Liverpool B02",1,"Capital Cup BU15","neutral","neutral","Unk"
2016-06-25,"Blackhills FC Black B02",4,"CSC Storm B02",0,"Capital Cup BU15","neutral","neutral","Unk"
2016-06-25,"Washington Timbers Red 1 B02",3,"PCU Union Red B02",0,"Clash At the Border Gold/Silver U15","neutral","neutral","Unk"
2016-06-25,"Southside SC Azul B02",2,"Westside Timbers Samba B02",0,"Clash At the Border Gold/Silver U15","neutral","neutral","Unk"
2016-06-25,"FC Portland Navy B02",4,"3 Rivers Black B02",3,"Clash At the Border Gold/Silver U15","neutral","neutral","Unk"
2016-06-25,"Columbia United Hermiston Heat B02",6,"Washington Timbers Red 2 B02",0,"Clash At the Border Gold/Silver U15","neutral","neutral","Unk"
2016-06-25,"Washington Timbers Red 1 B02",1,"Southside SC Azul B02",3,"Clash At the Border Gold/Silver U15","neutral","neutral","Unk"
2016-06-25,"Westside Timbers Samba B02",3,"PCU Union Red B02",1,"Clash At the Border Gold/Silver U15","neutral","neutral","Unk"
2016-06-25,"3 Rivers Black B02",5,"Washington Timbers Red 2 B02",0,"Clash At the Border Gold/Silver U15","neutral","neutral","Unk"
2016-06-25,"Columbia United Hermiston Heat B02",4,"FC Portland Navy B02",3,"Clash At the Border Gold/Silver U15","neutral","neutral","Unk"
2016-06-25,"Eastside Timbers White B02",5,"PCU Lightning Black B02",0,"Clash At the Border Bronze U15","neutral","neutral","Unk"
2016-06-25,"Washington Timbers White 1 B02",2,"ISC Gunners A B02",5,"Clash At the Border Bronze U15","neutral","neutral","Unk"
2016-06-25,"ISC Gunners B B02",0,"Eastside Timbers White B02",1,"Clash At the Border Bronze U15","neutral","neutral","Unk"
2016-06-25,"PCU Lightning Black B02",0,"Washington Timbers White 1 B02",4,"Clash At the Border Bronze U15","neutral","neutral","Unk"
2016-06-25,"ISC Gunners A B02",7,"ISC Gunners B B02",0,"Clash At the Border Bronze U15","neutral","neutral","Unk"
2016-06-25,"WPFC Black B02",6,"NPSA Titans Navy B02",0,"Rainier Challenge Samba U15","neutral","neutral","Grass"
2016-06-25,"Snohomish United Black B02",2,"PacNW Maroon B02",4,"Rainier Challenge Samba U15","neutral","neutral","Grass"
2016-06-25,"Seattle United Tango B02",1,"PacNW Blue B02",0,"Rainier Challenge Samba U15","neutral","neutral","Grass"
2016-06-25,"WPFC Black B02",0,"PacNW Maroon B02",2,"Rainier Challenge Samba U15","neutral","neutral","Grass"
2016-06-25,"Seattle United Tango B02",3,"NPSA Titans Navy B02",2,"Rainier Challenge Samba U15","neutral","neutral","Grass"
2016-06-25,"Snohomish United Black B02",0,"PacNW Blue B02",3,"Rainier Challenge Samba U15","neutral","neutral","Grass"
2016-06-25,"WPFC Navy B02",0,"Eastside FC White B02",3,"Rainier Challenge Copa U15","neutral","neutral","Grass"
2016-06-25,"STU Evolution Yellow B02",2,"MVP Rapids Navy B02",0,"Rainier Challenge Copa U15","neutral","neutral","Grass"
2016-06-25,"FWFC Blue B02",1,"PacNW White B02",2,"Rainier Challenge Copa U15","neutral","neutral","Grass"
2016-06-25,"Eastside FC Blue B02",0,"WA Rush B02",2,"Rainier Challenge Copa U15","neutral","neutral","Grass"
2016-06-25,"Seattle United Samba B02",0,"WPFC White B02",0,"Rainier Challenge Copa U15","neutral","neutral","Grass"
2016-06-25,"WPFC Navy B02",0,"MVP Rapids Navy B02",0,"Rainier Challenge Copa U15","neutral","neutral","Grass"
2016-06-25,"FWFC Blue B02",0,"Eastside FC White B02",2,"Rainier Challenge Copa U15","neutral","neutral","Grass"
2016-06-25,"STU Evolution Yellow B02",4,"PacNW White B02",0,"Rainier Challenge Copa U15","neutral","neutral","Grass"
2016-06-25,"WA Rush B02",1,"Seattle United Samba B02",0,"Rainier Challenge Copa U15","neutral","neutral","Grass"
2016-06-25,"WPFC White B02",1,"Eastside FC Blue B02",2,"Rainier Challenge Copa U15","neutral","neutral","Grass"
2016-06-25,"Emerald City FC White B03",1,"Kent City Black B03",3,"RVS Classic BU14-15","neutral","neutral","Turf"
2016-06-25,"Dragons FC B02",2,"Slammers Orange B03",2,"RVS Classic BU14-15","neutral","neutral","Turf"
2016-06-25,"Kent United Green B02",1,"TC United Navy B02",2,"RVS Classic BU14-15","neutral","neutral","Turf"
2016-06-25,"Slammers Orange B02",3,"Harbor Premier Green B03",1,"RVS Classic BU14-15","neutral","neutral","Turf"
2016-06-25,"Kent City Black B03",2,"Slammers Orange B03",3,"RVS Classic BU14-15","neutral","neutral","Turf"
2016-06-25,"Kent United Green B02",1,"Slammers Orange B02",10,"RVS Classic BU14-15","neutral","neutral","Turf"
2016-06-25,"Emerald City FC White B03",1,"Dragons FC B02",9,"RVS Classic BU14-15","neutral","neutral","Grass"
2016-06-25,"TC United Navy B02",4,"Harbor Premier Green B03",2,"RVS Classic BU14-15","neutral","neutral","Turf"
2016-06-26,"Liga Tlaxtli FC Guerreros B02",9,"Whatcom Rangers White B02",0,"Baker Blast U15","neutral","neutral","Grass"
2016-06-26,"Southlake Select TUSK United B02",3,"Whatcom Rangers Blue B02",1,"Baker Blast U15","neutral","neutral","Grass"
2016-06-26,"Liga Tlaxtli FC Guerreros B02",3,"Southlake Select TUSK United B02",4,"Baker Blast U15","neutral","neutral","Grass"
2016-06-26,"Capital FC Timbers Red B02",3,"Salem Chelsea B02",1,"Capital Cup BU15","neutral","neutral","Unk"
2016-06-26,"Academia Leon B02",2,"Blackhills FC Black B02",1,"Capital Cup BU15","neutral","neutral","Unk"
2016-06-26,"TFA Williamette Crew B02",1,"4-H Liverpool B02",1,"Capital Cup BU15","neutral","neutral","Unk"
2016-06-26,"Capital FC Timbers Black B02",1,"CSC Storm B02",2,"Capital Cup BU15","neutral","neutral","Unk"
2016-06-26,"Columbia United Hermiston Heat B02",1,"Washington Timbers Red 1 B02",0,"Clash At the Border Gold/Silver U15","neutral","neutral","Unk"
2016-06-26,"Southside SC Azul B02",5,"FC Portland Navy B02",1,"Clash At the Border Gold/Silver U15","neutral","neutral","Unk"
2016-06-26,"Southside SC Azul B02",3,"Columbia United Hermiston Heat B02",1,"Clash At the Border Gold/Silver U15","neutral","neutral","Unk"
2016-06-26,"3 Rivers Black B02",1,"PCU Union Red B02",2,"Clash At the Border Gold/Silver U15","neutral","neutral","Unk"
2016-06-26,"Westside Timbers Samba B02",3,"Washington Timbers Red 2 B02",2,"Clash At the Border Gold/Silver U15","neutral","neutral","Unk"
2016-06-26,"Westside Timbers Samba B02",1,"PCU Union Red B02",0,"Clash At the Border Gold/Silver U15","neutral","neutral","Unk"
2016-06-26,"PCU Lightning Black B02",2,"ISC Gunners B B02",1,"Clash At the Border Bronze U15","neutral","neutral","Unk"
2016-06-26,"Eastside Timbers White B02",0,"ISC Gunners A B02",5,"Clash At the Border Bronze U15","neutral","neutral","Unk"
2016-06-26,"PacNW Maroon B02",2,"Seattle United Tango B02",1,"Rainier Challenge Samba U15","neutral","neutral","Grass"
2016-06-26,"WA Rush B02",2,"Eastside FC White B02",1,"Rainier Challenge Copa U15","neutral","neutral","Grass"
2016-06-26,"STU Evolution Yellow B02",2,"WPFC White B02",3,"Rainier Challenge Copa U15","neutral","neutral","Grass"
2016-06-26,"WPFC White B02",1,"WA Rush B02",3,"Rainier Challenge Copa U15","neutral","neutral","Grass"
2016-06-26,"Slammers Orange B03",6,"Emerald City FC White B03",1,"RVS Classic BU14-15","neutral","neutral","Grass"
2016-06-26,"Slammers Orange B02",3,"TC United Navy B02",1,"RVS Classic BU14-15","neutral","neutral","Grass"
2016-06-26,"Harbor Premier Green B03",0,"Kent United Green B02",6,"RVS Classic BU14-15","neutral","neutral","Turf"
2016-06-26,"Dragons FC B02",2,"Kent City Black B03",0,"RVS Classic BU14-15","neutral","neutral","Grass"
2016-06-26,"Dragons FC B02",2,"Slammers Orange B02",1,"RVS Classic BU14-15","neutral","neutral","Turf"
2016-07-08,"ISC Gunners Select B02",3,"FC Edmonds Sting B02",2,"Gunners Invitational Boys 2002 Gold","neutral","neutral","Unk"
2016-07-08,"Dragons FC B02",7,"ISC Gunners B B02",0,"Gunners Invitational Boys 2002 Gold","neutral","neutral","Unk"
2016-07-08,"Black Angels -Unk B03",1,"Kent United White B03",3,"KCC BU14-15","neutral","neutral","Unk"
2016-07-08,"Crossfire Select Zlatko B03",0,"Kent United White B03",4,"KCC BU14-15","neutral","neutral","Unk"
2016-07-08,"South Kitsap United B03",0,"Kent United Green B02",12,"KCC BU14-15","neutral","neutral","Unk"
2016-07-08,"Kent United Green B02",1,"Black Angels -Unk B03",0,"KCC BU14-15","neutral","neutral","Unk"
2016-07-08,"South Kitsap United B03",0,"Crossfire Select Zlatko B03",2,"KCC BU14-15","neutral","neutral","Unk"
2016-07-08,"Eclipse FC B02",0,"Crossfire Premier A B02",4,"Nike Crossfire Challenge Super Group U15","neutral","neutral","Grass"
2016-07-08,"Capital FC Timbers Red B02",1,"Eastside FC Red B02",2,"Nike Crossfire Challenge Super Group U15","neutral","neutral","Grass"
2016-07-08,"PacNW Maroon B02",0,"GS Surf A B02",1,"Nike Crossfire Challenge Super Group U15","neutral","neutral","Grass"
2016-07-08,"Washington Timbers Red 1 B02",0,"Seattle United Copa B02",5,"Nike Crossfire Challenge Super Group U15","neutral","neutral","Grass"
2016-07-08,"Spokane Sounders A B02",1,"Snohomish United Black B02",0,"Nike Crossfire Challenge Super Group U15","neutral","neutral","Grass"
2016-07-08,"Seattle United Tango B02",1,"WPFC Black B02",4,"Nike Crossfire Challenge Super Group U15","neutral","neutral","Grass"
2016-07-08,"Eastside Timbers Black B02",3,"PacNW Blue B02",2,"Nike Crossfire Challenge Gold Group U15","neutral","neutral","Grass"
2016-07-08,"Crossfire Premier B B02",1,"Crossfire Oregon Green I B02",0,"Nike Crossfire Challenge Gold Group U15","neutral","neutral","Grass"
2016-07-08,"GS Surf B B02",5,"WPFC White B02",0,"Nike Crossfire Challenge Gold Group U15","neutral","neutral","Grass"
2016-07-08,"WA Rush B02",1,"Crossfire Premier A B03",3,"Nike Crossfire Challenge Gold Group U15","neutral","neutral","Grass"
2016-07-08,"ISC Gunners A B02",2,"Crossfire Premier C B02",3,"Nike Crossfire Challenge Silver Group U15","neutral","neutral","Grass"
2016-07-08,"Slammers Orange B02",1,"Rocky Mountain FC B02",3,"Nike Crossfire Challenge Silver Group U15","neutral","neutral","Grass"
2016-07-08,"PacNW White B02",8,"NW United Black B02",2,"Nike Crossfire Challenge Silver Group U15","neutral","neutral","Grass"
2016-07-08,"FC Portland White B02",4,"FWFC Blue B02",2,"Nike Crossfire Challenge Silver Group U15","neutral","neutral","Grass"
2016-07-08,"Whatcom Rangers Blue B02",0,"Seattle United S Blue B02",4,"Seattle United Cup BU15 Gold","neutral","neutral","Unk"
2016-07-08,"Southlake Select TUSK United B02",1,"Seattle United Shoreline Blue B02",0,"Seattle United Cup BU15 Gold","neutral","neutral","Unk"
2016-07-08,"Surrey United Metro B02",0,"NW United Black B03",2,"Seattle United Cup BU15 Gold","neutral","neutral","Turf"
2016-07-08,"Crossfire Select Toon B02",2,"FC Bellevue Venom B02",3,"Seattle United Cup BU15 Silver","neutral","neutral","Unk"
2016-07-08,"NSC Force B02",2,"Southlake Select Red B02",0,"Seattle United Cup BU15 Silver","neutral","neutral","Unk"
2016-07-08,"Washington East SC B B02",4,"Seattle United W White B02",1,"Seattle United Cup BU15 Silver","neutral","neutral","Turf"
2016-07-09,"Black Angels -Unk B03",6,"South Kitsap United B03",0,"KCC BU14-15","neutral","neutral","Unk"
2016-07-09,"Crossfire Select Zlatko B03",3,"NW United White B04",0,"KCC BU14-15","neutral","neutral","Unk"
2016-07-09,"Kent United White B03",5,"NW United White B04",0,"KCC BU14-15","neutral","neutral","Unk"
2016-07-09,"Crossfire Premier A B02",5,"Eastside FC Red B02",0,"Nike Crossfire Challenge Super Group U15","neutral","neutral","Grass"
2016-07-09,"Capital FC Timbers Red B02",0,"Eclipse FC B02",1,"Nike Crossfire Challenge Super Group U15","neutral","neutral","Grass"
2016-07-09,"Seattle United Copa B02",0,"GS Surf A B02",1,"Nike Crossfire Challenge Super Group U15","neutral","neutral","Grass"
2016-07-09,"PacNW Maroon B02",4,"Washington Timbers Red 1 B02",0,"Nike Crossfire Challenge Super Group U15","neutral","neutral","Grass"
2016-07-09,"WPFC Black B02",4,"Snohomish United Black B02",1,"Nike Crossfire Challenge Super Group U15","neutral","neutral","Grass"
2016-07-09,"Spokane Sounders A B02",0,"Seattle United Tango B02",2,"Nike Crossfire Challenge Super Group U15","neutral","neutral","Grass"
2016-07-09,"Crossfire Premier B B02",1,"Eastside Timbers Black B02",2,"Nike Crossfire Challenge Gold Group U15","neutral","neutral","Grass"
2016-07-09,"PacNW Blue B02",0,"Crossfire Oregon Green I B02",1,"Nike Crossfire Challenge Gold Group U15","neutral","neutral","Grass"
2016-07-09,"GS Surf B B02",3,"WA Rush B02",0,"Nike Crossfire Challenge Gold Group U15","neutral","neutral","Grass"
2016-07-09,"Crossfire Premier A B03",8,"WPFC White B02",0,"Nike Crossfire Challenge Gold Group U15","neutral","neutral","Grass"
2016-07-09,"Slammers Orange B02",4,"ISC Gunners A B02",0,"Nike Crossfire Challenge Silver Group U15","neutral","neutral","Grass"
2016-07-09,"Crossfire Premier C B02",1,"Rocky Mountain FC B02",4,"Nike Crossfire Challenge Silver Group U15","neutral","neutral","Grass"
2016-07-09,"NW United Black B02",0,"FWFC Blue B02",2,"Nike Crossfire Challenge Silver Group U15","neutral","neutral","Grass"
2016-07-09,"FC Portland White B02",3,"PacNW White B02",3,"Nike Crossfire Challenge Silver Group U15","neutral","neutral","Grass"
2016-07-09,"Southlake Select TUSK United B02",0,"NW United Black B03",1,"Seattle United Cup BU15 Gold","neutral","neutral","Turf"
2016-07-09,"Seattle United S Blue B02",0,"Surrey United Metro B02",3,"Seattle United Cup BU15 Gold","neutral","neutral","Turf"
2016-07-09,"Seattle United Shoreline Blue B02",4,"Whatcom Rangers Blue B02",0,"Seattle United Cup BU15 Gold","neutral","neutral","Turf"
2016-07-09,"Southlake Select Red B02",4,"Crossfire Select Toon B02",1,"Seattle United Cup BU15 Silver","neutral","neutral","Turf"
2016-07-09,"NSC Force B02",3,"Seattle United W White B02",0,"Seattle United Cup BU15 Silver","neutral","neutral","Turf"
2016-07-09,"FC Bellevue Venom B02",0,"Washington East SC B B02",2,"Seattle United Cup BU15 Silver","neutral","neutral","Turf"
2016-07-09,"Seattle United W White B02",5,"Southlake Select Red B02",1,"Seattle United Cup BU15 Silver","neutral","neutral","Turf"
2016-07-09,"Washington East SC B B02",2,"Crossfire Select Toon B02",2,"Seattle United Cup BU15 Silver","neutral","neutral","Turf"
2016-07-09,"NSC Force B02",2,"FC Bellevue Venom B02",0,"Seattle United Cup BU15 Silver","neutral","neutral","Turf"
2016-07-10,"NW United White B04",0,"Kent United Green B02",4,"KCC BU14-15","neutral","neutral","Unk"
2016-07-10,"Kent United White B03",0,"Kent United Green B02",2,"KCC BU14-15","neutral","neutral","Unk"
2016-07-10,"Crossfire Select Zlatko B03",1,"Black Angels -Unk B03",2,"KCC BU14-15","neutral","neutral","Unk"
2016-07-10,"NW United White B04",1,"South Kitsap United B03",0,"KCC BU14-15","neutral","neutral","Unk"
2016-07-10,"Crossfire Premier A B02",1,"Capital FC Timbers Red B02",0,"Nike Crossfire Challenge Super Group U15","neutral","neutral","Grass"
2016-07-10,"Eastside FC Red B02",0,"Eclipse FC B02",1,"Nike Crossfire Challenge Super Group U15","neutral","neutral","Grass"
2016-07-10,"Seattle United Copa B02",3,"PacNW Maroon B02",1,"Nike Crossfire Challenge Super Group U15","neutral","neutral","Grass"
2016-07-10,"GS Surf A B02",5,"Washington Timbers Red 1 B02",0,"Nike Crossfire Challenge Super Group U15","neutral","neutral","Grass"
