"team .colname","total .colname","attack .colname","defense .colname","n .colname","region .colname","city .colname","fall.league .colname","spr.league .colname","other .colname"
"Capital FC Timbers Red G03",1423,12.11,6.21,41,"OR","Salem","PTT G03 Premier Red","Spr OYS G03 Premier Red","FWRL03, OYS State Cup G03"
"ISC Gunners A G03",1416,8.88,8.06,34,"WA","Issaquah","PSPL Classic 2 Red U14","Spr PSPL Classic 1 West U14","WA Cup U14 Silver U14"
"THUSC Emerald G03",1407,11.88,5.66,43,"OR","Tualatin Hills","PTT G03 Premier Red","Spr OYS G03 Premier Red","NWCL 03, OYS State Cup G03"
"Seattle Celtic Green G03",1377,10.01,5.45,37,"WA","Seattle","PSPL WSPL 1 U14","Spr PSPL SuperLeague U14","WA Cup U14 Gold U14"
"BSC Portland Black G03",1372,9.91,5.34,28,"OR","Portland","PTT G03 Premier White","Spr OYS G03 Premier White","OYS State Cup G03"
"Harbor Premier Green G03",1362,8.08,6.08,41,"WA","Gig Harbor","RCL G03 Div 2","Win RCL G03 Div 2","WYS Presidents Cup G03 Div 1"
"FWFC Blue G03",1354,6.85,6.79,35,"WA","Federal Way","RCL G03 Div 2","Win RCL G03 Div 2","WYS Presidents Cup G03 Div 1"
"PacNW Blue G03",1350,7.99,5.68,39,"WA","Tukwila","RCL G03 Div 2","Win RCL G03 Div 2","WYS Presidents Cup G03 Div 1"
"Rogue Valley Timbers Red G03",1349,6.62,6.79,27,"OR","Medford","PTT G03 Premier Red","Spr OYS G03 Premier White","OYS State Cup G03"
"NEU White G03",1346,8.21,5.35,30,"OR","Portland","PTT G03 Premier White","Spr OYS G03 Premier White","OYS State Cup G03"
"Westside Timbers Copa TS G03",1341,6.88,6.19,42,"OR","Beaverton","PTT G03 Premier Red","Spr OYS G03 Premier White","NWCL 03, OYS State Cup G03"
"Valor Black Deatherage G03",1333,6.98,5.76,30,"WA","Spokane","PSPL Classic 1 U14","Spr PSPL SuperLeague U14","WA Cup U14 Gold U14"
"Snohomish United Black G03",1329,8.02,4.86,40,"WA","Snohomish","RCL G03 Div 2","Win RCL G03 Div 2","WYS Presidents Cup G03 Div 1"
"TC United Navy G03",1321,6.33,5.84,28,"WA","Lacey","PSPL WSPL 2 U14","Spr PSPL SuperLeague U14","WA Cup U14 Gold U14"
"NW United Black G03",1319,7.56,4.84,35,"WA","Burlington","RCL G03 Div 4","Win RCL G03 Div 3","WYS Presidents Cup G03 Div 2"
"Washington Timbers Red 2 G03",1317,5.16,7.01,38,"WA","Vancouver","PTT G03 Div 1 Red","Spr OYS G03 Premier White","OYS Presidents Cup G03"
"Eastside FC White G03",1313,7.29,4.79,35,"WA","Preston","RCL G03 Div 3","Win RCL G03 Div 3","WYS Presidents Cup G03 Div 1"
"Crossfire OR LOSC Blue I G03",1297,4.9,6.41,44,"OR","Lake Oswego","PTT G03 Premier White","Spr OYS G03 Premier White","OYS State Cup G03"
"Crossfire Premier B G03",1288,5,5.9,37,"WA","Redmond","RCL G03 Div 4","Win RCL G03 Div 3","WYS Presidents Cup G03 Div 1"
"CSC Storm G03",1261,4.93,4.97,36,"OR","Corvallis","PTT G03 Premier White","Spr OYS G03 Premier White","OYS State Cup G03"
"Nortac Sparta Red G03",1260,4.81,5.03,39,"WA","Tacoma","PSPL WSPL 1 U14","Spr PSPL SuperLeague U14","NWCL 03, WA Cup U14 Gold U14"
"FC Portland Navy G03",1256,4.78,4.92,37,"OR","Portland","PTT G03 Div 1 White","Spr OYS G03 Premier Red","OYS State Cup G03"
"Soccer Xpress Blast G03",1252,5.62,4.07,8,"ID","","Idaho D3 U14 Div 2 U14","",""
"MVP Marauders Navy G03",1250,4.23,5.35,36,"WA","Maple Valley","PSPL WSPL 2 U14","Spr PSPL Classic 1 West U14","WA Cup U14 Gold U14"
"FC Edmonds Revolution G03",1244,4.23,5.12,43,"WA","Edmonds","PSPL WSPL 2 U14","Spr PSPL Classic 1 West U14","WA Cup U14 Gold U14"
"Spokane Foxes Premier G03",1241,6.06,3.51,29,"WA","Spokane","PSPL-Inland Copa 1 U14","Spr PSPL Classic 1 East U14","WA Cup U14 Silver U14"
"Blackhills FC Black G03",1239,6.94,3.03,37,"WA","Olympia","RCL G03 Div 4","Win RCL G03 Div 3","WYS Presidents Cup G03 Div 1"
"Crossfire OR SSC Blue I G03",1234,5.09,3.98,32,"OR","Tigard","PTT G03 Premier White","Spr OYS G03 Premier White","OYS State Cup G03"
"Highline Premier Blue G03",1228,5.09,3.81,28,"WA","Burien","PSPL WSPL 2 U14","Spr PSPL Classic 1 West U14","WA Cup U14 Silver U14"
"GS Surf C G03",1221,3.62,5.13,37,"WA","Bothel","RCL G03 Div 3","Win RCL G03 Div 3","WYS Presidents Cup G03 Div 2"
"Kitsap Alliance Red G03",1212,3.86,4.5,33,"WA","Silverdale","RCL G03 Div 3","Win RCL G03 Div 3","WYS Presidents Cup G03 Div 2"
"PSA Force G03",1211,6.03,2.87,30,"WA","Marysville","PSPL WSPL 2 U14","Spr PSPL SuperLeague U14","WA Cup U14 Gold U14"
"Indie Chicas Cyan G03",1207,5.87,2.87,18,"ID","Eagle","Idaho D3 U14G Div 1 U14, Idaho D3 Div 1 U15","Spr Idaho D3 U14 Div 2, Spr Idaho D3 U13/14 Div 1",""
"CWSA Navy G03",1204,5.42,3.03,27,"WA","Yakima","PSPL Classic 1 U14","Spr PSPL Classic 1 East U14","WA Cup U14 Gold U14"
"BSC Portland Black II G03",1201,5.01,3.21,21,"OR","Portland","PTT G03 Div 1 Red","Spr OYS G03 Div 1 Red","OYS Presidents Cup G03"
"Crossfire Select Tacey G03",1196,3.55,4.38,36,"WA","Redmond","NPSL Div 1 (03) U14","Win RCL G03 Div 5","Founders Cup G03 Div A"
"WAFC Storm G03",1194,5.52,2.78,21,"OR","Woodburn","PTT G03 Div 1 Red","Spr OYS G03 Div 1 Red","OYS Presidents Cup G03"
"Idaho Rush Nero G03",1193,6.53,2.34,12,"ID","Boise","Idaho D3 U14 Div 2 U14","Spr Idaho D3 U13/14 Div 1",""
"Sting SC Timbers Red G03",1188,3.95,3.74,21,"ID","","IPL U14/U15 East U15","Spr PSPL Classic 1 East U14","WA Cup U14 Gold U14"
"Boise Nationals Timbers Blue G03",1184,4.46,3.2,11,"ID","Boise","Idaho D3 U14G Div 1 U14, Idaho D3 Div 1 U15","Spr Idaho D3 U13/14 Div 1",""
"Seattle United Shoreline Blue G03",1178,4.21,3.26,36,"WA","Seattle","NPSL Div 1 (03) U14","Spr NPSL (03) Div 1 U14","Founders Cup G03 Div A"
"PacNW White G03",1177,3.75,3.65,40,"WA","Tukwila","RCL G03 Div 4","Win RCL G03 Div 4","WYS Presidents Cup G03 Div 2"
"FME Fusion G03",1157,5.02,2.36,30,"WA","Fife","NPSL Div 1 (03) U14","Spr NPSL (03) Div 1 U14",""
"FC West Revolution G03",1157,2.31,5.13,25,"OR","Forest Grove","PTT G03 Div 1 Red","Spr OYS G03 Div 1 Red","OYS Presidents Cup G03"
"ISC Gunners Select G03",1151,3.61,3.16,18,"WA","Issaquah","PSPL Copa U14","",""
"PCU Red 1 G03",1150,2.06,5.5,45,"OR","Portland","PTT G03 Premier White","Spr OYS G03 Premier White","OYS State Cup G03"
"Southlake Select Patriots G03",1149,3.78,2.96,29,"WA","Renton","NPSL Div 1 (03) U14","","Founders Cup G03 Div A"
"Breakers Red Wilson G03",1144,3.95,2.76,28,"WA","Spokane","PSPL-Inland Copa 1 U14","Spr PSPL Classic 1 East U14","WA Cup U14 Silver U14"
"Eastside FC Blue G03",1144,3.19,3.4,32,"WA","Preston","RCL G03 Div 4","Win RCL G03 Div 4","WYS Presidents Cup G03 Div 2"
"WPFC White G03",1143,3.31,3.25,31,"WA","Tacoma","RCL G03 Div 5","Win RCL G03 Div 4","WYS Presidents Cup G03 Div 2"
"CUSC Lil Thorns G03",1141,3.46,3.07,29,"OR","Clackamas","PTT G03 Div 1 White","Spr OYS G03 Div 1 White","OYS Presidents Cup G03"
"NSC Vipers G03",1126,2.98,3.22,28,"WA","Woodinvile","NPSL Div 1 (03) U14","","Founders Cup G03 Div A"
"SGESC Fusion Navy G03",1125,3.51,2.72,37,"WA","Graham","PSPL Classic 1 U14","Spr PSPL Classic 1 West U14","WA Cup U14 Silver U14"
"WA East G03",1122,3.33,2.8,27,"WA","Spokane","PSPL-Inland Copa 1 U14","Spr PSPL-Inland Copa 1 U14","WA Cup U14 Bronze U14"
"FC Nova Red AH G03",1114,3.61,2.43,22,"ID","Boise","Idaho D3 U14 Div 2 U14","Spr Idaho D3 U14 Div 2","NWCL 03"
"Whatcom FC Rangers Blue G03",1109,2.28,3.75,35,"WA","Bellingham","RCL G03 Div 3","Win RCL G03 Div 3","WYS Presidents Cup G03 Div 2"
"Crossfire OR WUSC White G03",1102,3.41,2.38,36,"OR","West Linn","PTT G03 Div 1 White","Spr OYS G03 Div 1 White","OYS Presidents Cup G03"
"WA Rush Nero G03",1101,3,2.69,39,"WA","Everett","RCL G03 Div 4","Win RCL G03 Div 4","WYS Presidents Cup G03 Div 2"
"KSC Tsunami G03",1101,2.92,2.77,10,"OR","","","Spr OYS G03 Div 2 Red",""
"Meridian United FC Joe G03",1097,3.97,1.98,12,"ID","","Idaho D3 U14 Div 2 U14","",""
"Pacific FC Elite G03",1091,2.9,2.59,36,"WA","Battleground","PTT G03 Div 2 Red","Spr OYS G03 Div 2 Red","Founders Cup G03 Div A"
"ETFC Lyon Red G03",1088,2.28,3.23,31,"OR","Eugene","PTT G03 Div 1 Red","Spr OYS G03 Div 1 Red","OYS Presidents Cup G03"
"Nampa Premier G03",1086,4.89,1.48,19,"ID","","Idaho D3 U14 Div 2 U14","Spr Idaho D3 U14 Div 2",""
"Oregon Trails FC Arsenal G03",1081,2.69,2.62,29,"OR","","PTT G03 Div 1 White","Spr OYS G03 Div 1 White","OYS Presidents Cup G03"
"CYSA Timber Barons Green G03",1077,2.74,2.5,30,"WA","Kelso","PTT G03 Div 1 Red","Spr OYS G03 Div 1 Red",""
"Seattle United W Blue G03",1076,2.01,3.38,33,"WA","Seattle","NPSL Div 1 (03) U14","Spr NPSL (03) Div 1 U14","Founders Cup G03 Div A"
"BIFC Blue G03",1073,2.09,3.19,30,"WA","Bainbridge","NPSL Div 2 (03) U14","","Founders Cup G03 Div A"
"Aloha United SC Thorns G03",1071,3.21,2.04,30,"OR","","PTT G03 Div 1 Red","Spr OYS G03 Div 1 Red",""
"Meridian United FC G03",1071,3.7,1.76,11,"ID","","Idaho D3 U14 Div 2 U14","",""
"FC Nova Red AO G03",1069,2.99,2.16,13,"ID","Boise","Idaho D3 U14G Div 1 U14, Idaho D3 Div 1 U15","Spr Idaho D3 U14 Div 2",""
"Eastside FC Grey G03",1067,2.68,2.37,32,"WA","Preston","RCL G03 Div 4","Win RCL G03 Div 4","WYS Presidents Cup G03 Div 2"
"Kent United Green G03",1066,2.11,2.99,35,"WA","Kent","NPSL Div 1 (03) U14","","WYS Presidents Cup G03 Div 2"
"RSA Elite Hanson G03",1060,1.66,3.67,31,"WA","Puyallup","PSPL WSPL 2 U14","Spr PSPL Classic 1 West U14","WA Cup U14 Silver U14"
"Seattle United S Blue G03",1058,3.29,1.82,27,"WA","Seattle","NPSL Div 2 (03) U14","","Founders Cup G03 Div A"
"Crossfire Select Cruz G03",1057,1.78,3.34,27,"WA","Redmond","NPSL Div 1 (03) U14","","Founders Cup G03 Div A"
"Wenatchee Valley United Kodiaks G03",1054,3.62,1.61,24,"WA","Wenatchee","PSPL Classic 2 Blue U14","Spr PSPL Classic 1 East U14","WA Cup U14 Silver U14"
"South Whidbey Reign G03",1049,3.46,1.63,26,"WA","","NPSL Div 2 (03) U14","","Founders Cup G03 Div A"
"Washington Timbers White 1 G03",1045,2.09,2.61,30,"WA","Vancouver","PTT G03 Div 2 Red","Spr OYS G03 Div 1 White","OYS Founders Cup G03"
"SSC Shadow Elite Krum G03",1045,3.28,1.67,16,"WA","Spokane Valley","IPL U14/U15 East U15","Spr IPL East U14",""
"HSC Thunder G03",1039,3.29,1.59,28,"OR","Hillsboro","PTT G03 Div 2 Red","Spr OYS G03 Div 1 Red","OYS Presidents Cup G03"
"CSC Velocity Green G03",1038,2.64,1.97,34,"WA","Renton","PSPL Classic 2 Red U14","Spr PSPL Classic 2 U14","WA Cup U14 Bronze U14"
"Washington Timbers White 2 G03",1034,2.87,1.77,30,"WA","Vancouver","PTT G03 Div 2 White","Spr OYS G03 Div 2 Red","OYS Founders Cup G03"
"Seattle Celtic White G03",1033,2.59,1.94,24,"WA","Seattle","PSPL Classic 2 Red U14","Spr PSPL Classic 2 U14",""
"THUSC Sapphire G03",1032,2.09,2.39,27,"OR","Tualatin Hills","PTT G03 Div 1 Red","Spr OYS G03 Div 1 Red","OYS Presidents Cup G03"
"FC Salmon Creek Nemesis Blue G03",1030,2.14,2.3,30,"WA","Salmon Creek","PTT G03 Div 2 Red","Spr OYS G03 Div 2 Red","OYS Founders Cup G03"
"Spokane Sounders B G03",1020,2.67,1.73,33,"WA","Spokane","RCL G03 Div 5","Win RCL G03 Div 4","WYS Presidents Cup G03 Div 2"
"Cascade Rush Blue G03",1010,3.42,1.25,28,"OR","","PTT G03 Div 2 White","Spr OYS G03 Div 1 White","OYS Presidents Cup G03"
"Wenatchee Valley United Barboza G03",1008,2.67,1.58,20,"WA","Wenatchee","PSPL Classic 1 U14","Spr PSPL Classic 1 East U14","WA Cup U14 Silver U14"
"Ellensburg Fire G03",1000,2.51,1.59,10,"WA","Ellensburg","PSPL-Inland Copa 1 U14","",""
"Valor Black Acosta G03",993,2.39,1.59,18,"WA","Spokane","PSPL-Inland Copa 1 U14","Spr PSPL-Inland Copa 1 U14",""
"BFC Firestorm G03",991,2.57,1.46,14,"OR","","","Win OYS G02 Div 1 White",""
"Westside Timbers Samba TS G03",988,1.49,2.48,36,"OR","Beaverton","PTT G03 Div 1 Red","Spr OYS G03 Div 1 White","OYS Founders Cup G03"
"Shoreline SC Verrou G03",984,2.61,1.38,27,"WA","Shoreline","PSPL Classic 2 Red U14","Spr PSPL Classic 2 U14",""
"Basin Utd Rage G03",983,3,1.19,10,"OR","Klamath Falls","SOCL Cascade U15","",""
"Seattle United NE Blue G03",982,1.89,1.87,35,"WA","Seattle","NPSL Div 3 (03) U14","Spr NPSL (03) Div 1 U14","Founders Cup G03 Div A"
"Crossfire OR LOSC White G03",978,1.55,2.22,34,"OR","Lake Oswego","PTT G03 Div 2 Red","Spr OYS G03 Div 2 White",""
"TFA Willamette G03",972,2.82,1.17,21,"OR","","PTT G03 Div 2 Red","Spr OYS G03 Div 2 Red","OYS Presidents Cup G03"
"MIFC Lightning G03",966,1.5,2.11,22,"WA","Mercer Island","NPSL Div 2 (03) U14","","Founders Cup G03 Div A"
"RV Slammers Orange G03",966,1.17,2.7,37,"WA","Auburn","RCL G03 Div 3","Win RCL G03 Div 3","WYS Presidents Cup G03 Div 2"
"MVP Marauders White G03",965,2.12,1.49,33,"WA","Maple Valley","PSPL Classic 2 Red U14","Spr PSPL Classic 2 U14","WA Cup U14 Bronze U14"
"ASE Royal G03",962,1.53,2.01,20,"WA","Pasco","PSPL-Inland Copa 1 U14","Spr PSPL-Inland Copa 1 U14",""
"ISC Gunners B G03",962,2.22,1.39,33,"WA","Issaquah","PSPL Classic 2 Blue U14","Spr PSPL Classic 2 U14","WA Cup U14 Bronze U14"
"TC United White G03",956,1.89,1.57,30,"WA","Lacey","PSPL Classic 2 Blue U14","Spr PSPL Classic 2 U14","WA Cup U14 Silver U14"
"Valley Thunder SC G03",952,2.52,1.14,12,"ID","Lewiston","","Spr PSPL Classic 1 East U14","WA Cup U14 Bronze U14"
"THUSC Obsidian G03",949,1.9,1.47,28,"OR","Tualatin Hills","PTT G03 Div 2 Red","Spr OYS G03 Div 2 Red","OYS Founders Cup G03"
"PCU Black 1 G03",946,1.28,2.14,34,"OR","Portland","PTT G03 Div 1 White","Spr OYS G03 Div 1 White",""
"Fuerza FC Academy A G03",943,1.68,1.61,27,"WA","Marysville","PSPL Classic 1 U14","Spr PSPL Classic 1 West U14","WA Cup U14 Silver U14"
"Cheney Storm FC G03",939,1.93,1.36,18,"WA","Cheney","PSPL-Inland Copa 1 U14","Spr PSPL-Inland Copa 2 U14",""
"Pelada FA Willamette G03",925,2.33,1.02,22,"OR","","PTT G03 Div 1 White","Spr OYS G03 Div 1 White",""
"Wenatchee Valley United Magic Strykers G03",925,1.72,1.38,19,"WA","Wenatchee","PSPL-Inland Copa 2 U14","Spr PSPL-Inland Copa 1 U14",""
"CWSA White G03",922,1.71,1.36,23,"WA","Yakima","PSPL Classic 2 Blue U14","Spr PSPL Classic 2 U14",""
"Nortac Sparta White G03",922,1.79,1.29,22,"WA","Tacoma","PSPL Classic 2 Red U14","Spr PSPL Classic 2 U14",""
"Capital FC Timbers -Unk G03",917,1.98,1.14,8,"OR","Salem","","Spr OYS G03 Div 2 White","OYS Presidents Cup G03"
"Bend FC Timbers White G03",913,2,1.1,28,"OR","Bend","PTT G03 Div 2 Red","Spr OYS G03 Div 1 White","OYS Presidents Cup G03"
"Newport FC G03",900,1.42,1.41,28,"WA","Bellevue","NPSL Div 2 (03) U14","Spr NPSL (03) Div 2 U14","Founders Cup G03 Div A"
"Mountain Home G03",893,1.87,1.02,11,"ID","","Idaho D3 U14 Div 2 U14","Spr Idaho D3 U14 Div 2",""
"Basin Utd Fury G03",889,2.12,0.87,12,"OR","Klamath Falls","SOCL Cascade U15","",""
"GS Surf D G03",882,1.67,1.06,26,"WA","Bothel","RCL G03 Div 5","Win RCL G03 Div 5",""
"Kent United White G03",879,1.39,1.25,35,"WA","Kent","NPSL Div 3 (03) U14","Spr NPSL (03) Div 2 U14","Founders Cup G03 Div A"
"Molalla YS Mayhem G03",878,1.91,0.9,22,"OR","Molalla","PTT G03 Div 2 White","Spr OYS G03 Div 2 Red",""
"Wenatchee Valley United Sorenson G03",875,1.82,0.93,12,"WA","Wenatchee","PSPL-Inland Copa 2 U14","",""
"Crossfire Select Oka G03",874,1.49,1.12,24,"WA","Redmond","NPSL Div 2 (03) U14","","Founders Cup G03 Div A"
"THUSC Cobalt G03",873,1.48,1.12,26,"OR","Tualatin Hills","PTT G03 Div 2 White","Spr OYS G03 Div 2 Red",""
"SSC Shadow United Denman G03",866,2.13,0.74,23,"WA","Spokane Valley","IPL U14/U15 East U15","Spr IPL East U14",""
"FCC Cougars G03",863,1.55,1,31,"OR","","PTT G03 Div 2 Red","Spr OYS G03 Premier White",""
"NEU Blue G03",862,1.36,1.13,29,"OR","Portland","PTT G03 Div 1 Red","Spr OYS G03 Div 2 Red","OYS Presidents Cup G03"
"PCU White G03",859,1.62,0.93,23,"OR","Portland","PTT G03 Div 2 Red","Spr OYS G03 Div 2 White","OYS Founders Cup G03"
"IFC Select Red G03",858,1.3,1.16,19,"WA","Issaquah","NPSL Div 3 (03) U14","","Founders Cup G03 Div A"
"Eastside Timbers Black G03",854,1.52,0.96,35,"OR","Gresham","PTT G03 Div 1 White","Spr OYS G03 Div 1 White","OYS Founders Cup G03"
"Snohomish United Red G03",846,1.18,1.17,32,"WA","Snohomish","RCL G03 Div 5","Win RCL G03 Div 5","WYS Presidents Cup G03 Div 2"
"West Narrows FC Blue G03",842,1.27,1.05,26,"WA","Gig Harbor","PSPL Copa U14","Spr PSPL Classic 2 U14",""
"NSC Impact G03",840,1.36,0.97,18,"WA","Woodinvile","NPSL Div 2 (03) U14","",""
"Emerald City FC Green G03",828,1.28,0.95,27,"WA","Seattle","PSPL Classic 1 U14","Spr PSPL Classic 2 U14","WA Cup U14 Bronze U14"
"Three Rivers SC Green G03",826,0.78,1.53,28,"WA","Pasco","RCL G03 Div 4","Win RCL G03 Div 4",""
"Breakers Red Griffiths G03",825,1.12,1.06,20,"WA","Spokane","PSPL-Inland Copa 1 U14","Spr PSPL-Inland Copa 2 U14","WA Cup U14 Bronze U14"
"NW United Red G03",818,1.65,0.68,33,"WA","Burlington","RCL G03 Div 5","Spr NPSL (03) Div 2 U14","WYS Presidents Cup G03 Div 2"
"Crossfire OR CUSC Black G03",813,1.72,0.63,37,"OR","Clackamas","PTT G03 Div 2 White","Spr OYS G03 Div 2 White","OYS Founders Cup G03"
"Canyon Optimist Inferno G03",810,0.91,1.17,15,"ID","","Idaho D3 U14 Div 2 U14","Spr Idaho D3 U14 Div 2",""
"Spokane Scotties Young G03",807,1.27,0.83,24,"WA","Spokane","PSPL-Inland Copa 2 U14","Spr PSPL-Inland Copa 2 U14",""
"McMinnville MYSA Sparks G03",803,1.54,0.66,12,"OR","McMinnville","PTT G03 Div 2 White","",""
"Three Rivers SC White G03",802,1.27,0.8,21,"WA","Pasco","PSPL-Inland Copa 1 U14","Spr PSPL-Inland Copa 2 U14",""
"FC Bellevue Hypervenoms G03",792,1.13,0.84,16,"WA","Bellevue","PSPL Copa U14","",""
"Wenatchee Valley United Tigers G03",787,1.31,0.7,22,"WA","Wenatchee","PSPL Classic 2 Blue U14","Spr PSPL Classic 2 U14","WA Cup U14 Bronze U14"
"Fuerza FC Academy B G03",787,1.23,0.74,13,"WA","Marysville","PSPL Copa U14","",""
"SGESC Fusion White G03",786,1.13,0.8,19,"WA","Graham","PSPL Copa U14","",""
"Whatcom FC Rangers White G03",783,0.88,1.02,33,"WA","Bellingham","RCL G03 Div 5","Win RCL G03 Div 5",""
"Thelo Surge G03",782,1.23,0.72,26,"OR","Milwaukie","PTT G03 Div 2 White","Spr OYS G03 Div 2 White","OYS Founders Cup G03"
"Rogue Valley Timbers White G03",778,0.78,1.1,14,"OR","Medford","SOCL Cascade U15","",""
"FWFC Select G03",775,1.11,0.76,30,"WA","Federal Way","NPSL Div 3 (03) U14","Spr NPSL (03) Div 2 U14","Founders Cup G03 Div A"
"BSC Hood River Black G03",772,1.3,0.64,23,"OR","Hood River","PTT G03 Div 2 Red","Spr OYS G03 Div 2 White",""
"Capital FC Timbers Black G03",767,0.58,1.37,24,"OR","Salem","PTT G03 Div 1 White","",""
"Wenatchee Valley United Blue Angels G03",749,1.35,0.52,24,"WA","Wenatchee","PSPL-Inland Copa 2 U14","Spr PSPL-Inland Copa 2 U14","WA Cup U14 Bronze U14"
"HSC Revolution G03",747,0.99,0.7,28,"OR","Hillsboro","PTT G03 Div 2 White","Spr OYS G03 Div 2 White","OYS Presidents Cup G03"
"FSC Roses White G03",717,0.89,0.63,21,"OR","","PTT G03 Div 2 White","Spr OYS G03 Div 2 White",""
"Harbor Premier White G03",700,0.86,0.58,33,"WA","Gig Harbor","RCL G03 Div 5","Win RCL G03 Div 5","WYS Presidents Cup G03 Div 2"
"SSC Shadow Elite Dimmler G03",686,0.51,0.9,8,"WA","Spokane Valley","IPL U14/U15 East U15","Spr IPL East U14",""
"Ashland SC Crossfire G03",682,0.9,0.49,10,"OR","Ashland","SOCL Cascade U15","",""
"SK United G03",656,0.77,0.48,17,"WA","Kitsap","PSPL Copa U14","",""
"NICH Impact G03",655,0.62,0.59,34,"OR","Portland","PTT G03 Div 2 White","Spr OYS G03 Div 2 White","OYS Founders Cup G03"
"West Seattle Wildfire G03",644,1.01,0.34,22,"WA","West Seattle","NPSL Div 3 (03) U14","Spr NPSL (03) Div 2 U14","Founders Cup G03 Div A"
"HSC Newberg G03",639,0.36,0.92,18,"OR","Hillsboro","PTT G03 Div 2 White","Spr OYS G03 Div 2 White",""
