"date","home.team","home.score","away.team","away.score","venue","home.adv","away.adv","surface"
2016-06-09,"Upper Valley Madison United G01",4,"PVSC United La Maquina G01",0,"Yellowstone Cup Gold","neutral","neutral","Grass"
2016-06-09,"FC Idaho G01",1,"BYSL Ballistic SC G01",5,"Yellowstone Cup Gold","neutral","neutral","Grass"
2016-06-10,"Highline Premier Blue G03",1,"FME Fusion G03",3,"Starfire Spring Classic GU14","neutral","neutral","Turf"
2016-06-10,"Upper Valley Madison United G01",14,"Snake River Strikers G03",0,"Yellowstone Cup Gold","neutral","neutral","Grass"
2016-06-10,"PVSC United La Maquina G01",13,"Snake River Strikers G03",0,"Yellowstone Cup Gold","neutral","neutral","Grass"
2016-06-10,"Real Middleton CF AS Roma G01",1,"BYSL Ballistic SC G01",1,"Yellowstone Cup Gold","neutral","neutral","Grass"
2016-06-10,"FC Idaho G01",3,"Real Middleton CF AS Roma G01",3,"Yellowstone Cup Gold","neutral","neutral","Grass"
2016-06-11,"FC Edmonds Revolution G03",0,"FME Fusion G03",1,"Starfire Spring Classic GU14","neutral","neutral","Unk"
2016-06-11,"CWSA Navy G03",0,"Highline Premier Blue G03",2,"Starfire Spring Classic GU14","neutral","neutral","Unk"
2016-06-11,"FC Edmonds Revolution G03",2,"Highline Premier Blue G03",0,"Starfire Spring Classic GU14","neutral","neutral","Turf"
2016-06-11,"FME Fusion G03",2,"CWSA Navy G03",1,"Starfire Spring Classic GU14","neutral","neutral","Turf"
2016-06-11,"Upper Valley Madison United G01",2,"Real Middleton CF AS Roma G01",0,"Yellowstone Cup Gold","neutral","neutral","Grass"
2016-06-11,"BYSL Ballistic SC G01",2,"PVSC United La Maquina G01",0,"Yellowstone Cup Gold","neutral","neutral","Grass"
2016-06-11,"Snake River Strikers G03",0,"FC Idaho G01",8,"Yellowstone Cup Gold","neutral","neutral","Grass"
2016-06-11,"Upper Valley Madison United G01",4,"BYSL Ballistic SC G01",2,"Yellowstone Cup Gold","neutral","neutral","Grass"
2016-06-12,"CWSA Navy G03",1,"FC Edmonds Revolution G03",1,"Starfire Spring Classic GU14","neutral","neutral","Turf"
