"name","alt.name","venue"
"Arsenal FC Pre-Academy B99","Arsenal FC B99 Pre Academy","SCDL Fl1 U18"
"Arsenal FC San Diego B99","Arsenal FC San Diego","Nomads Thanksgiving 1st Division U18"
"ASE Emerald B99","ASE B99/B98 Emerald - Stephenson","PSPL WSPL 1 U18"
"ASE Emerald B99","ASE B99 Emerald - Stephenson","PSPL WSPL 1 U18"
"ASE Royal B99","ASE B99 Royal - Ollero","PSPL-Inland Copa 1 U18"
"Atletico Santa Rosa Inter B99","ATLETICO SANTA ROSA INTER (CAN)","Surf Cup Super White U18"
"Avalanche FC Apex Black B99","AFC APEX 99 BLACK (UT)","Surf Cup Super White U18"
"Avalanche FC Apex College Prep B99","AFC Apex 99 College Prep","Nomads Thanksgiving 1st Division U18"
"Aztecs FC Lizaola B99","Aztecs FC Lizaola","Nomads Thanksgiving 1st Division U18"
"Aztecs FC Premier B99","Aztecs FC Premier","Nomads Thanksgiving 1st Division U18"
"Baltimore Bays B99","BALTIMORE BAYS 98/99 (MD)","Surf Cup Super Black U18"
"Baltimore Celtic Christos B99","Baltimore Celtic SC Christos (MD)","USYS National League U18"
"Barcelona NV Academy B00","BARCELONA NV USA00 ACADEMY","LV Thanksgiving Classic LVTC U18 Boys Silver Elite"
"Beach FC B99","BEACH FC MORATAYA BU99","NHB Cup Flight 1"
"Beach FC B99","BEACH FC MORATAYA BU99 (CAS)","NV Players Showcase U-18 Treasure Island U18"
"Beach FC B99","BEACH FC LB B99 ARTIAGA (CAS)","NV Players Showcase U-18 Treasure Island U18"
"Beach FC B99","Beach FC B99 Morataya","SCDL Fl1 U18"
"Beach FC B99","BEACH FC MORATAYA BU99 (CAS)","Albion Cup 1999 Showcase U18"
"Beach FC B99","BEACH FC MORATAYA BU99 (CAS)","Manchester City Cup Gold U18"
"Beach FC Hill B99","Beach FC B99 Hill","SCDL Fl1 U18"
"Beach FC Long Beach B99","BEACH FC LB B99 ARTIAGA (CAS)","Albion Cup 1999 Showcase U18"
"Beach Futbol B99","BEACH FUTBOL (CAS)","Albion Cup 1999 Showcase U18"
"Bend FC Timbers Green B99","Bend FC Timbers 99B HSB Green","Win OYS B99 Division 1"
"Blackhills FC Black B99","Blackhills FC B99 Black A","RCL B99 Div 2"
"Blackhills FC Black B99","Blackhills B99 Black","Seattle United Cup BU18"
"Blackhills FC Black B99","Blackhills FC B99 Black A","WYS Presidents Cup B99"
"Boca Juniors LA B99","BOCA JUNIORS LAB99 ANDRADE","NHB Cup Flight 1"
"Boise Nationals Timbers Blue B99","BOISE NATIONALS TIMBERS U18 1999 BLUE (ID)","NV Players Showcase U-18 Treasure Island U18"
"Boise Nationals Timbers Blue B99","BOISE NATIONALS TIMBERS U18 1999 BLUE (ID)","ID State Cup Boys U18 U18"
"Breakers Red Bryant B99","SPOKANE BREAKERSBU18 BRYANT","Spokane Cup Boys 18/19"
"Breakers Red Bryant B99","IEYSA Breakers FC - Red B00/99 Bryant","PSPL-Inland Copa 1 U18"
"Breakers Red Bryant B99","Breakers FC B99 Bryant","Seattle United Cup BU18"
"Breakers Red Dull B99","IEYSA Breakers FC - Red B00/99 Dull","PSPL-Inland Copa 1 U18"
"Breakers White B00","IEYSA Breakers FC - Red 00 Derby","PSPL-Inland Copa 1 U18"
"BRYC Elite B99","BRYC 99 Elite (VA)","USYS National League U18"
"BSC Portland Black B99","BSC 99B Black","Win OYS B99 Division 1"
"BSC Portland Black B99","BSC 99B Black","OYS Presidents Cup B99"
"Burlingame Gold B99","BURLINGAME BSC 1999B GOLD","FWRL CAN CRL U18"
"Burlingame Gold B99","Burlingame BSC 1999B Gold","Nomads Thanksgiving 1st Division U18"
"BYSL Elite United B00","BYSL ELITE UNITED '00 BOYS","Performance Cup High School Boys"
"BYSL Odyssey Black B97","BYSL ODYSSEY BLACK","Yellowstone Cup Gold"
"CA Rush Azul B99","California Rush-LA/SB B99 Azul","SCDL Fl1 U18"
"CA Rush B99","California Rush 99","FWRL CAS B99"
"CA Rush B99","CALIFORNIA RUSH","LV Thanksgiving Classic LVTC U18 Boys Gold"
"CA Rush B99","California Rush 99Disqualified","FWRL CAS B99"
"CA Rush B99","California Rush-LA/SB B99 Rush","SCDL Fl1 U18"
"Calgary Northside Hurricanes B99","Calgary Northside Hurricanes","Whitecaps Invitational U17-18"
"Calgary SWU Premiers B00","Calgary South West United Premiers 00","Whitecaps Invitational U17-18"
"Calgary West United B99","Calgary West SC United","Whitecaps Invitational U17-18"
"California Magic SC B99","CALIFORNIA MAGIC CAL MAGIC 99B","FWRL CAN CRL U18"
"California Magic SC B99","CALIFORNIA MAGIC CAL MAGIC 99B (CAN)","NV Players Showcase U-18 Treasure Island U18"
"California Northstars B99","SACYSL CALIFORNIA NORTHSTARS 99B","FWRL CAN CRL U18"
"Capital FC Timbers Black B99","Capital FC Timbers 99B Boyd","Win OYS B99 Division 1"
"Capital FC Timbers Black B99","Capital FC Timbers 99B Boyd","OYS State Cup B99"
"Capital FC Timbers Red B00","Capital FC Timbers 00B Kagey","OYS Presidents Cup B99"
"Capital FC Timbers Red B99","Capital FC Timbers 99B Baez FWRL","Win OYS B99 Premier"
"Capital FC Timbers Red B99","Capital FC Timbers 99B Baez FWRL","OYS State Cup B99"
"Capital FC Timbers Red B99","CAPITAL FC TIMBERS BOYS 1999 RED (OR)","Nike Crossfire Challenge Super Group U18"
"Capital FC Timbers Red B99","CAPITAL FC TIMBERS BOYS 1999 RED (OR)","Surf Cup Black U18"
"Capital FC Timbers Red B99","Capital FC Timbers 99B Baez FWRL","FWRL B99"
"CB United B99","CB United HS Boys","PSPL-Inland Copa 1 U18"
"CC Condors B99","CENTRAL COAST CONDORS FC B99","NHB Cup Flight 1"
"CCV Stars Black B99","CCV STARS 99 BOYS BLACK","FWRL Desert 1999 U18"
"CCV Stars Black B99","CCV STARS 99 BOYS","LV Thanksgiving Classic Desert Premier League"
"CDA Slammers B99","CDA SLAMMERS FCB99 PENA","NHB Cup Flight 1"
"CDA Slammers B99","CDA Slammers Pena","Nomads Thanksgiving 1st Division U18"
"CDA Slammers Tustin B99","CDA Slammers FC - Tustin B99 Najera","SCDL Fl1 U18"
"Central Cal SA Norcal NPL B99","Central CA Soccer Alliance Norcal NPL","Nomads Thanksgiving 1st Division U18"
"Central WA SA Navy B99","CENTRAL WASHINGTON CWSA B-99 ANABTAWI (WA)","Nike Crossfire Challenge Super Group U18"
"Central WA SA Navy B99","CWSA B99 Navy Anabtawi","PSPL WSPL 1 U18"
"Central WA SA Navy B99","Central Washington Sounders B99 Anabtawi","PacNW Winter Classic Premier U18"
"Central WA SA Navy B99","CENTRAL WASHINGTON SOUNDERS CWS B-99 ANABTAWI (WA)","WA Cup HS Gold U18"
"Cerritos United SC Blue B99","CERRITOS UNITED SCCUSC 99 BLUE","NHB Cup Flight 1"
"CESA Premier B99","CESA 99 Premier (SC)","USYS National League U18"
"CGA Academy SC Scelite B00","CGA ACADEMY SCELITE 17'S","FC Nova Fall Showcase U17/18 Boys"
"Chadwick International School B99","CHADWICK INTERNATIONAL SCHOOL (OTH)","Surf College Showcase Black U18"
"Cincinnati United Gold B99","CINCINNATI UNITED CUP 99 GOLD (OS)","NV Players Showcase U-18 National League U18"
"Coastal FC B00","Coastal FC 00","Whitecaps Invitational U17-18"
"Coastal FC B99","Coastal FC","BCSPL 1999 U17"
"Coastal FC B99","Coastal FC 99","Whitecaps Invitational U17-18"
"Colorado Storm South Academy B00","CO STORM SOUTH 00B ACADEMY (CO)","Manchester City Cup Gold U18"
"Concorde Fire Elite B99","Concorde Fire Elite 99 (GA)","USYS National League U18"
"Coquitlam Metro Ford Millennium B00","Coquitlam Metro Ford Millennium","Whitecaps Invitational U17-18"
"Coquitlam Metro Ford Porto B99","Coquitlam Metro-Ford SC","BCSPL 1999 U17"
"Coquitlam Metro Ford Porto B99","Coquitlam Metro Ford Porto","Whitecaps Invitational U17-18"
"Corinthians B99","CORINTHIANS SC B99 (CAS)","Surf Cup Super White U18"
"Corinthians B99","CORINTHIANS SC B99 (CAS)","Surf College Showcase Super Black U18"
"Corinthians B99","CORINTHIANS SC B99 (CAS)","Manchester City Cup Gold U18"
"Crescenta Valley SC B99","Crescenta Valley SC B99","SCDL Fl1 U18"
"Crescenta Valley SC B99","CRESCENTA VALLEY SC B99 BORAK/MCCLUNG (CAS)","Manchester City Cup Gold U18"
"Crescenta Valley SC Blue B99","Crescenta Valley SC B99 Blue","SCDL Fl1 U18"
"Crossfire Oregon Black B00","Crossfire Oregon 00B Black","OYS Presidents Cup B99"
"Crossfire Oregon Green I B00","Crossfire Oregon 00 Green 1","Clash At the Border Div 2 Gold/Silver U17-18"
"Crossfire Oregon Green II B00","Crossfire Oregon 00B Green 2","OYS Presidents Cup B99"
"Crossfire Oregon Green II B99","Crossfire Oregon 99B Green 2","OYS State Cup B99"
"Crossfire Oregon Green III B00","Crossfire Oregon 00B Green 3","OYS Presidents Cup B99"
"Crossfire Premier A B98","CROSSFIRE PREMIER B98/99 A (WA)","Showcase of Champions Boys U18 DIamond U18"
"Crossfire Premier A B99","CROSSFIRE PREMIER B99A (WA)","Nike Crossfire Challenge Super Group U18"
"Crossfire Premier A B99","Crossfire Premier B99 A","RCL B99 Div 1"
"Crossfire Premier A B99","CROSSFIRE PREMIER B99A (WA)","Showcase of Champions Boys U18 Platinum U18"
"Crossfire Premier A B99","CROSSFIRE PREMIER B99A (WA)","Surf Cup Super White U18"
"Crossfire Premier A B99","CROSSFIRE PREMIER B99A (WA)","Surf College Showcase Super White U18"
"Crossfire Premier A B99","Crossfire Premier B99 A","WYS Championship B99"
"Crossfire Select -Unk B99","Crossfire Select B99","Seattle United Cup BU18"
"Crossfire Select Cantrell B00","Crossfire Select B00 Cantrell","Blast Off B1999-00 B"
"Crossfire Select Taylor B99","LWYSA CROSSFIRE SELECT B99 TAYLOR (WA)","Bigfoot Gold U18"
"Crossfire Select Taylor B99","CFS B99 - Taylor","WYS Presidents Cup B99"
"Crossfire Yakima A B00","Crossfire/Yakima Rangers","Clash At the Border Div 1 Gold/Silver U17-18"
"Crossfire Yakima A B99","CROSSFIRE YAKIMA B98 (WA)","Nike Crossfire Challenge Gold Group U18"
"Crossfire Yakima A B99","Crossfire Yakima -B99 A","RCL B99 Div 1"
"CSC Storm Navy B00","Corvallis SC 00B Navy","OYS Presidents Cup B99"
"CSC Storm Navy B99","Corvallis SC 99B","Win OYS B99 Premier"
"CSC Storm Navy B99","Corvallis SC 99B","OYS State Cup B99"
"CSC Storm White B00","Corvallis SC 00B White","OYS Presidents Cup B99"
"CUP Gold B99","CUP 99 Gold (OH-S)","USYS National League U18"
"CUSC Avalanche B99","CUSC 99B Becket","Win OYS B99 Division 1"
"CUSC Blue B99","CERRITOS UNITED SC CUSC 99 BLUE (CAS)","Surf Cup Super White U18"
"Dallas Texans Mid Cities B99","DALLAS TEXANS 99 BOYS MID-CITIES (TXN)","NCAA College Cup Showcase"
"Dallas Texans Red B99","DALLAS TEXANS 99B RED (F:00BREDDALLAS) (TXN)","NV Players Showcase U-18 Treasure Island U18"
"Dallas Texans Red B99","Dallas Texans 99 Red (TX-N)","USYS National League U18"
"Del Mar Sharks White B99","DMCV Sharks B1999 - Barton","FWRL CAS B99"
"Del Mar Sharks White B99","DEL MAR SHARKSB1999 ELITE BARTON","NHB Cup Flight 1"
"Del Mar Sharks White B99","DMCV SHARKS B1999 Barton","Nomads Thanksgiving 1st Division U18"
"Del Mar Sharks White B99","DMCV Sharks B1999 - Barton","SCDL Fl1 U18"
"Del Mar Sharks White B99","DMCV SHARKS SHARKS 99 WHITE (CAS)","Albion Cup 1999 Showcase U18"
"Delaware Rush B99","Delaware Rush 99 (DE)","USYS National League U18"
"Diablo FC B99","DIABLO FC 99B (CAN)","Nike Crossfire Challenge Super Group U18"
"Diablo FC B99","DIABLO FC 99B (CAN)","Surf Cup Super White U18"
"Diablo FC B99","DIABLO FC 99B (CAN)","Surf College Showcase Super White U18"
"Diablo FC B99","DIABLO FC 99B (CAN)","NV Players Showcase U-18 Treasure Island U18"
"Dix Hill Hurricanes B99","Dix Hills Hurricanes (NY-E)","USYS National League U18"
"Downtown LVSC Academy B99","DOWNTOWN LVSC99 ACADEMY","LV Thanksgiving Classic LVTC U18 Boys Gold"
"Downtown LVSC Academy B99","DOWNTOWN LVSC 99 ACADEMY (NV)","NV Players Showcase U-18 Treasure Island U18"
"Downtown SC B99","DOWNTOWN LVSC 99 ACADEMY (NV)","Surf Cup Black U18"
"Dragons FC B99","Dragons FC B99","PSPL WSPL 2 U18"
"Eastside FC Red B99","Eastside FC B99 Red A","FWRL B99"
"Eastside FC Red B99","EASTSIDE FC B99 RED (WA)","Nike Crossfire Challenge Gold Group U18"
"Eastside FC Red B99","Eastside FC B99 Red A","RCL B99 Div 1"
"Eastside FC Red B99","EASTSIDE FC EFC B99 RED (WA)","Surf Cup Black U18"
"Eastside FC Red B99","EASTSIDE FCEFC B99 RED","LV Thanksgiving Classic LVTC U18 Boys Gold"
"Eastside FC Red B99","Eastside FC B99 Red A","WYS Championship B99"
"Eastside FC White B99","Eastside FC B99 White B","RCL B99 Div 2"
"Eastside FC White B99","Eastside FC B99 White","PacNW Winter Classic Premier U18"
"Eastside FC White B99","Eastside FC B99 White B","WYS Presidents Cup B99"
"Eastside Timbers Black B99","EASTSIDE TIMBERS IPSWICH TOWN (BLACK) (OR)","Nike Crossfire Challenge Gold Group U18"
"Eastside Timbers Black B99","Eastside Timbers 99B Ipswich Town","Win OYS B99 Division 1"
"Eastside Timbers Black B99","Eastside Timbers 99B Ipswich Town","OYS Presidents Cup B99"
"Eastside Timbers Red B99","EASTSIDE TIMBERS WEST BROM (RED) (OR)","Nike Crossfire Challenge Super Group U18"
"Eastside Timbers Red B99","Eastside Timbers 99B West Brom","Win OYS B99 Premier"
"Eastside Timbers Red B99","Eastside Timbers 99B West Brom","OYS State Cup B99"
"Edmonton Drillers B00","Edmonton Drillers 00","Whitecaps Invitational U17-18"
"El Camino Real Salinas Pumas B99","EC REAL SALINAS PUMAS 99B","FWRL CAN CRL U18"
"El Camino Real Salinas Pumas B99","EC REAL SALINAS PUMAS 99B (CAN)","NV Players Showcase U-18 National League U18"
"El Camino Real Salinas Pumas B99","EC Real Pumas (CA-N)","USYS National League U18"
"Elm Grove B99","ELM GROVE EGSC U18 BOYS (WI)","NV Players Showcase U-18 National League U18"
"Elm Grove B99","Elm Grove Soccer Club (WI)","USYS National League U18"
"Emerald City FC Green B99","EMERALD CITY FC ECFC M99 GREEN (WA)","Bigfoot Gold U18"
"Emerald City FC Green B99","Emerald City FC M99 Green","PSPL WSPL 2 U18"
"Emerald City FC Green B99","EMERALD CITY FC ECFC M99 GREEN (WA)","WA Cup HS Gold U18"
"Emerald City FC White B99","Emerald City FC M99 White","PSPL Classic U18"
"Emerald City FC White B99","ECFC M99 White","Xtreme Cup BU18"
"Emerald City FC White B99","EMERALD CITY FC ECFC M99 WHITE (WA)","WA Cup HS Silver U18"
"Encinitas Express Blue B99","EXPRESS-B99-BLUE (CAS)","Albion Cup 1999 Showcase U18"
"Encinitas Express e3 B99","ENCINITAS EXPRESSEXPRESS BU17 E3","NHB Cup Flight 1"
"Encinitas Express e3 B99","Encinitas Express Boys 1999 E3","Nomads Thanksgiving 1st Division U18"
"Encinitas Express e3 B99","Encinitas Express Boys 1999 e3 Hargreaves","SCDL Fl1 U18"
"Encinitas Express e3 B99","ENCINITAS EXPRESS EXPRESS BU17 E3 (CAS)","Albion Cup 1999 Showcase U18"
"ETFC Rovers Black B00","Eugene Timbers FC 00 Rovers Black","Clash At the Border Div 1 Gold/Silver U17-18"
"ETFC Rovers Red B00","Eugene Timbers FC 00 Rovers Red","Clash At the Border Div 2 Gold/Silver U17-18"
"Excel Soccer Academy B99","EXCEL SOCCER ACADEMY 99 (AZ)","NV Players Showcase U-18 Treasure Island U18"
"FC Boulder Elite B99","FC BOULDER 99 BOYS ELITE (U17) (CO)","NV Players Showcase U-18 Treasure Island U18"
"FC Dallas Premier B99","FC Dallas 99 Premier - (Dymond) (TX-N)","USYS National League U18"
"FC Dallas White B99","FC DALLAS YOUTH 99B WHITE (F:00) (TXN)","NV Players Showcase U-18 Treasure Island U18"
"FC Edmonds Forza B99","FC Edmonds Forza","PSPL Classic U18"
"FC Edmonds Forza B99","FC Edmonds Forza","Seattle United Cup BU18"
"FC Edmonds Forza B99","FC EDMONDS FORZA (WA)","WA Cup HS Silver U18"
"FC Golden State B99","FC GOLDEN STATE 99 (CAS)","Surf Cup Super White U18"
"FC Golden State B99","FC Golden State - 1999","FWRL CAS B99"
"FC Golden State B99","FC GOLDEN STATE 99 (CAS)","Surf College Showcase Super Black U18"
"FC Golden State B99","FC GOLDEN STATE 99","NHB Cup Flight 1"
"FC Golden State Gold B99","FC Golden State OC B00 Gold","Nomads Thanksgiving 1st Division U18"
"FC Montco Die Mannschaft B99","FC MONTCO DIE MANNSCHAFT (PAE)","NV Players Showcase U-18 National League U18"
"FC Montco Die Mannschaft B99","Fc Montco Die Mannschaft (PA-E)","USYS National League U18"
"FC Nova Gold B01","FC NOVA2001 BOYS GOLD","FC Nova Fall Showcase U17/18 Boys"
"FC Portland Navy B00","FC Portland 00B Navy","Clash At the Border Div 1 Gold/Silver U17-18"
"FC Portland Navy B99","FC PORTLAND ACADEMY FC PORTLAND 1999 (OR)","NV Players Showcase U-18 Treasure Island U18"
"FC Portland White B00","FC Portland 00B White","Clash At the Border Div 2 Gold/Silver U17-18"
"FC Portland White B00","FC Portland 00B WHITE","OYS Presidents Cup B99"
"FC Premier Martinez B99","FC Premier B1999 - Martinez","SCDL Fl1 U18"
"FC Pride Elite Red B99","FC PRIDE 99 ELITE RED (IN)","NV Players Showcase U-18 Treasure Island U18"
"FC Salmon Creek Juventus B00","FCSC Juventus 2000","Clash At the Border Div 1 Gold/Silver U17-18"
"FC Salmon Creek Juventus B99","FCSC Juventus","PSPL Classic U18"
"FC United B99","FC UNITED","LV Thanksgiving Classic LVTC U18 Boys Silver Elite"
"Florida Preparatory Academy B99","FC FLORIDA PREPARATORY ACADEMY 99/00 (FL)","Surf Cup Super Black U18"
"FLSA Libertyville FC 1974 B99","GLSA LIBERTYVILLE FC 1974 (IL)","NV Players Showcase U-18 National League U18"
"FLSA Libertyville FC 1974 B99","Libertyville FC 1974 (IL)","USYS National League U18"
"Foothill Storm SC B99","Foothill Storm SC B99","Nomads Thanksgiving 1st Division U18"
"FPSC Fury Black B99","FPSC Fury B99 Black","Labor Day Cup BU18"
"FPSC Fury Black B99","FPSC FURY B99 BLACK (WA)","Nike Crossfire Challenge Super Group U18"
"FPSC Fury Black B99","FPSC Fury B99 Black","PSPL WSPL 1 U18"
"FPSC Fury Black B99","FPSC FURY B99 BLACK (WA)","WA Cup HS Gold U18"
"FPSC Fury White B99","FPSC Fury B99 White","Labor Day Cup BU18"
"FPSC Fury White B99","FPSC Fury B99 White","PSPL WSPL 2 U18"
"FPSC Fury White B99","FPSC FURY B99 WHITE (WA)","WA Cup HS Gold U18"
"FPSC Strikers B99","FPSC -Rec B99 Strikers","PSPL Classic U18"
"FRAM Premier B99","FRAM B99-BRUCE","NHB Cup Flight 1"
"FRAM Premier B99","FRAM B99-BRUCE (CAS)","NV Players Showcase U-18 Treasure Island U18"
"Fraser Valley Selects B00","Fraser Valley Premier 00","Whitecaps Invitational U17-18"
"Fraser Valley Selects B99","Fraser Valley Premier","BCSPL 1999 U17"
"Fraser Valley Selects B99","Fraser Valley Premier 99","Whitecaps Invitational U17-18"
"Freedom FC Green B99","Freedom FC B99 Green","Nomads Thanksgiving 1st Division U18"
"Fuerza FC Academy B00","FUERZA FCFUEREZA FC ACADEMY B00/01","Snohomish United Invit U17/18"
"Fullerton Rangers White B99","FULLERTON RANGERS B99 WHITE (CAS)","Surf College Showcase Super Black U18"
"Fullerton Rangers White B99","FULLERTON RANGERS FC FULLERTON RANGERS WHITE B99 (CAS)","NV Players Showcase U-18 National League U18"
"Fullerton Rangers White B99","Fullerton Rangers White (CA-S)","USYS National League U18"
"Fusion FC B00","Fusion FC 00","Whitecaps Invitational U17-18"
"Fusion FC B99","Fusion FC","BCSPL 1999 U17"
"Fusion FC B99","Fusion FC 99","Whitecaps Invitational U17-18"
"Gala FC A B99","Gala FC Bu18 99A","PSPL WSPL 1 U18"
"Gala FC A B99","GALA FC U18A (WA)","WA Cup HS Gold U18"
"Gala FC B00","Gala FC 00A","Clash At the Border Div 2 Gold/Silver U17-18"
"GPS Newberg B99","HSC 99B Newberg GPSO","Win OYS B99 Premier"
"GPS Newberg B99","HSC 99B Newberg GPSO","OYS State Cup B99"
"GPS Newberg B99","GPS Oregon 99B","PacNW Winter Classic Premier U18"
"GPYSC Adrenaline B99","GPYSC 99B Adrenaline","Win OYS B99 Division 1"
"GS Surf A B99","GREATER SEATTLE SURF B99 A (WA)","Nike Crossfire Challenge Super Group U18"
"GS Surf A B99","GS Surf B99 A","RCL B99 Div 1"
"GS Surf A B99","GSSURF 99A (WA)","Showcase of Champions Boys U18 Platinum U18"
"GS Surf A B99","GS Surf B99 A","WYS Championship B99"
"GS Surf B B99","GS Surf B99 B","RCL B99 Div 2"
"GS Surf B B99","GS Surf B99 B","Sounders FC Cup BU18"
"GS Surf B B99","GS Surf B99 B","WYS Presidents Cup B99"
"Harbor Premier Green B00","Harbor Premier B00","Clash At the Border Div 2 Gold/Silver U17-18"
"Heat FC NPL B99","HEAT FC 99 NPL (NV)","Surf Cup Black U18"
"Heat FC NPL B99","HEAT FC 99 NPL (NV)","Surf College Showcase Black U18"
"Heat FC NPL B99","HEAT FC 99 NPL (NV)","NV Players Showcase U-18 Treasure Island U18"
"Heat FC NPL B99","HEAT FC 99 NPL (NV)","Manchester City Cup Gold U18"
"Hollywood FC White B99","Hollywood FC99 White","Nomads Thanksgiving 1st Division U18"
"Hoosier FC Elite Wolves B99","HOOSIER FC 1999 ELITE WOLVES (IN)","NV Players Showcase U-18 Treasure Island U18"
"IDA-ORE FC Ontario B01","IDA-ORE FC ONTARIO (ID)","ID Directors Cup High School Boys U18"
"Idaho Rush Premier B00","IDAHO RUSH U17 BOYS","FC Nova Fall Showcase U17/18 Boys"
"Idaho Rush Premier B98","IDAHO RUSH PREMIER (ID)","Showcase of Champions Boys U18 DIamond U18"
"Idaho Rush Premier B99","IDAHO RUSH U18 BOYS","FC Nova Fall Showcase U17/18 Boys"
"Idaho Rush Premier B99","IDAHO RUSH PREMIER (99/00) (ID)","NV Players Showcase U-18 Treasure Island U18"
"Idaho Rush Premier B99","IDAHO RUSH PREMIER (99/00) (ID)","ID State Cup Boys U18 U18"
"IEYSA Storm B00","IEYSA Storm B00 Hemenway","PSPL-Inland Copa 1 U18"
"IEYSA Storm B99","IEYSA Storm FC Linafelter","PSPL-Inland Copa 1 U18"
"IEYSA Valor Black B99","VALOR SCVALOR SC B99 BLACK - BERTO","Spokane Cup Boys 18/19"
"Infinity SC -Unk B00","Infinity SC '00 JC","Clash At the Border Div 1 Gold/Silver U17-18"
"Irvine Slammers B99","IRVINE SLAMMERS FC B99 TUTTON (CAS)","Surf Cup Super Black U18"
"Irvine Slammers B99","IRVINE SLAMMERS FC B99 (CAS)","Surf College Showcase Super White U18"
"Irvine Slammers B99","Irvine Slammers FC B99 PREMIER Tutton**","SCDL Fl1 U18"
"ISC Gunners A B98","ISC GUNNERS FC ISC GUNNERS B98 A (WA)","Showcase of Champions Boys U18 Platinum U18"
"Jackson Hole United B99","JACKSON HOLEUNITEDHSB","FC Nova Fall Showcase U17/18 Boys"
"Kalonji Pro-profile B99","KSA 99 Pro-Profile (GA)","USYS National League U18"
"Kent United Green B99","KENT UNITED KU B99 GREEN (WA)","Bigfoot Gold U18"
"Killarney Gladiators B99","KILLARNEY YOUTH GLADIATORS (CND)","Surf Cup Black U18"
"Kingdom SC Red B99","KINGDOM SC 99 RED (MI)","NV Players Showcase U-18 Treasure Island U18"
"Kings Country SC Atletico B99","KINGS COUNTY S.C. ATLETICO","FWRL CAN CRL U18"
"Kitsap Alliance FC Red B99","KITSAP ALLIANCE FC B99A","Labor Day Cup BU18"
"Kitsap Alliance FC Red B99","Kitsap Alliance FC B99 A","RCL B99 Div 1"
"Kitsap Alliance FC Red B99","Kitsap Alliance FC B99 A","WYS Championship B99"
"LA Galaxy Orange County B99","LA GALAXY OC B99 TUTTON (CAS)","Manchester City Cup Gold U18"
"LA Galaxy San Diego Elite B99","L.A. GALAXY SAN DIEGO LAGSD B99 ELITE/EGGLESTON (CAS)","NV Players Showcase U-18 Treasure Island U18"
"LA Galaxy San Diego Elite B99","LAGSD B99 ELITE (CAS)","Albion Cup 1999 Showcase U18"
"LA Galaxy South Bay Elite B99","LA GALAXY SOUTH BAY B '99 ELITE (CAS)","Surf College Showcase Super White U18"
"LA Galaxy South Bay Elite B99","LA GALAXY SOUTH BAY B '99 ELITE (CAS)","NV Players Showcase U-18 National League U18"
"LA Galaxy South Bay Elite B99","LA Galaxy South Bay Elite (CA-S)","USYS National League U18"
"LA Galaxy South Bay Elite B99","LA Galaxy South Bay Boys 1999 Elite","SCDL Fl1 U18"
"LA Galaxy South Bay Gold B99","LA GALAXY SOUTH BAY GOLD (CAS)","Surf Cup Super Black U18"
"LA Premier B99","LA PREMIER FC LAFA (CAS)","Surf Cup Super Black U18"
"LA Premier B99","1999 LA Premier FC LAFA","FWRL CAS B99"
