"name","alt.name","venue"
"Kent United Green G00","Kent United GU17 Green","Eastside FC Cup GU17"
"Kent United Green G00","Kent United GU17 Green","RVS Classic GU17"
"Kent United Green G00","Kent United GU17 Green","AstroTurf Showcase GU17 CD"
"Kent United Green G00","Kent United G00 Green","Win NPSL Division 1 (00) U17"
"Kent United Green G00","Kent United G00 - GU17","WYS Presidents Cup G00 Div 2"
"Kent United White G01","KENT UNITED G01 THOMPSON (WA)","REDAPT Cup Silver U17"
"Kent United White G01","Kent United G01 Thompson","NPSL Division 2 (00) U17"
"Kent United White G01","Kent United G01 Thompson","Win NPSL Division 2 (00) U17"
"Kitsap Alliance Red G00","Kitsap Alliance FC G00 A","RCL G00 Div 2"
"Kitsap Alliance Red G00","Kitsap Alliance FC G00 A","RVS Classic GU17"
"Kitsap Alliance Red G00","KITSAP ALLIANCE FC G00 A (WA)","Nike Crossfire Challenge Gold Group U17"
"Kitsap Alliance Red G00","Kitsap Alliance FC G00 A","Win RCL G00 Div 2"
"Kitsap Alliance Red G00","Kitsap Alliance FC G00 A","WYS Presidents Cup G00"
"LA Galaxy Conejo Valley White G00","LA GALAXY CONEJO VALLEY G00 WHITE (CAS)","Surf Cup White U17"
"LA Galaxy SB Elite G00","LAGSB 2000 Elite","FWRL CAS G00"
"LA Galaxy SD Elite G00","LAGSD G00 ELITE-Williams","FWRL CAS G00"
"La Morinda United Navy G00","LAMORINDA SC LAMORINDA UNITED 00 NAVY GIRLS","FWRL CAN At Large U17"
"La Morinda United Navy G00","LAMORINDA SC UNITED 00 NAVY GIRLS (CAN)","Surf Cup Super White U17"
"La Morinda United Navy G00","LAMORINDA SC LAMORINDA UNITED 00 NAVY GIRLS (CAN)","Surf College Showcase Super Black U17"
"LA Premier FC G00","LA PREMIER FC #7921 (CAS)","Surf Cup Black U17"
"La Roca Premier TC G00","LA ROCA PREMIER-TC","FWRL Desert 2000 U17"
"Lake Hills Extreme G01","Lake Hills Extreme G01","NPSL Division 2 (00) U17"
"Lake Hills Pumas G00","Lake Hills Pumas G00","NPSL Division 1 (00) U17"
"Lake Hills Pumas G00","LHSC Pumas","Crossfire Select U17 Gold"
"Las Vegas Neon Blue G00","LAS VEGAS NEON 00 GIRLS","FWRL Desert 2000 U17"
"Leahi Premier G00","LEAHI 00 PREMIER (HI)","Surf Cup White U17"
"Legacy Red G00","LEGACY 01/00 RED","FWRL Desert 2000 U17"
"Legacy Red G00","LEGACY 01 RED (AZ)","Surf Cup Black U17"
"Legends FC Academy G00","Legends FC G00 Academy","FWRL CAS G00"
"Legends FC Academy G00","Legends FC 00 Academy (CA-S)","USYS National League U17"
"Legends FC G00","LEGENDS FC00 (CAS)","Surf Cup Super Black U17"
"Legends FC South G00","Legends FC South G00 FC","FWRL CAS G00"
"Legends FC South G00","LEGENDS FC SOUTH G00 (CAS)","Surf Cup Black U17"
"Livermore Fusion SC Maroon G00","LIVERMORE FUSION SC 00G MAROON","FWRL CAN CRL U17"
"Livermore Fusion SC Maroon G00","LIVERMORE FUSION SC 00G MAROON (CAN)","Surf Cup Black U17"
"LMSC Storm G00","LMSC Storm (PA-E)","USYS National League U17"
"Los Gatos United Yellow G00","LOS GATOS UNITED 2000 YELLOW","FWRL CAN At Large U17"
"LWPFC White Barracudas G00","LAKE WASHINGTON PREMIER FC WHITE BARRACUDAS (WA)","Bend Premier Cup Thorns Super Group (U16/17) U17"
"LWPFC White Barracudas G00","LWPFC White Barracudas","Rainier Challenge Copa U17"
