"team .colname","total .colname","attack .colname","defense .colname","n .colname","region .colname","city .colname","fall.league .colname","spr.league .colname","other .colname"
"FWFC Blue B01",1563,18.95,10.49,26,"WA","Federal Way","RCL B01 Div 2","","WYS Presidents Cup B01 Div 1"
"Kitsap Alliance FC Red B01",1556,12.65,14.92,30,"WA","Silverdale","RCL B01 Div 3","","WYS Presidents Cup B01 Div 1"
"Seattle United Tango B01",1551,18.88,9.63,29,"WA","Seattle","RCL B01 Div 2","","WYS Presidents Cup B01 Div 1"
"Seattle United Samba B01",1537,13.52,12.23,32,"WA","Seattle","RCL B01 Div 4","","WYS Presidents Cup B01 Div 1"
"PacNW Blue B01",1532,14.63,10.96,30,"WA","Tukwila","RCL B01 Div 2","","WYS Presidents Cup B01 Div 1"
"Crossfire Yakima A B01",1527,14.58,10.61,16,"WA","Yakima","RCL B01 Div 1","","WYS Championship B01"
"Salem Chelsea B01",1526,18.02,8.48,28,"OR","Salem","","Win OYS B01 Premier","OYS State Cup B01"
"LASC Leones Negros B01",1516,17.94,7.97,37,"OR","NE Portland","PTT B99 BHS","Win OYS B01 Premier","OYS State Cup B01"
"Kent United Green B01",1507,15.37,8.73,32,"WA","Kent","RCL B01 Div 4","","WYS Presidents Cup B01 Div 2"
"PCSC Cosmos FC B01",1507,14.55,9.21,23,"WA","Tacoma","PSPL WSPL 1 U16","","WA Cup HS Gold U16"
"Eclipse FC B01",1496,13.57,9.16,28,"WA","","PSPL WSPL 2 U16","","WA Cup HS Gold U16"
"FC Portland Navy B01",1494,9.6,12.75,28,"OR","Portland","","Win OYS B01 Premier","OYS State Cup B01"
"Tynecastle FC B01",1481,19.14,5.86,24,"WA","Everett","PSPL WSPL 2 U16","","WA Cup HS Gold U16"
"NEU Lazio White B01",1476,16.22,6.7,9,"OR","Portland","","Win OYS B01 Div 1 Green",""
"Washington Timbers Green B01",1474,10.86,9.85,26,"WA","Vancouver","RCL B01 Div 4","","WYS Presidents Cup B01 Div 2"
"Spokane Sounders B B01",1471,12.88,8.12,26,"WA","Spokane","RCL B01 Div 3","","WYS Presidents Cup B01 Div 2"
"Wenatchee Valley United Deportivo Teca B01",1465,20.29,4.96,13,"WA","Wenatchee","PSPL WSPL 1 U16","","WA Cup HS Gold U16"
"Cascade Rush Steelheaders B01",1463,13.28,7.46,23,"OR","Bend","","Win OYS B01 Premier","OYS Presidents Cup B01"
"STU Evolution Black B01",1460,15.27,6.35,33,"WA","Tacoma","NPSL Div 1 (01) U16","","Founders Cup B01 Div A"
"GS Surf B B01",1446,10.86,8.09,27,"WA","Bothel","RCL B01 Div 2","","WYS Presidents Cup B01 Div 1"
"FC Nova Gold B01",1445,9.11,9.57,23,"ID","Boise","","Spr Idaho D3 U15/16 Div 1","ID State Cup U16"
"Harbor Premier Green B01",1443,11.29,7.64,26,"WA","Gig Harbor","RCL B01 Div 3","","WYS Presidents Cup B01 Div 1"
"Southlake Select Vipers B01",1441,13.96,6.1,34,"WA","Tukwila","NPSL Div 2 (01) U16","","Founders Cup B01 Div A"
"Wenatchee Valley United Quincy B01",1432,9.6,8.3,26,"WA","Quincy","PSPL Classic 2 U16","","WA Cup HS Silver U16"
"RVSC Timbers Red B01",1426,7.5,10.25,11,"OR","Medford","","Win OYS B01 Div 1 Green","OYS State Cup B01"
"Crossfire Oregon Green I B01",1423,11.26,6.68,21,"OR","Lake Oswego","","Win OYS B01 Div 1 Green","OYS State Cup B01"
"Crossfire Select Taylor B01",1423,11.8,6.36,28,"WA","Redmond","NPSL Div 1 (01) U16","","Founders Cup B01 Div A"
"STU Evolution White B01",1408,8.93,7.55,21,"WA","Tacoma","SSUL B01 Div 2","","Founders Cup B01 Div A"
"Crossfire Premier C B01",1404,13.35,4.94,29,"WA","Redmond","RCL B01 Div 3","","WYS Presidents Cup B01 Div 2"
"THUSC Steel B01",1400,6.49,9.87,25,"OR","Beaverton","","Win OYS B01 Div 1 Green","OYS State Cup B01"
"NW United Black B01",1397,10.59,5.91,25,"WA","Burlington","RCL B01 Div 4","",""
"HSC River Plate B01",1391,7.52,8,21,"OR","Hillsboro","","Win OYS B01 Premier","OYS State Cup B01"
"Blackhills FC Black B01",1390,10.84,5.51,29,"WA","Olympia","RCL B01 Div 4","","WYS Presidents Cup B01 Div 2"
"Boise Nationals Timbers Red B01",1382,7.84,7.19,15,"ID","Boise","","Spr Idaho D3 U15/16 Div 1","ID State Cup U16"
"Seattle United S Blue B01",1379,8.43,6.57,28,"WA","Seattle","NPSL Div 1 (01) U16","","Founders Cup B01 Div A"
"Eastside FC Blue B01",1377,11.21,4.86,24,"WA","Preston","RCL B01 Div 4","","WYS Presidents Cup B01 Div 2"
"Idaho Arsenal United Pumas B01",1376,10.26,5.27,14,"ID","Nampa","","Spr Idaho D3 U15/16 Div 1","ID State Cup U16"
"Westside Timbers Samba B01",1373,6.03,8.77,20,"OR","Beaverton","","Win OYS B01 Premier","OYS State Cup B01"
"Storm King B01",1370,9.58,5.44,29,"WA","Port Angeles","NPSL Div 1 (01) U16","","Founders Cup B01 Div A"
"Columbia United Hermiston Heat B01",1368,10.73,4.77,16,"OR","Hermiston","","Win OYS B01 Div 1 Green","OYS Presidents Cup B01"
"BSC Portland Gold B01",1362,8.54,5.76,13,"OR","Portland","","Win OYS B01 Div 1 Green","OYS Presidents Cup B01"
"ETFC Valencia Red B01",1351,7.24,6.29,12,"OR","Eugene","","Win OYS B01 Div 1 White","OYS Presidents Cup B01"
"STU Evolution Yellow B01",1350,7.86,5.76,17,"WA","Tacoma","SSUL B01 Div 2","","Founders Cup B01 Div A"
"Washington Timbers White 1 B01",1346,7.81,5.65,26,"WA","Vancouver","PTT B99 BHS","","WYS Presidents Cup B01 Div 1"
"NEU White B01",1346,5.98,7.34,10,"OR","Portland","","","OYS State Cup B01"
"Seattle United W Blue B01",1341,9.2,4.64,20,"WA","Seattle","NPSL Div 2 (01) U16","","Founders Cup B01 Div A"
"Snohomish United Red B01",1337,7.73,5.34,26,"WA","Snohomish","RCL B01 Div 4","","WYS Presidents Cup B01 Div 2"
"THUSC Hornets B01",1335,9.62,4.25,9,"OR","Beaverton","","Win OYS B01 Div 1 Green",""
"Eastside Timbers Black B01",1335,8.74,4.65,22,"OR","Gresham","","Win OYS B01 Div 1 Green","OYS Presidents Cup B01"
"Pumas UNAM B01",1331,11.06,3.59,21,"WA","Seattle","PSPL WSPL 2 U16","","WA Cup HS Silver U16"
"FC Edmonds Riptide B01",1328,13.3,2.93,22,"WA","Edmonds","PSPL Classic 1 U16","","WA Cup HS Silver U16"
"TC United Navy B01",1325,6.71,5.67,20,"WA","Lacey","PSPL Classic 1 U16","","WA Cup HS Silver U16"
"PacNW White B01",1319,8.92,4.1,31,"WA","Tukwila","RCL B01 Div 3","","WYS Presidents Cup B01 Div 2"
"Pacific FC Blue B01",1319,6.56,5.55,29,"WA","Battle Ground","PTT B99 BHS","","WYS Presidents Cup B01 Div 2"
"Kitsap Alliance FC White B01",1309,7.68,4.44,25,"WA","Silverdale","RCL B01 Div 4","","WYS Presidents Cup B01 Div 2"
"NSC Green Wave B01",1306,10.18,3.29,29,"WA","Woodinvile","NPSL Div 2 (01) U16","","Founders Cup B01 Div A"
"Mountain Home SC Strikers B01",1294,9.4,3.26,19,"ID","Mountain Home","","Spr Idaho D3 U15/16 Div 2 North",""
"Capital FC Timbers Red B01",1292,7.53,4.01,21,"OR","Salem","","Win OYS B01 Div 1 Green","OYS Presidents Cup B01"
"Sun Valley Blue B01",1291,6.89,4.37,13,"ID","","","Spr Idaho D3 U15/16 Div 2 South",""
"Nortac Sparta Red B01",1289,7.78,3.82,33,"WA","Tacoma","PSPL Classic 1 U16","","WA Cup HS Silver U16"
"WS Strikers B01",1287,6.9,4.23,12,"WA","West Seattle","NPSL Div 3 (01) U16","",""
"Westside Timbers Mundial B01",1283,7.74,3.68,23,"OR","Beaverton","","Win OYS B01 Div 1 White","OYS Presidents Cup B01"
"FC Portland White B01",1280,5.58,4.99,16,"OR","Portland","","Win OYS B01 Div 1 Green","OYS Presidents Cup B01"
"Bend FC Timbers White B01",1280,8.1,3.43,16,"OR","Bend","","Win OYS B01 Div 1 Green","OYS State Cup B01"
"Whatcom Rangers White B01",1277,7.22,3.77,26,"WA","Bellingham","RCL B01 Div 4","","WYS Presidents Cup B01 Div 2"
"SOSA B01",1272,6.3,4.19,13,"OR","Phoenix","","Win OYS B01 Div 1 Green","OYS Presidents Cup B01"
"Eastside Timbers White B01",1271,8.67,3.03,12,"OR","Gresham","","Win OYS B01 Div 1 White","OYS Presidents Cup B01"
"BIFC Black B01",1266,5.98,4.24,15,"WA","Bainbridge Island","NPSL Div 2 (01) U16","","Founders Cup B01 Div A"
"PSA Force Black B01",1266,5.67,4.47,30,"WA","Marysville","NPSL Div 2 (01) U16","","WA Cup HS Bronze U16"
"Fuerza FC Academy B01",1260,5.9,4.11,21,"WA","Marysville","PSPL Classic 2 U16","","WA Cup HS Bronze U16"
"Seattle United Shoreline Blue B01",1258,5.1,4.69,28,"WA","Shoreline","NPSL Div 2 (01) U16","","Founders Cup B01 Div A"
"FME Xtreme B01",1249,6.13,3.66,24,"WA","Milton","NPSL Div 3 (01) U16","","Founders Cup B01 Div A"
"BYSL Elite United B01",1246,6.56,3.36,15,"ID","Idaho Falls","","",""
"MVP Rapids Navy B01",1243,4.44,4.85,26,"WA","Maple Valley","PSPL Classic 2 U16","","WA Cup HS Silver U16"
"FC West Vipers B01",1237,5.12,4.03,24,"OR","Forest Grove","","Win OYS B01 Div 1 White","OYS Presidents Cup B01"
"Newport FC Barca B01",1234,7.29,2.79,24,"WA","Bellevue","NPSL Div 2 (01) U16","","Founders Cup B01 Div A"
"FWFC Select B01",1228,5.04,3.85,27,"WA","Federal Way","NPSL Div 1 (01) U16","","Founders Cup B01 Div A"
"Bellevue United Select B01",1225,6.77,2.82,19,"WA","Bellevue","NPSL Div 3 (01) U16","","Founders Cup B01 Div A"
"Shelton FC B01",1209,7.47,2.29,11,"WA","Shelton","SSUL B01 Div 2","",""
"Emerald City FC Green B01",1206,5.06,3.3,18,"WA","Seattle","PSPL Classic 1 U16","","WA Cup HS Silver U16"
"ISC Gunners B B01",1206,5.36,3.11,26,"WA","Issaquah","PSPL Classic 1 U16","","WA Cup HS Silver U16"
"HSC Bayern Crusaders B01",1204,3.64,4.53,12,"OR","Hillsboro","","Win OYS B01 Div 1 Green","OYS Presidents Cup B01"
"Seattle Celtic Green B01",1199,4.56,3.5,20,"WA","Seattle","PSPL Classic 2 U16","","WA Cup HS Bronze U16"
"IDA-ORE FC Ontario B01",1194,6.75,2.28,11,"ID","","","Spr Idaho D3 U15/16 Div 2 North",""
"SGESC Fusion B01",1192,7.21,2.1,21,"WA","Graham","PSPL Classic 2 U16","","WA Cup HS Bronze U16"
"Thelo United B01",1173,5.18,2.57,12,"OR","Milwaukie","","Win OYS B01 Div 1 White","OYS Presidents Cup B01"
"FC Nova Red B01",1159,4.21,2.86,10,"ID","Boise","","Spr Idaho D3 U15/16 Div 2 North",""
"NK Havoc B01",1143,5.14,2.09,18,"WA","Poulsbo","PSPL Classic 2 U16","",""
"NEU Lazio Blue B01",1139,2.66,3.94,10,"OR","Portland","","Win OYS B01 Div 1 White",""
"Westside Timbers Copa TS B01",1137,4.1,2.53,16,"OR","Beaverton","","Win OYS B01 Div 1 White","OYS Presidents Cup B01"
"NSC Annex B01",1137,3.98,2.59,26,"WA","Woodinvile","NPSL Div 1 (01) U16","","Founders Cup B01 Div A"
"Crossfire Select Perry B01",1136,4.76,2.16,22,"WA","Redmond","NPSL Div 3 (01) U16","","Founders Cup B01 Div A"
"PCU Red B01",1133,4.36,2.3,13,"OR","Portland","","Win OYS B01 Div 1 White","OYS Presidents Cup B01"
"WPFC Gold B01",1133,4.35,2.3,32,"WA","Tacoma","RCL B01 Div 4","","WYS Presidents Cup B01 Div 2"
"Washington Timbers Green 2 B01",1128,3.78,2.57,14,"WA","Vancouver","PTT B99 BHS","","Founders Cup B01 Div A"
"RSA Elite B01",1117,2.12,4.23,22,"WA","Puyallup","PSPL Classic 2 U16","","WA Cup HS Bronze U16"
"BSC Portland White B01",1107,4.48,1.87,12,"OR","Portland","","Win OYS B01 Div 1 White","OYS Presidents Cup B01"
"Kent United White B01",1106,3.42,2.43,24,"WA","Kent","NPSL Div 2 (01) U16","","Founders Cup B01 Div A"
"Southlake Select Defiance B01",1046,4.43,1.24,13,"WA","Newcastle","SSUL B01 Div 2","",""
"Snohomish United White B01",1043,3.74,1.44,18,"WA","Snohomish","NPSL Div 3 (01) U16","",""
"Highline Premier Heat Blue B01",1015,2.55,1.73,18,"WA","Burien","PSPL Classic 2 U16","","WA Cup HS Bronze U16"
"BSC Portland Grey B01",1014,2.93,1.5,10,"OR","Portland","","Win OYS B01 Div 1 White",""
"Bend FC Timbers Black B01",991,3.27,1.15,10,"OR","Bend","","Win OYS B01 Div 1 White",""
"PVSC United Benfica B01",958,1.43,2.09,11,"ID","Pocatello","","",""
"NW United Red B01",946,1.73,1.6,17,"WA","Burlington","NPSL Div 3 (01) U16","","WYS Presidents Cup B01 Div 2"
"PCU Black B01",922,1.7,1.37,17,"OR","Portland","","Win OYS B01 Div 1 White",""
"IFC Red B01",785,0.86,1.05,22,"WA","Issaquah","NPSL Div 3 (01) U16","","Founders Cup B01 Div A"
