"name","alt.name","venue"
"Arizona Arsenal Premier Teal B01","Arizona Arsenal Premier Boys Teal","Nomads Thanksgiving 1st Division U16"
"Arizona Arsenal Premier Teal B01","AZ ARSENAL 01 PREMIER TEAL (AZ)","NV Players Showcase Bellagio U16"
"Arizona Hammers B01","ARIZONA HAMMERS 01B (AZ)","Albion Cup 2001 PUMA VELITE U16"
"Arsenal Colorado Academy B01","ARSENAL COLORADO ACADEMY 01 (CO)","NV Players Showcase Bellagio U16"
"Arsenal FC Academy USSDA B01","ARSENAL FC USSDA 2001 ACADEMY (CAS)","Surf Cup Super Black U16"
"Arsenal FC Academy USSDA B01","Arsenal FC 2001 Academy","Nomads Thanksgiving 1st Division U16"
"Arsenal FC Academy USSDA B01","ARSENAL FC USSDA 2001 ACADEMY (CAS)","NV Players Showcase Bellagio U16"
"Arsenal FC Academy USSDA B01","Arsenal FC 2001 ACADEMY","SCDL Fl1 U16"
"Arsenal FC North B01","ARSENAL FC BU15 NORTH (LUCEY/ARGUETA) (CAS)","NV Players Showcase Bellagio U16"
"Arsenal FC South B01","ARSENAL FC-S B2001 (CAS)","Albion Cup 2001 Cup U16"
"Arsenal FC South B01","ARSENAL FC-S B2001 (CAS)","Manchester City Cup Gold U16"
"Atletico Santa Rosa Chivitas B01","ATLETICO SANTA ROSA CHIVAS (CAN)","Surf Cup Super Black U16"
"Avalanche FC Apex College Prep B01","AFC Apex 01 College Prep","Nomads Thanksgiving 1st Division U16"
"Ballistic United SC Premier B01","BALLISTIC UNITED SCBUSC PREMIER 01","NHB Cup Flight 1"
"Baltimore Armour B01","Baltimore Armour PA15 (MD)","USYS National League U16"
"Barcelona NV Academy B01","BARCELONA NV USA ACADEMY GR","FWRL Desert 2001 U16"
"Bays United Team Nitro B01","Bays United FC Team Nitro","Starfire Spring Classic BU16"
"Beach FC Long Beach South B01","BEACH FC LONG BEACH BU15 SOUTH GUTIERREZ (CAS)","Albion Cup 2001 Cup U16"
"Beadling SC B01","BEADLING SOCCER CLUB (PAW)","NV Players Showcase USYS National League U16"
"Beadling SC B01","Beadling (PA-W)","USYS National League U16"
"Bellevue United Select B01","BUFC Select B01 Mulfinger","NPSL Division 3 (01) U16"
"Bellevue United Select B01","Bellevue Select B01","Sounders FC Cup BU16 Silver"
"Bellevue United Select B01","Bellevue United FC Mulfinger B01 - BU16","Founders Cup B01 Div A"
"Bend FC Timbers Black B01","Bend FC Timbers 01B HSB BLACK","Win OYS B01 Division 1 White"
"Bend FC Timbers Red B01","BFCT 2001 Boys Red","Beaverton Cup BU16 Silver"
"Bend FC Timbers Red B02","Bend Timbers 2002 Boys Red","US Club Regionals 2001"
"Bend FC Timbers White B01","Bend FC Timbers B01 White","Clash At the Border Bronze U16"
"Bend FC Timbers White B01","Bend FC Timbers 01B HSB WHITE","Win OYS B01 Division 1 Green"
"Bend FC Timbers White B01","Bend FC Timbers 01B HSB WHITE","OYS State Cup B01"
"Bethesda SC Blue B01","Bethesda SC Blue 01 (MD)","USYS National League U16"
"Bethesda SC Blue B01","BETHESDA SC BLUE 01 (MD)","NV Players Showcase USYS National League U16"
"Bethesda South B01","Bethesda South 01 (VA)","USYS National League U16"
"BIFC Black B01","Bainbridge Island FC Black B01","NPSL Division 2 (01) U16"
"BIFC Black B01","Bainbridge Island FC Black B01","Founders Cup B01 Div A"
"BIFC Blue B01","BAINBRIDGE ISLAND FC BIFC B01 BLUE (WA)","Bigfoot Silver U16"
"BIFC Blue B01","BIFC B01","Crossfire Select U16"
"BIFC Blue B01","BIFC B'01 Blue","River Jam Samba U16"
"BIFC Blue B02","BIFC B02 Blue","Blast Off B2001-02 B"
"Blackhills FC Black B01","Blackhills FC B01 Black","Capital Cup BU16"
"Blackhills FC Black B01","BLACKHILLS FC B 01 BLACK (WA)","Nike Crossfire Challenge Silver Group U16"
"Blackhills FC Black B01","32 Blackhills FC B01 Black","Pacific Coast Challenge COPA U16"
"Blackhills FC Black B01","Blackhills FC B01 Black A","RCL B01 Div 4"
"Blackhills FC Black B01","Blackhills FC B01 Black A","WYS Presidents Cup B01 Div 2"
"Blackhills FC Black B02","Blackhills FC B02 Black","Tyee Cup B01-02 Gold"
"Blast Eliasz B01","BLAST (ELIASZ)","LV Thanksgiving Classic LVTC U16 Boys Silver Elite"
"Blue Mountain Jaguars B01","BLUE MOUNTAIN JAGUARS B01 (WA)","Oswego Nike Cup Boys U16"
"Boise Nationals Timbers Blue B01","BOISE NATIONALS TIMBERS U16 2001 BLUE (ID)","NV Players Showcase Caesars U16"
"Boise Nationals Timbers Blue B01","BOISE NATIONALS TIMBERS U16 2001 BLUE","Spr Idaho D3 U15/16 Boys Division 1"
"Boise Nationals Timbers Blue B01","BOISE NATIONALS TIMBERS U16 2001 BLUE (ID)","ID State Cup Boys U16 U16"
"Boise Nationals Timbers Blue B02","BOISE NATIONALS TIMBERS U15 2002 BLUE","Spr Idaho D3 U15/16 Boys Division 1"
"Boise Nationals Timbers Red B01","BOISE NATIONALS TIMBERS U16 2001 RED (ID)","Timbers Winter Showcase 2001 Showcase U16"
"Boise Nationals Timbers Red B01","BOISE NATIONALS TIMBERS U16 2001 RED","Spr Idaho D3 U15/16 Boys Division 1"
"Boise Nationals Timbers Red B01","BOISE NATIONALS TIMBERS U16 2001 RED (ID)","ID State Cup Boys U16 U16"
"Boise Nationals Timbers Red B02","BOISE NATIONALS TIMBERS U15 2002 RED","Spr Idaho D3 U15/16 Boys Division 1"
"Bonivital Flames B01","BONIVITAL FLAMES (CANADA)","SX Cup Boys U16 Premier - Tier 1 U16"
"Bozeman Blitzz Blue B01","BLITZZ FC BLUE U16 (MT)","PVSC Spring Classic BU16 U16"
"Bozeman Blitzz Blue B02","BLITZZ FC BLUE 2002B-PR","Performance Cup U15/16B Silver"
"Bozeman Blitzz Gold B02","BLITZZ FC GOLD 2002B-PR","Performance Cup U15/16B Gold"
"Breakers Black B01","BREAKERS FC 2001 BLACK-OWEN (WA)","Les Schwab NW Cup Boys U16 U16"
"Breakers Black B01","BREAKERSBREAKERS FC BLACK B01","Mt Hood Challenge Boys U16 Premier"
"Breakers Black B01","IEYSA Breakers FC - Black B01 Owen","PSPL WSPL 1 U16"
"Breakers Black B01","B01 Breaker FC Black-Owen","Seattle United Cup BU16"
"Breakers Black B01","BREAKERS FCBREAKERS FC 2001 BLACK-OWEN","Spokane Cup Boys 15/16"
"Breakers Red B01","BREAKERS FC B01 BREAKERS FC RED-STRASSER (WA)","Les Schwab NW Cup Boys U16 U16"
"Breakers Red B01","IEYSA Breakers FC - Red B01 Strasser","PSPL-Inland Copa 1 U16"
"BRYC Elite B01","BRYC 01 Elite (VA)","USYS National League U16"
"BSC HR Black B01","BSC OREGONBSC HOOD RIVER BLACK B01","Mt Hood Challenge Boys U16 Gold"
"BSC Portland Black B01","BSC Portland 01B Black FWRL","FWRL B01"
"BSC Portland Black B01","BSC OREGON 01B BLACK (OR)","Timbers Winter Showcase 2001 Showcase U16"
"BSC Portland Black B01","BSC Portland 01B Black FWRL","Win OYS B01 Premier"
"BSC Portland Black B01","BSC Portland 01B Black FWRL","OYS State Cup B01"
"BSC Portland Gold B01","BSC 01B Gold","Win OYS B01 Division 1 Green"
"BSC Portland Gold B01","BSC 01B Gold","OYS Presidents Cup B01"
"BSC Portland Grey B01","BSC 01B Grey","Win OYS B01 Division 1 White"
"BSC Portland White B01","BSC 01B White","Win OYS B01 Division 1 White"
"BSC Portland White B01","BSC 01B White","OYS Presidents Cup B01"
"BYSL Ballistic SC B99","BYSL U16 BOYS BALLISTIC SC","Yellowstone Cup Gold"
"BYSL Elite United B01","BYSL ELITE UNITED (ID)","PVSC Spring Classic BU16 U16"
"BYSL Elite United B01","BYSL ELITE UNITED '01 BOYS","Performance Cup U15/16B Silver"
"BYSL Odyssey United B99","BYSL ODYSSEY BURTENSHAW","Yellowstone Cup Gold"
"Cal Odyssey BR B01","CALIFORNIA ODYSSEY SC COSC 01BR (AKHTAR) (CAN)","NV Players Showcase Bellagio U16"
"Calgary Blizzard Spurs B01","BLIZZARD SPURS (CND)","SX Cup Boys U16 Premier - Tier 1 U16"
"California Football Academy B01","CA Football Academy-San Clemente B01 Echeverria","SCDL Fl1 U16"
"California Northstars B01","SACYSL CALIFORNIA NORTHSTARS 01B","FWRL CAN CRL U16"
"Canyon Optimist Inferno B02","INFERNO","Spr Idaho D3 U15/16 Division 2 South"
"Capital FC Timbers Red B01","CFCT 2001 Boys Red","Beaverton Cup BU16 Silver"
"Capital FC Timbers Red B01","CFC Timbers 2001 Boys Red","Capital Cup BU16"
"Capital FC Timbers Red B01","Capital FC Timbers 01B Soboll","Win OYS B01 Division 1 Green"
"Capital FC Timbers Red B01","Capital FC Timbers 01B Soboll","OYS Presidents Cup B01"
"Cascade Rush Steelheaders B01","Cascade Rush Steelhead Junior","Capital Cup BU16"
"Cascade Rush Steelheaders B01","Cascade Rush 01B","Win OYS B01 Premier"
"Cascade Rush Steelheaders B01","Cascade Rush 01B","OYS Presidents Cup B01"
"CASL Red North B01","01 CASL Red North (NC)","USYS National League U16"
"CB United B01","CB United FC B01","PSPL-Inland Copa 1 U16"
"CGA Academy SC Elite B01","CGA ACADEMY SCELITE 17'S","FC Nova Fall Showcase U15 Boys"
"CGA Academy SC Elite B01","CGA ACADEMY SC ELITE","Spr Idaho D3 U15/16 Boys Division 1"
"CGA Academy SC Elite B01","CGA ACADEMY SC ELITE (ID)","PVSC Spring Classic BU16 U16"
"CGA Academy SC Elite B01","CGA ACADEMY SC ELITE (ID)","ID State Cup Boys U16 U16"
"Challenge FC Blue B01","CHALLENGE FCGILBERT 01B BLUE","LV Thanksgiving Classic LVTC U16 Boys Gold"
"Charlotte SA Predator B01","01 CSA Predator (NC)","USYS National League U16"
"Chula Vista Premier FC Academy B01","Chula Vista FC","Nomads Thanksgiving 1st Division U16"
"Cincinnati United Gold B01","CINCINNATI UNITED CUP 01 GOLD (OS)","NV Players Showcase USYS National League U16"
"Clovis Crossfire Blue B01","CLOVIS CROSSFIRE 01B BLUE (CAN)","NV Players Showcase Bellagio U16"
"Clovis Crossfire Blue B01","CLOVIS CROSSFIRE 01B BLUE (CAN)","Albion Cup 2001 PUMA VELITE U16"
"Coastal FC B01","Coastal FC","BCSPL 2001 U15"
"Coastal FC B01","Coastal FC 01","Whitecaps Invitational U16"
"Colorado Rush B01","COLORADO RUSH 01 (CO)","NV Players Showcase Bellagio U16"
"Columbia United Hermiston Heat B01","Hermiston United - BU16","Win OYS B01 Division 1 Green"
"Columbia United Hermiston Heat B01","Hermiston United 01B","Win OYS B01 Division 1 Green"
"Columbia United Hermiston Heat B01","Hermiston United 01B","OYS Presidents Cup B01"
"Concorde Fire Central Elite B01","Concorde Fire Central Elite (GA)","USYS National League U16"
"Coquitlam Metro Ford Athletico B01","CMFSC ATLETICO (CANADA)","SX Cup Boys U16 Metro - Tier 2 U16"
"Coquitlam Metro Ford Slovan B01","CMFSC SLOVAN (CANADA)","SX Cup Boys U16 Premier - Tier 1 U16"
"Coquitlam Metro Ford Slovan B01","Coquitlam Metro-Ford SC","BCSPL 2001 U15"
"Coquitlam Metro Ford Slovan B01","Coquitlam Metro Ford Slovan","Whitecaps Invitational U16"
"Corinthians B01","CORINTHIANS SC CORINTHIANS B01 (CAS)","Manchester City Cup Gold U16"
"Cosmos United B01","VILLAGE OF THE BRANCH - LIU 01 COSMOS UNITED (NYE)","NV Players Showcase USYS National League U16"
"Cosmos United B01","Village of the Branch Cosmos United 2001 (NY-E)","USYS National League U16"
"Crescenta Valley SC Navy B01","CRESCENTA VALLEY SC 2001 NAVY (CAS)","NV Players Showcase Bellagio U16"
"Crescenta Valley SC Navy B01","CRESCENTA VALLEY SC 2001 NAVY (CAS)","Manchester City Cup Gold U16"
"Crossfire Oregon Green I B01","CROSSFIRE OREGONCROSSFIRE OREGON B01 GREEN 1","Mt Hood Challenge Boys U16 Gold"
"Crossfire Oregon Green I B01","WA Timbers FC 01B Green 1","Summer Slam Gold/Silver U16"
"Crossfire Oregon Green I B01","Crossfire Oregon 01B Green 1","Win OYS B01 Division 1 Green"
"Crossfire Oregon Green I B01","Crossfire Oregon 01B Green 1","OYS State Cup B01"
"Crossfire Oregon Green II B01","CROSSFIRE OREGONCROSSFIRE OREGON B01 GREEN II","Mt Hood Challenge Boys U16 Silver/Bronze"
"Crossfire Oregon Green II B01","CROSSFIRE ORB'01 GREEN 2","PCU Summer Classic U15-U16 Boys Black"
"Crossfire Oregon Green II B01","WA Timbers FC 01B Green 2","Summer Slam Gold/Silver U16"
"Crossfire Premier A B01","CROSSFIRE PREMIER B01 A (WA)","Nike Crossfire Challenge Super Group U16"
"Crossfire Premier A B01","Crossfire Premier B01 A","RCL B01 Div 1"
"Crossfire Premier A B01","CROSSFIRE PREMIER B2001 A (WA)","Surf Cup Super Black U16"
"Crossfire Premier A B01","CROSSFIRE B01A HARRIS (WA)","Surf College Showcase Super White U16"
"Crossfire Premier A B01","Crossfire Premier B01 A","WYS Championship B01"
"Crossfire Premier B B01","CROSSFIRE PREMIER B01 B (WA)","Nike Crossfire Challenge Gold Group U16"
"Crossfire Premier B B01","Crossfire Premier B01 B","RCL B01 Div 2"
"Crossfire Premier B B01","CROSSFIRE PREMIER B01 B LEE (WA)","REDAPT Cup Gold U16"
"Crossfire Premier B B01","CROSSFIRE PREMIER B01 B LEE (USA)","WA Rush Cup B01 Gold U16"
"Crossfire Premier B B01","Crossfire Premier B01 B","RCL B01 7V2"
"Crossfire Premier B B01","Crossfire Premier B01 B","WYS Presidents Cup B01 Div 1"
"Crossfire Premier C B01","CROSSFIRE PREMIER B01 C (WA)","Nike Crossfire Challenge Silver Group U16"
"Crossfire Premier C B01","Crossfire Premier B01 C","RCL B01 Div 3"
"Crossfire Premier C B01","CROSSFIRE PREMIER B01 C (WA)","REDAPT Cup Gold U16"
"Crossfire Premier C B01","CROSSFIRE PREMIERCROSSFIRE PREMIER B01 C","Snohomish United Invit Gold"
"Crossfire Premier C B01","Crossfire Premier B01 C","WYS Presidents Cup B01 Div 2"
"Crossfire Select Greenwalt B01","Crossfire Select B01 Greenwalt","Crossfire Select U16"
"Crossfire Select Greenwalt B01","Crossfire Select B01 Greenwalt","NPSL Division 1 (01) U16"
"Crossfire Select Greenwalt B01","Crossfire Select 2001 Greenwalt","RVS Classic BU16"
"Crossfire Select Greenwalt B01","Crossfire Select B01 Greenwalt","Summer Slam Gold/Silver U16"
"Crossfire Select Greenwalt B01","Crossfire Select B01 Greenwalt","PacNW Winter Classic Premier U16"
"Crossfire Select Greenwalt B01","CFS B01 - Gold - Greenwalt","WYS Presidents Cup B01 Div 1"
"Crossfire Select OMelia B02","CROSSFIRE SELECTO'MELIA B02","PCU Summer Classic U15-U16 Boys Black"
"Crossfire Select Perry B01","Crossfire Select B01 Perry","Crossfire Select U16"
"Crossfire Select Perry B01","Crossfire Select B01 Perry","NPSL Division 3 (01) U16"
"Crossfire Select Perry B01","Crossfire Perry B2001","Seattle United Cup BU16"
"Crossfire Select Perry B01","CFS B01 - Silver - Perry","Founders Cup B01 Div A"
"Crossfire Select Taylor B01","49 Crossfire Select B01 Taylor","Baker Blast U15-16"
"Crossfire Select Taylor B01","LWYSA CROSSFIRE SELECT B01 TAYLOR (WA)","Bigfoot Gold U16"
"Crossfire Select Taylor B01","Crossfire Select B01 Taylor","Crossfire Select U16"
"Crossfire Select Taylor B01","Crossfire Select B01 Taylor","NPSL Division 1 (01) U16"
"Crossfire Select Taylor B01","CFS B01 - Gold - Taylor","Founders Cup B01 Div A"
"Crossfire Sunnyside B01","CROSSFIRE SUNNYSIDE (WA)","Nike Crossfire Challenge Super Group U16"
"Crossfire Yakima A B01","Crossfire Yakima -B01 A","RCL B01 Div 1"
"Crossfire Yakima A B01","Crossfire Yakima -B01 A","WYS Championship B01"
"Crossfire Yakima B B02","Crossfire Yakima 2002","Xtreme Cup BU16 Gold"
"CSC Storm B01","CSC 01B","Beaverton Cup BU16 Silver"
"CSC Storm B01","CSC 01B","Capital Cup BU16"
"CUP Gold B01","CUP Gold 01 (OH-S)","USYS National League U16"
"Davis Legacy Red B01","LEGACY 02/01 RED","LV Thanksgiving Classic LVTC U16 Boys Gold"
"Davis Legacy Red B01","LEGACY 02/01 RED","NHB Cup Flight 1"
"Davis Legacy Red B01","Davis Legacy 01 Red","Nomads Thanksgiving 1st Division U16"
"Davis Legacy Red B01","DAVIS LEGACY 01 RED (CAN)","NV Players Showcase Bellagio U16"
"Davis Legacy Red B01","DAVIS LEGACY 01 RED","NorCal NPL 01 NPL 1 East"
"Davis Legacy White B01","DAVIS LEGACY 01 WHITE (CAN)","NV Players Showcase Bellagio U16"
"Del Mar Sharks White B01","DMCV Sharks B2001 - Bodnar","SCDL Fl1 U16"
"Del Mar Sharks White B01","DEL MAR SHARKS DMCV SHARKS BODNAR 2001 (CAS)","Albion Cup 2001 PUMA VELITE U16"
"Diablo FC B01","DIABLO FC 01B (CAN)","NV Players Showcase Bellagio U16"
"Downtown LVSC Academy B01","DOWNTOWN LVSC 01 ACADEMY","FWRL Desert 2001 U16"
"Downtown LVSC Academy B01","DOWNTOWN LVSC 01 ACADEMY (NV)","NV Players Showcase Bellagio U16"
"Downtown LVSC Academy B01","DOWNTOWN LVSC 01 ACADEMY (NV)","Manchester City Cup Gold U16"
"Eastside FC Blue B01","EFC B01 Blue","Eastside FC Cup BU16"
"Eastside FC Blue B01","EFC B01 Blue","Labor Day Cup BU16 Silver"
"Eastside FC Blue B01","Eastside FC B01 Blue","Rainier Challenge Copa U16"
"Eastside FC Blue B01","Eastside FC B01 Blue C","RCL B01 Div 4"
"Eastside FC Blue B01","Eastside FC B01 Blue C","WYS Presidents Cup B01 Div 2"
"Eastside FC Red B01","Eastside FC B01 Red","FWRL B01"
"Eastside FC Red B01","Eastside FC B01 Red A","RCL B01 Div 1"
"Eastside FC Red B01","EASTSIDE FC BOYS 01 RED (WA)","Surf Cup Black U16"
"Eastside FC Red B01","Eastside FC B01 Red A","WYS Championship B01"
"Eastside FC White B01","Eastside FC B01 White","Eastside FC Cup BU16"
"Eastside FC White B01","Eastside FC B01 White","Rainier Challenge Copa U16"
"Eastside FC White B01","Eastside FC B01 White B","RCL B01 Div 3"
"Eastside FC White B01","Eastside FC B01 White B","RCL B01 7V2"
"Eastside FC White B01","Eastside FC B01 White","PacNW Winter Classic Premier U16"
"Eastside FC White B01","Eastside FC B01 White B","WYS Presidents Cup B01 Div 1"
"Eastside FC White B01","EASTSIDE FC B01 WHITE (WA)","Albion Cup 2001 Cup U16"
"Eastside Timbers Black B01","EASTSIDE TIMBERSET BLACK B01","Mt Hood Challenge Boys U16 Gold"
"Eastside Timbers Black B01","EASTSIDE TIMBERS 2001 BOYS BLACK (OR)","Oswego Nike Cup Boys U16"
"Eastside Timbers Black B01","EASTSIDE TIMBERS 2001 BOYS BLACK (OR)","Timbers Winter Showcase 2001 Showcase U16"
"Eastside Timbers Black B01","Eastside Timbers 01B Black","Win OYS B01 Division 1 Green"
"Eastside Timbers Black B01","Eastside Timbers 01B Black","OYS Presidents Cup B01"
"Eastside Timbers Red B01","EASTSIDE TIMBERSET RED B01","Mt Hood Challenge Boys U16 Premier"
"Eastside Timbers Red B01","EASTSIDE TIMBERS 2001 U16 RED EASTSIDE TIMBERS (OR)","Nike Crossfire Challenge Super Group U16"
"Eastside Timbers Red B01","EASTSIDE TIMBERS 2001 U16 RED EASTSIDE TIMBERS (OR)","Oswego Nike Cup Boys U16"
"Eastside Timbers Red B01","EastSide Timbers 01B Red Ajax FWRL","FWRL B01"
"Eastside Timbers Red B01","EASTSIDE TIMBERS FC 2001 U16 RED EASTSIDE TIMBERS (OR)","Timbers Winter Showcase 2001 Showcase U16"
"Eastside Timbers Red B01","EastSide Timbers 01B Red Ajax FWRL","Win OYS B01 Premier"
"Eastside Timbers Red B01","EastSide Timbers 01B Red Ajax FWRL","OYS State Cup B01"
"Eastside Timbers White B01","Eastside Timbers 01B White","Win OYS B01 Division 1 White"
"Eastside Timbers White B01","Eastside Timbers 01B White","OYS Presidents Cup B01"
"Eclipse FC B01","Eclipse FC Eclipse B01","PSPL WSPL 2 U16"
"Eclipse FC B01","ECLIPSE FC 01 (WA)","REDAPT Cup Silver U16"
"Eclipse FC B01","Eclipse FC 2001","Sounders FC Cup BU16 Gold"
"Eclipse FC B01","Eclipse FC BU16","Starfire Spring Classic BU16"
"Eclipse FC B01","ECLIPSE FC 01 (WA)","WA Rush Cup B01 Gold U16"
"Eclipse FC B01","ECLIPSE FC ECLIPSE B01 (WA)","WA Cup HS Gold U16"
"Edmond Premier Titans B01","Edmond Premier Soccer Academy Centralia City Soccer Academy B01","PSPL Classic 2 U16"
"Edmond Premier Titans B01","Lacey City Soccer Academy Titans","River Jam Samba U16"
"Edmond Premier Titans B01","Centralia City Soccer Academy","Xtreme Cup BU16 Silver"
"Edmonton Scottish B01","Edmonton Scottish","Whitecaps Invitational U16"
"El Camino Real Salinas Galaxy B01","EC REAL SALINAS GALAXY 01B","FWRL CAN CRL U16"
"El Camino Real Salinas Galaxy B01","EC REAL SALINAS GALAXY 01B (CAN)","NV Players Showcase USYS National League U16"
"El Camino Real Salinas Galaxy B01","EC Real Salinas Galaxy 01 (CA-N)","USYS National League U16"
"Elgin Pumas Gold B01","ELGIN PUMAS GOLD","LV Thanksgiving Classic LVTC U16 Boys Gold"
"Elite Futbol Elite B01","ELITE FUTBOL U-16 ELITE FC","Performance Cup U15/16B Silver"
"Emerald City FC Green B01","Emerald City FC M01 Green","PSPL Classic 1 U16"
"Emerald City FC Green B01","EMERALD CITY FCECFC M01 WHITE","Snohomish United Invit Gold"
"Emerald City FC Green B01","EMERALD CITY FC ECFC M01 GREEN (WA)","WA Cup HS Silver U16"
"Encinitas Express White B01","ENCINITAS EXPRESS EXPRESS B2001 (CAS)","NV Players Showcase Bellagio U16"
"Escondido SC Heat Blue B01","ESCONDIDO SCFC HEAT PREMIER 2001 BLUE","LV Thanksgiving Classic LVTC U16 Boys Gold"
"Escondido SC Heat Blue B01","ESCONDIDO SC FC HEAT PREMIER 2001 BLUE (CAS)","Manchester City Cup Gold U16"
"Estudiantes FC B01","Estudiantes FC BU16","Capital Cup BU16"
"ETFC Dortmund Black B02","ETFC 02B Dortmund Black","Beaverton Cup BU16 Silver"
"ETFC Valencia Black B01","ETFC Valencia Black","Beaverton Cup BU16 Silver"
"ETFC Valencia Black B01","Eugene Timbers FC 01 Valencia Black","Clash At the Border Gold/Silver U16"
"ETFC Valencia Black B01","EUGENE TIMBERS FCETFC 01B VALENCIA BLACK","Mt Hood Challenge Boys U16 Gold"
"ETFC Valencia Black B01","ETFC 01B Valencia Black","Win OYS B01 Premier"
"ETFC Valencia Black B01","ETFC 01B Valencia Black","OYS State Cup B01"
"ETFC Valencia Red B01","ETFC 01B Valencia Red","Win OYS B01 Division 1 White"
"ETFC Valencia Red B01","ETFC 01B Valencia Red","OYS Presidents Cup B01"
"European Football School B01","48 European Football School","Baker Blast U15-16"
"FC Boise B02","FC BOISE","FC Nova Fall Showcase U15 Boys"
"FC Boise B02","FC BOISE","Spr Idaho D3 U15/16 Division 2 South"
"FC Dallas Premier B01","FC Dallas B01 Premier","Nomads Thanksgiving 1st Division U16"
"FC Edmonds Riptide B01","FC Edmonds Riptide","PSPL Classic 1 U16"
"FC Edmonds Riptide B01","FC EDMONDS RIPTIDE (WA)","REDAPT Cup Silver U16"
"FC Edmonds Riptide B01","F.C. Edmonds - Riptide","RVS Classic BU16"
"FC Edmonds Riptide B01","FC EDMONDS RIPTIDE (WA)","WA Cup HS Silver U16"
"FC Edmonds Sting B02","FCE Sting","Sky River BU16"
"FC Edmonds Sting B02","Edmonds Sting","Sky River BU16"
"FC Elk Grove Platinum B01","FC ELK GROVE 01B PLATINUM 1 (CAN)","NV Players Showcase Caesars U16"
"FC Golden State Academy B01","FC Golden State - 2001 OC","FWRL CAS B01"
"FC Golden State B01","FC GOLDEN STATE 2001 (CAS)","Surf Cup Super White U16"
"FC Golden State B01","FC GOLDEN STATE 2001 (CAS)","NV Players Showcase Caesars U16"
"FC Golden State B01","FC GOLDEN STATE 2001","NHB Cup Flight 1"
"FC Golden State Black B01","FC Golden State - 2001 (CA-S)","USYS National League U16"
"FC Golden State Black B01","FC GOLDEN STATE 2001 (CAS)","NV Players Showcase USYS National League U16"
"FC Golden State Black B01","FC GOLDEN STATE B01 BLACK (CAS)","Surf Cup Super Black U16"
"FC Golden State Black B01","FC GOLDEN STATEFC GOLDEN STATE B01 BLACK","NHB Cup Flight 1"
"FC Golden State PDA B01","FC GOLDEN STATE PDA 01 (CAS)","Surf Cup Super Black U16"
"FC Nova Gold B01","FC NOVA2001 BOYS GOLD","FC Nova Fall Showcase U15 Boys"
"FC Nova Gold B01","FC NOVA GOLD 01 (ID)","NV Players Showcase Caesars U16"
"FC Nova Gold B01","FC NOVA GOLD 01","Spr Idaho D3 U15/16 Boys Division 1"
"FC Nova Gold B01","FC NOVA GOLD 01","Performance Cup U15/16B Gold"
"FC Nova Gold B01","FC NOVA GOLD 01 (ID)","ID State Cup Boys U16 U16"
"FC Nova Gold B02","FC NOVA GOLD 02","FC Nova Fall Showcase U15 Boys"
