"name","alt.name","venue"
"ASE Royal B99","ASE B'99 OLLERO","Central WA Super Cup Boys HS Gold"
"ASE Royal B99","ASE B99 Ollero","Summer Slam Division 2 Gold/Silver U16-19"
"Atletico Santa Rosa Leones B98","ATLETICO SANTA ROSA ASR-LEONES","NorCal NPL 99/98 NPL 1 West"
"Baltimore Bays Chelsea B98","BALTIMORE BAYS 98 (MD)","NV Players Showcase U-19 National League U19"
"Bay City SC B98","Bay City S.C. 98","Nomads Thanksgiving 1st Division U19"
"Bay Oaks SC Roadrunners B98","EAST BAY UNITED - BAY OAKS SC ROADRUNNERS 98","NorCal NPL 99/98 NPL 1 West"
"Bay Oaks SC Roadrunners B98","EAST BAY UNITED - BAY OAKS SC ROADRUNNERS 98 (CAN)","Surf Cup Super White U19"
"BE United Premier B98","BE UNITED FCU-19 PREMIER","NHB Cup Flight 1"
"Beach FC B98","BEACH FC 98","Nomads Thanksgiving 1st Division U19"
"Beach FC B98","Beach FC B98 Rea","SCDL Fl1 U19"
"Beach FC Black B98","BEACH FC BLACK 98","NHB Cup Flight 1"
"Beach FC Black B98","Beach FC B98 Lillie","SCDL Fl1 U19"
"Bend FC Timbers Red B98","BEND FC TIMBERS BFCT 98B RED (USA)","Bend Premier Cup Timbers Super Group (U18/U19) U19"
"Bend FC Timbers Red B98","Bend FC Timbers 98B HSB RED","Win OYS B98 Premier"
"Bend FC Timbers Red B98","Bend FC Timbers 98B HSB RED","OYS State Cup B98"
"BIFC Blue B98","BAINBRIDGE ISLAND FC BLUE 98 (WA)","Bigfoot BU19 gold U19"
"BIFC Blue B98","Bainbridge Island FC Blue B98","NPSL Division 1 (98) U19"
"BIFC Blue B98","Bainbridge Island FC Blue 98","Starfire Spring Classic BU18-19"
"BIFC Blue B98","Bainbridge Island FC Blue B98","WYS Presidents Cup B98"
"Blackhills FC Black B00","Blackhills FC B00 Black","Capital Cup BU17-U19 Gold"
"Blackhills FC Black B98","Blackhills FC B98-99 Black","Capital Cup BU17-U19 Gold"
"Blackhills FC Black B98","BLACKHILLS FC B 98 BLACK A (WA)","Nike Crossfire Challenge Super Group U19"
"Blackhills FC Black B98","46 Blackhills FC B98 Black","Pacific Coast Challenge Premier U19"
"Blackhills FC Black B98","Blackhills FC B98 Black A","RCL B98 Div 2"
"Blackhills FC Black B98","Blackhills FC B98 Black ADisqualified","RCL B98 Div 2"
"Blackhills FC Black B98","Blackhills FC B98 Black A","WYS Championship B98"
"Blackhills FC Black B99","BLACKHILLS FC B 99 BLACK A (WA)","Bigfoot BU18/19 U19"
"Blackhills FC Black B99","Blackhills FC B99 Black","Capital Cup BU17-U19 Silver"
"Blue FC Navy B98","Blues FC 98/99B Navy","Nomads Thanksgiving 1st Division U19"
"Boardman Barcelona B98","Boardman Barca","Capital Cup BU17-U19 Gold"
"Boise Nationals Timbers Blue B00","BOISE NATIONALS TIMBERS U17 2000 BLUE","Spr Idaho D3 U17/18/19 Boys"
"Boise Nationals Timbers Blue B98","BOISE NATIONALS TIMBERS U19 1998 BLUE","Spr Idaho D3 U17/18/19 Boys"
"Boise Nationals Timbers Blue B98","BOISE NATIONALS TIMBERS 1997/1998 BOYS BLUE (ID)","ID State Cup U19/U20 Boys U19"
"Boise Nationals Timbers Blue B99","BOISE NATIONALS TIMBERS U18 1999 BLUE","Spr Idaho D3 U17/18/19 Boys"
"Boise Nationals Timbers Green B00","BOISE NATIONALS TIMBERS U17 2000 GREEN","Spr Idaho D3 U17/18/19 Boys"
"Boise Nationals Timbers Red B00","BOISE NATIONALS TIMBERS U17 2000 RED","Spr Idaho D3 U17/18/19 Boys"
"Boise Nationals Timbers Red B00","BOISE NATIONALS TIMBERS U17 2000 RED (ID)","Canyon Rim Classic U19 B U19"
"Bozeman Blitzz Gold B99","BLITZZ FC GOLD U18 (MT)","PVSC Spring Classic BU19 U19"
"Bozeman Blitzz White B99","BLITZZ FC WHITE 1999B-SE (MT)","Canyon Rim Classic U19 B U19"
"Bozeman Blitzz White B99","BLITZZ FC WHITE U18 (MT)","PVSC Spring Classic BU19 U19"
"Breakers Black B99","BREAKERS BLACK BU18 BRYANT (WA)","Les Schwab NW Cup U18/19 Boys U19"
"Breakers White B00","BREAKERS B'00 WHITE (WA)","River City Challenge Boys U17-U19 ('00-'98) U19"
"Breakers White B00","BREAKERS B'00 WHITE (WA)","River City Cup U18-U19 Boys ('99/'98) U19"
"Butte Orange B99","BUTTE ORANGE 17B-SE (MT)","River City Cup U18-U19 Boys ('99/'98) U19"
"BYSC Corona United B98","BYSC CORONA UNITED B98 (CAS)","Surf Cup Black U19"
"BYSC Corona United B98","BYSC CORONA UNITED B98 (CAS)","Carlsbad Nov Nights College Showcase Elite 19 U19"
"BYSC Corona United B98","BYSC CORONA UNITED B98 (CAS)","NV Players Showcase U-19 Vdara U19"
"BYSL Ballistic SC B99","BYSL BALLISTIC U18 (ID)","PVSC Spring Classic BU19 U19"
"BYSL Fusion B99","BYSL FUSION '99 BOYS","Spr Idaho D3 U17/18/19 Boys Division 2"
"CA Rush B98","CALIFORNIA RUSH 98 (CAS)","Surf Cup Black U19"
"CA Rush B98","CALIFORNIA RUSH B98/99 ALI (CAS)","Surf Cup Super Black U19"
"CA Rush B98","California Rush-LA/SB B98 Rush","SCDL Fl1 U19"
"CA Rush Nero B98","CALIFORNIA RUSHCALIFORNIA RUSH B98 NERO","NHB Cup Flight 1"
"CA Rush Nero B98","California Rush 98 Nero","Nomads Thanksgiving 1st Division U19"
"CA Rush Nero B98","California Rush B98 Nero - HB","SCDL Fl1 U19"
"CA Rush Nero B98","CALIFORNIA RUSH B98 NERO (CAS)","NV Players Showcase U-19 Tropicana U19"
"Cal Odyssey B98","CALIFORNIA ODYSSEY SCCOSC 98BR NPL","NHB Cup Flight 1"
"Cal Odyssey B98","Cal Odyssey 98BR NPL","Nomads Thanksgiving 1st Division U19"
"Calgary West United B98","CALGARY WEST SC UNITED (CND)","Surf Cup Black U19"
"Capital FC Timbers Black B99","CFC Timbers 1999 Boys Black","Capital Cup BU17-U19 Silver"
"Capital FC Timbers Black B99","CAPITAL FC TIMBERSCFC TIMBERS BLACK B99","Mt Hood Challenge Boys U17-U19 Silver"
"Capital FC Timbers Red B00","CFC Timbers 2000 Boys Red","Capital Cup BU17-U19 Gold"
"Capital FC Timbers Red B99","CFC Timbers 1999 Boys Red","Capital Cup BU17-U19 Gold"
"Capital FC Timbers Red B99","CFCT Boys 99 Red","Beaverton Cup BU18-20 HS Gold"
"Capital FC Timbers Red Real Madrid B98","CAPITAL FC TIMBERS 98 RED (OR)","Surf Cup Super White U19"
"Capital FC Timbers Red Real Madrid B98","Capital FC Timbers 98B Rust","Win OYS B98 Premier"
"Capital FC Timbers Red Real Madrid B98","Capital FC Timbers 98B Rust","OYS State Cup B98"
"Cascade FC Green B00","Cascade FC B00","KCC Boys HS"
"Cascade Rush Steelheaders B98","CASCADE RUSH RUSH STEELHEADERS (OR)","Bend Premier Cup Timbers Super Group (U18/U19) U19"
"Cascade Rush Steelheaders B98","Cascade Rush Steelheaders","Capital Cup BU17-U19 Gold"
"Cascade Rush Steelheaders B98","Cascade Rush 98B","Win OYS B98 Premier"
"Castro Valley United Green B98","CASTRO VALLEY SC CVSC UNITED GREEN 1998 B (CAN)","NV Players Showcase U-19 Tropicana U19"
"CB United B98","CB UNITED FCHS BOY-CLARK","Central WA Super Cup Boys HS Gold"
"CCB Elite B00","41 CCB Elite 00","Pacific Coast Challenge U17-19"
"CCB Elite B99","71 CCB Elite 99","Baker Blast Premier U18-19"
"CDA Slammers B98","CDA Slammers","Nomads Thanksgiving 1st Division U19"
"CDA Slammers B98","CDA Slammers/Ramirez","Nomads Thanksgiving 1st Division U19"
"CDA Slammers B98","CDA Slammers FC - Whittier Ramirez B98","SCDL Fl1 U19"
"CDA Slammers HB B B98","CDA Slammers FC - HB B98 Devia","SCDL Fl1 U19"
"CDA Slammers HB B98","CDA Slammers FC - HB B98 Oseguera","SCDL Fl1 U19"
"CDA Slammers HB C B98","CDA Slammers FC - HB B98 Lack","SCDL Fl1 U19"
"CDA Slammers HB C B98","CDA SLAMMERS FC B98 LACK (CAS)","NV Players Showcase U-19 Tropicana U19"
"CDO Gold B98","CDO 98B GOLD (AZ)","NV Players Showcase U-19 Tropicana U19"
"Cencal Cosmos Grey B98","CENCAL COSMOS 98 BOYS GREY (CAN)","NV Players Showcase U-19 Vdara U19"
"Central WA SA Navy B99","CENTRAL WASHINGTON SOUNDERSCWSA B-99 ANABTAWI","Central WA Super Cup Boys HS Gold"
"Central WA SA Navy B99","CWSA B99 Anabtawi","US Club Regionals 1998"
"CGA Academy SC Elite B98","CGA ACADEMY SC ELITE (ID)","Canyon Rim Classic U19 B U19"
"CGA Academy SC Elite B98","CGA ACADEMY SC ELITE (ID)","PVSC Spring Classic BU19 U19"
"CGA Academy SC Elite B98","CGA ACADEMY SC ELITE (ID)","ID State Cup U19/U20 Boys U19"
"CGA Academy SC Elite B99","CGA ACADEMY SC ELITE","Spr Idaho D3 U17/18/19 Boys"
"Challenger Crew Jrs Gold B98","CHALLENGER CREW JRS 98 GOLD (ON)","NV Players Showcase U-19 National League U19"
"Chicago Fire Juniors South B98","CHICAGO FIRE JUNIORS SOUTH NATIONAL TEAM (IL)","NV Players Showcase U-19 National League U19"
"Chicago Inferno Elite B98","CHICAGO INFERNO CL ELITE (IL)","NV Players Showcase U-19 Tropicana U19"
"Chilliwack FC Selects B98","66 CHILLIWACK FC SELECTS","Baker Blast COPA U18-19"
"Chilliwack FC Selects B98","Chilliwack FC Selects [B98-99]","Starfire Spring Classic BU18-19"
"Clovis Crossfire Blue B98","CLOVIS CROSSFIRE 98B BLUE (CAN)","NV Players Showcase U-19 Tropicana U19"
"Clovis Crossfire White B98","CLOVIS CROSSFIRE 98B WHITE (CAN)","NV Players Showcase U-19 Tropicana U19"
"Coastal FC B98","74 Coastal FC","Baker Blast Premier U18-19"
"Colorado Rush B98","Colorado Rush B98","PacNW Winter Classic Premier U19"
"Colorado Storm South Academy B99","CO STORM SOUTH 99B ACADEMY (CO)","Surf Cup Black U19"
"Cook Inlet Velocity Blue B99","COOK INLET SC VELOCITY 99B BLUE (AK)","Nike Crossfire Challenge Gold Group U19"
"Crossfire Oregon Green I B00","CROSSFIRE OREGONCROSSFIRE OREGON B00 GREEN I","Mt Hood Challenge Boys U17-U19 Premier"
"Crossfire Oregon Green I B98","CO 98 Green","Beaverton Cup BU18-20 HS Gold"
"Crossfire Oregon Green I B98","Crossfire Oregon 98 Green","Clash At the Border Div 1 Gold/Silver/Bronze U18-19"
"Crossfire Oregon Green I B98","CROSSFIRE OREGON 98 GREEN (OR)","Nike Crossfire Challenge Gold Group U19"
"Crossfire Oregon Green I B98","CROSSFIRE OREGON 98 GREEN (OR)","Oswego Nike Cup Super Group Gold U19"
"Crossfire Oregon Green I B98","Crossfire Oregon 98B Green 1","Win OYS B98 Premier"
"Crossfire Oregon Green I B98","CROSSFIRE OREGON 98 GREEN 1 (OR)","NV Players Showcase U-19 Vdara U19"
"Crossfire Oregon Green I B98","Crossfire Oregon 98B Green 1","OYS State Cup B98"
"Crossfire Oregon Green II B00","CROSSFIRE OREGONCROSSFIRE OREGON B00 GREEN II","Mt Hood Challenge Boys U17-U19 Silver"
"Crossfire Oregon Green II B00","CROSSFIRE OREGONGREEN II - 00'","PCU Summer Classic High School Boys Silver Black"
"Crossfire Oregon Green II B98","CROSSFIRE OREGON 98 BLACK (OR)","Oswego Nike Cup Super Group Gold U19"
"Crossfire Oregon Green II B98","Crossfire Oregon 98B Green 2","Win OYS B98 Division 1"
"Crossfire Oregon Green II B99","Crossfire Oregon 99 Black","Clash At the Border Div 2 Gold/Silver U18-19"
"Crossfire Oregon Green II B99","Crossfire Oregon 99B Green 2","Win OYS B98 Division 1"
"Crossfire Premier A B00","CROSSFIRE PREMIER B00 A (WA)","REDAPT Cup Gold U19"
"Crossfire Premier A B98","CROSSFIRE PREMIER B98/99 A (WA)","Nike Crossfire Challenge Super Group U19"
"Crossfire Premier A B98","Crossfire Premier B98/99 A","RCL B98 Div 1"
"Crossfire Premier A B98","CROSSFIRE PREMIER B98/99 A (WA)","REDAPT Cup Gold U19"
"Crossfire Premier A B98","CROSSFIRE PREMIER BU18 A GORES (WA)","Surf Cup Super White U19"
"Crossfire Premier A B98","CROSSFIRE PREMIER B98/99 A (WA)","Surf College Showcase Black U19"
"Crossfire Premier A B98","Crossfire Premier B98/99 A","WYS Championship B98"
"Crossfire Premier A B99","CROSSFIRE PREMIER B99 (WA)","REDAPT Cup Gold U19"
"Crossfire Premier B B98","CROSSFIRE PREMIER B98 B (WA)","Nike Crossfire Challenge Gold Group U19"
"Crossfire Premier B B98","Crossfire Premier B98/99 B","RCL B98 Div 2"
"Crossfire Premier B B98","CROSSFIRE PREMIER B98/99 B (WA)","REDAPT Cup Gold U19"
"Crossfire Premier B B98","CROSSFIRE PREMIER 98/99 BOYS B (WA)","Showcase of Champions Boys U19 Diamond U19"
"Crossfire Premier B B98","Crossfire Premier B98/99 B","WYS Presidents Cup B98"
"Crossfire Premier C B98","CROSSFIRE PREMIER B98 C (WA)","Nike Crossfire Challenge Silver Group U19"
"Crossfire Premier C B98","Crossfire Premier B98/99C","Rainier Challenge Copa U19"
"Crossfire Premier C B98","Crossfire Premier B98/99 C","RCL B98 Div 3"
"Crossfire Premier C B98","CROSSFIRE PREMIER B98 C (WA)","REDAPT Cup Silver U19"
"Crossfire Premier C B98","CROSSFIRE B98C (WA)","WA Rush Cup B98/99 Bronze U19"
"Crossfire Premier C B98","Crossfire Premier B98/99 C","WYS Presidents Cup B98"
"Crossfire Premier Manao B98","Crossfire Premier B98/99 D","RCL B98 Div 2"
"Crossfire Premier Manao B98","CROSSFIRE PREMIER B98 MANA'O (WA)","Nike Crossfire Challenge Gold Group U19"
"Crossfire Premier Manao B98","Crossfire Premier B98 Mana'o","Rainier Challenge Samba U19"
"Crossfire Premier Manao B98","CROSSFIRE SELECTCROSSFIRE SELECT B98 WARRIORS","Snohomish United Invit Gold"
"Crossfire Premier Manao B98","CROSSFIRE PREMIER B98 MANA'O WARRIORS (WA)","Surf Cup Super Black U19"
"Crossfire Premier Manao B98","Crossfire Premier B98 Mana'o","PacNW Winter Classic Premier U19"
"Crossfire Premier Manao B98","Crossfire Premier B98/99 D","WYS Championship B98"
"Crossfire Premier USSDA B98","CROSSFIRE PREMIER B98-99 (WA)","Surf Cup Super Black U19"
"Crossfire Reserves -Unk B99","CROSSFIRE RESERVES (USA)","Showcase of Champions Boys U19 Diamond U19"
"Crossfire Select Elder B00","Crossfire Select Elder","Sky River BU19"
"Crossfire Select Lewis B98","Crossfire Select B98 Lewis","Crossfire Select U19 Gold"
"Crossfire Select Lewis B98","Crossfire Select B98-Lewis","NPSL Division 1 (98) U19"
"Crossfire Select Lewis B98","Crossfire Select B98-Lewis","River Jam U18-19"
"Crossfire Select Lewis B98","Crossfire Select B98 Lewis","Seattle United Cup BU19"
"Crossfire Select Lewis B98","CFS B98 - Lewis","Founders Cup B98 Div A"
"Crossfire Select Mele B98","Crossfire Select B98 Mele","Crossfire Select U19 Gold"
"Crossfire Select Mele B98","Crossfire Select B98 Mele","NPSL Division 1 (98) U19"
"Crossfire Select Mele B98","43 Crossfire Select B98 Mele","Pacific Coast Challenge U17-19"
"Crossfire Select Mele B98","Crossfire Select B98 Mele","Summer Slam Division 1 Gold/Silver U16-19"
"Crossfire Select Mele B98","CFS B98 - Mele","Founders Cup B98 Div A"
"Crossfire Select Taylor B99","65 Crossfire Select B99 Taylor","Baker Blast COPA U18-19"
"Crossfire Select Taylor B99","Crossfire Select B99 Taylor","Crossfire Select U19 Gold"
"Crossfire Select Taylor B99","Crossfire Select B99 Taylor","NPSL Division 1 (98) U19"
"Crossfire Select Yerxa B99","Crossfire Select B99 Yerxa","Crossfire Select U19 Gold"
"Crossfire Select Yerxa B99","Crossfire Select B99 Yerxa","NPSL Division 1 (98) U19"
"Crossfire Select Yerxa B99","CROSSFIRE SELECT B99 YERXA (WA)","REDAPT Cup Silver U19"
"Crossfire Select Yerxa B99","Crossfire Select B99 Yerxa","Summer Slam Division 1 Gold/Silver U16-19"
"Crossfire Select Yerxa B99","CFS B99 - Yerxa","Founders Cup B98 Div A"
"Crossfire Yakima A B99","49 Crossfire Yakima Cuevas","Pacific Coast Challenge Premier U19"
"Crossfire Yakima A B99","Cuevas Yakima","PacNW Winter Classic Premier U19"
"Crossfire Yakima A B99","Crossfire Yakima","River Jam U18-19"
"CSC Storm Navy B99","CORVALLIS CSC 99B NAVY (OR)","Oswego Nike Cup Super Group Gold U19"
"CSC Storm Navy B99","CORVALLISCSC 99B NAVY","PCU Summer Classic High School Boys Gold"
"CSC Storm White B99","CSC 99B White","Beaverton Cup BU18-20 HS Silver"
"CSC Storm White B99","CSC 99B White","Capital Cup BU17-U19 Silver"
"CV San Jose FC Gunners Red B98","CV GUNNERS 98B RED (CAN)","Surf Cup Super White U19"
"CV San Jose FC Gunners Red B98","CV Gunners 98 Red","Nomads Thanksgiving 1st Division U19"
"CV San Jose FC Gunners Red B98","CV SAN JOSE FC GUNNERS 98B RED","NorCal NPL 99/98 NPL 1 West"
"Dallas Texans Red B98","DALLAS TEXANS 98B RED DALLAS CONNELL (TXN)","Surf College Showcase Super Black U19"
"Davis Legacy Red B98","DAVIS LEGACY 98 RED (CAN)","Surf Cup Super White U19"
"De Anza Force SC I B98","DE ANZA FORCE FORCE 98/99B I (CAN)","Carlsbad Nov Nights College Showcase Elite 19 U19"
"Diablo FC B98","DIABLO FC 98B (CAN)","Surf Cup Black U19"
"Diablo FC B98","DIABLO FC 98B (CAN)","Surf College Showcase Super White U19"
"Downtown United Blue B98","DOWNTOWN UNITED DUSC BLUE (NYE)","Surf Cup Black U19"
"Dragons FC B98","Dragons B98","Labor Day Cup BU19"
"Dragons FC B98","Dragons FC B98","PSPL WSPL 1 U19"
"Dragons FC B98","Dragons FC BU19","Starfire Spring Classic BU18-19"
"Dragons FC B98","DRAGONS FC B98 (WA)","WA Rush Cup B98/99 Gold U19"
"Dragons FC B98","DRAGONS FC DRAGONSFC B98 (WA)","Timbers Winter Showcase 1998/99 Showcase U19"
"Dragons FC B98","DRAGONS FC DRAGONSFC B99/98 (WA)","WA Cup HS Gold U19"
"Dragons FC B99","DRAGONS (WA)","WA Rush Cup B98/99 Silver U19"
"DTFC Desa B98","DTFC DESA (GBR)","NV Players Showcase U-19 Tropicana U19"
"Eastside FC Blue B00","EASTSIDE FCEFC B00 BLUE ROBSON","PCU Summer Classic High School Boys Silver Red"
"Eastside FC Blue B98","EASTSIDE FC B98 BLUE - SAVETTE (WA)","Oswego Nike Cup Super Group Silver U19"
"Eastside FC Blue B98","EASTSIDE FCB98 BLUE - SAVETTE","Snohomish United Invit Gold"
"Eastside FC Red B98","Eastside FC B98 Red A","RCL B98 Div 1"
"Eastside FC Red B98","Eastside FC B98 Red","Sounders FC Cup BU19"
"Eastside FC Red B98","EASTSIDE FC BOYS 98 RED (WA)","Surf Cup Super Black U19"
"Eastside FC Red B98","EASTSIDE FC BOYS 98 RED (WA)","Surf College Showcase Super Black U19"
"Eastside FC Red B98","Eastside FC B98 Red A","WYS Championship B98"
"Eastside FC Red B99","Eastside FC B99 Red","Rainier Challenge Samba U19"
"Eastside FC White B98","EFC B98 White","Eastside FC Cup BU18-19"
"Eastside FC White B98","Eastside FC B98 White B","RCL B98 Div 3"
"Eastside FC White B98","Eastside FC B98W - Savette","PacNW Winter Classic Premier II U19"
"Eastside FC White B98","Eastside FC B98 White B","WYS Presidents Cup B98"
"Eastside FC White B99","Eastside FC B99 White","Eastside FC Cup BU18-19"
"Eastside FC White B99","EASTSIDE FC B99 WHITE (WA)","Oswego Nike Cup Super Group Silver U19"
"Eastside FC White B99","Eastside FC B99 White","Rainier Challenge Copa U19"
"Eastside Timbers Black B98","ET Man City","Beaverton Cup BU18-20 HS Silver"
"Eastside Timbers Black B98","Eastside Timbers Man City","Clash At the Border Div 2 Gold/Silver U18-19"
"Eastside Timbers Black B98","EASTSIDE TIMBERS MAN CITY (OR)","Nike Crossfire Challenge Gold Group U19"
"Eastside Timbers Black B98","EASTSIDE TIMBERS MAN CITY (OR)","Timbers Winter Showcase 1998/99 Showcase U19"
"Eastside Timbers Black B98","Eastside Timbers 98B Man City","Win OYS B98 Division 1"
"Eastside Timbers Black B98","Eastside Timbers 98B Man City","OYS Presidents Cup B98"
"Eastside Timbers Black B99","EASTSIDE TIMBERSET IPSWICH TOWN B99","Mt Hood Challenge Boys U17-U19 Silver"
"Eastside Timbers Black B99","EASTSIDE TIMBERS IPSWICH TOWN (BLACK) (OR)","Timbers Winter Showcase 1998/99 Showcase U19"
"Eastside Timbers Red B98","ET Bayern 98-99","Beaverton Cup BU18-20 HS Gold"
"Eastside Timbers Red B98","EASTSIDE TIMBERSET BAYERN B98","Mt Hood Challenge Boys U17-U19 Premier"
"Eastside Timbers Red B98","EASTSIDE TIMBERS BAYERN (OR)","Showcase of Champions Boys U19 Diamond U19"
"Eastside Timbers Red B98","EASTSIDE TIMBERS BAYERN (OR)","Timbers Winter Showcase 1998/99 Showcase U19"
"Eastside Timbers Red B98","EastSide Timbers 98B Bayern","Win OYS B98 Premier"
"Eastside Timbers Red B98","EastSide Timbers 98B Bayern","FWRL B98"
"Eastside Timbers Red B98","EastSide Timbers 98B Bayern","OYS State Cup B98"
"Eastside Timbers Red B99","EASTSIDE TIMBERS WEST BROM (RED) (OR)","Timbers Winter Showcase 1998/99 Showcase U19"
"Edmond Premier Titans B98","Centralia City Soccer Academy B98-99","Tyee Cup B98-99-00"
"Edmond Premier Titans B98","Edmond Premier Soccer Academy Centralia City Soccer Academy","PSPL Classic U19"
"Edmond Premier Titans B98","Centralia City Soccer Academy","River Jam U18-19"
"Edmonton Strikers B98","EDMONTON STRIKERS MEN (CND)","Surf Cup Black U19"
"El Camino Real Salinas America B98","EC REAL SALINAS AMERICA 98","FWRL CAN Premier U19"
"Elite Futbol Elite B99","ELITE FUTBOL U-18 ELITE FC (NV)","Canyon Rim Classic U19 B U19"
"Emerald City FC Green B98","EMERALD CITY FC ECFC M98 GREEN (WA)","Nike Crossfire Challenge Super Group U19"
"Emerald City FC Green B98","Emerald City FC M98 Green","PSPL WSPL 1 U19"
"Emerald City FC Green B98","ECFC M98 Green","US Club Regionals 1998"
"Emerald City FC Green B98","EMERALD CITY FC ECFC M98 GREEN (WA)","WA Cup HS Gold U19"
"Emerald City FC Green B99","69 Emerald City FC M99 Green","Baker Blast Premier U18-19"
"Emerald City FC White B99","Emerald City FC M99 White","RVS Classic BU17-19"
"EPCSL Legacy B98","EPCSL LEGACY 98/99 (TXS)","Surf College Showcase Black U19"
"EPIC B98","EPIC","Skagit Firecracker Gold U18-19"
"Estudiantes FC B98","Estudiantes FC BU19","Capital Cup BU17-U19 Silver"
"ETFC Celtic Black B99","ETFC 99 Celtic Black","Beaverton Cup BU18-20 HS Silver"
"ETFC Celtic Black B99","EUGENE TIMBERS FUTBOL ETFC 99 CELTIC BLACK (OR)","Bend Premier Cup Timbers Super Group (U18/U19) U19"
"ETFC Liverpool B98","EUGENE TIMBERS FUTBOL ETFC LIVERPOOL 98' (OR)","Timbers Winter Showcase 1998/99 Showcase U19"
"ETFC Liverpool B98","ETFC 98B Liverpool","Win OYS B98 Premier"
"ETFC Rovers Black B00","EUGENE TIMBERS FCETFC 00B ROVERS BLACK","Mt Hood Challenge Boys U17-U19 Gold"
"European Football School B98","73 European Football School","Baker Blast Premier U18-19"
"Excel Soccer Academy B99","EXCEL SOCCER ACADEMY 99 (AZ)","Carlsbad Nov Nights College Showcase Elite 19 U19"
"FC 13 White B98","FC13 98 WHITE","FWRL CAN Premier U19"
"FC Alianza Boca Juniors B98","FC ALIANZA BOCA JUNIORS","Spr Idaho D3 U17/18/19 Boys Division 2"
"FC Alianza Boca Juniors B98","FC ALIANZA BOCA JUNIORS (ID)","ID State Cup U19/U20 Boys U19"
"FC Boulder Elite B98","FC BOULDER 98 BOYS ELITE (CO)","NV Players Showcase U-19 Tropicana U19"
"FC Dallas West B98","FC DALLAS 98B WEST (F: 99B ANDROMEDA FC) (TXN)","Surf College Showcase Super Black U19"
"FC Edmonds BOO YAHS B98","FC Edmonds BOO","RVS Classic BU17-19"
"FC Edmonds Forza B99","FC EDMONDS FORZA (WA)","REDAPT Cup Gold U19"
"FC Edmonds Forza B99","FC Edmonds Forza","River Jam U18-19"
"FC Elk Grove Platinum B99","FC Elk Grove 99 B Platinum","Nomads Thanksgiving 1st Division U19"
"FC Futbolistas B99","70 Futbolistas","Baker Blast Premier U18-19"
"FC Golden State East B98","FC GOLDEN STATE 98 EAST (CAS)","Surf Cup Super Black U19"
"FC Golden State East B98","FC GOLDEN STATE 98 EAST (CAS)","Surf College Showcase Super White U19"
"FC Golden State East White B98","FC Golden State East White 98","Nomads Thanksgiving 1st Division U19"
"FC Golden State East White B98","FC GOLDEN STATE EAST WHITE (CAS)","NV Players Showcase U-19 Tropicana U19"
"FC Ignorance B98","FC Ignorance","Clash At the Border Div 2 Gold/Silver U18-19"
