"team .colname","total .colname","attack .colname","defense .colname","n .colname","region .colname","city .colname","fall.league .colname","spr.league .colname","other .colname"
"THUSC Beryllium Black B03",1182,6.41,2.2,33,"OR","Beaverton","PTT B03 Div 1 Green","Spr OYS B03 Div 1 Green","OYS Presidents Cup B03"
"Slammers Orange B03",1181,4.93,2.85,33,"WA","Auburn","RCL B03 Div 3","Win RCL B03 Div 4","WYS Presidents Cup B03 Div 1"
"Whatcom Rangers Blue B03",1176,5.84,2.32,33,"WA","Bellingham","RCL B03 Div 4","Win RCL B03 Div 4",""
"GPS Oregon B03",1172,4.11,3.2,28,"OR","","PTT B03 Div 1 White","Spr OYS B03 Premier White","OYS Presidents Cup B03"
"Capital FC Timbers Black B03",1168,3.97,3.23,24,"OR","Salem","PTT B03 Div 1 White","",""
"HSC Velez B03",1167,3.43,3.71,31,"OR","Hillsboro","PTT B03 Div 1 Green","Spr OYS B03 Div 1 Green","OYS Presidents Cup B03"
"GS Surf C B03",1165,4.93,2.55,39,"WA","Bothel","RCL B03 Div 3","Win RCL B03 Div 3","WYS Presidents Cup B03 Div 2"
"BIFC Blue B03",1160,5.24,2.31,33,"WA","Bainbridge Island","NPSL Div 2 (03) U14","","Founders Cup B03 Div A, WYS Presidents Cup B03 Div 2"
"CGA Academy SC Sounders B03",1159,4.06,2.96,11,"ID","","","Spr Idaho D3 U13/U14 Div 1","ID State Cup U14"
"STU Evolution Yellow B03",1157,4.98,2.38,25,"WA","Tacoma","NPSL Div 1 (03) U14","","WYS Presidents Cup B03 Div 2"
"Westside Timbers Samba B03",1153,4.64,2.49,37,"OR","Beaverton","PTT B03 Div 1 Green","Spr OYS B03 Div 1 Green","OYS Presidents Cup B03"
"BYSL Blackhawks B03",1152,6.54,1.76,11,"ID","Idaho Falls","","",""
"Seattle United S Blue B03",1152,4.86,2.36,24,"WA","Seattle","NPSL Div 1 (03) U14","","Founders Cup B03 Div A"
"Eastside FC Blue B03",1150,5.68,1.99,35,"WA","Preston","RCL B03 Div 4, RCL B03 7v2","Win RCL B03 Div 4","WYS Presidents Cup B03 Div 2"
"Sting SC Timbers Red B03",1147,6.77,1.64,30,"ID","Coeur D'Alene","PSPL Classic 1 U14","Spr Idaho D3 U13/U14 Div 1, Spr PSPL SuperLeague 2 U14","ID State Cup U14"
"FPSC Fury Black B03",1145,4.44,2.46,33,"WA","Tacoma","PSPL WSPL 1 U14","Spr PSPL SuperLeague 2 U14","WA Cup U14 Silver U14"
"PCU Black 1 B03",1137,4.57,2.27,13,"OR","Portland","","Spr OYS B03 Div 1 Green","OYS Presidents Cup B03"
"Idaho Rush Nero B03",1129,4.9,2,23,"ID","Boise","Idaho D3 U14/U15 Div 1 U15","Spr Idaho D3 U13/U14 Div 1",""
"CB United A B03",1129,3.88,2.52,24,"WA","Moses Lake","PSPL-Inland Copa 1 U14","Spr PSPL-Inland Copa Classic U14","WA Cup U14 Bronze U14"
"Pacific FC United B03",1127,3.69,2.61,32,"WA","Battle Ground","PTT B03 Div 1 White","Spr OYS B03 Div 1 Green","OYS Presidents Cup B03"
"Emerald City FC Green B03",1121,3.91,2.36,28,"WA","Seattle","PSPL WSPL 2 U14","Spr PSPL SuperLeague 2 U14","WA Cup U14 Silver U14"
"NSC Elite B03",1121,3.6,2.57,32,"WA","Woodinvile","NPSL Div 1 (03) U14","","Founders Cup B03 Div A"
"Washington Timbers White 2 B03",1115,3.38,2.63,33,"WA","Vancouver","PTT B03 Div 2 Green","Spr OYS B03 Div 2 Green","OYS Founders Cup B03"
"HSC Bayern B03",1113,3.88,2.25,27,"OR","Hillsboro","PTT B03 Div 2 White","Spr OYS B03 Div 1 White",""
"Storm King B03",1109,3.81,2.23,19,"WA","Port Angeles","NPSL Div 1 (03) U14","",""
"Washington Timbers White 1 B03",1095,3.9,1.98,42,"WA","Vancouver","PTT B03 Div 2 Green","Spr OYS B03 Div 1 Green","OYS Founders Cup B03"
"STU Chelsea Academy B03",1094,3.46,2.22,11,"WA","Tacoma","","Win RCL B03 Div 4","WYS Presidents Cup B03 Div 1"
"Eastside Timbers White B03",1090,3.52,2.12,32,"OR","Gresham","PTT B03 Div 2 Green","Spr OYS B03 Div 1 White","OYS Presidents Cup B03"
"FC West B03",1090,2.45,3.05,8,"OR","Forest Grove","","Spr OYS B03 Div 1 Green",""
"Crossfire Oregon Green II B03",1084,2.99,2.4,30,"OR","Lake Oswego","PTT B03 Div 1 Green","Spr OYS B03 Premier White","OYS Presidents Cup B03"
"Boise Nationals Timbers Red B03",1082,3.01,2.35,18,"ID","Boise","Idaho D3 Div 2 East U14","Spr Idaho D3 U14 Div 2",""
"MSC Vikings B03",1081,3.32,2.12,8,"ID","","","Spr Idaho D3 U14 Div 2",""
"Fuerza FC Academy B03",1078,3.76,1.83,21,"WA","Marysville","PSPL Copa U14","","WA Cup U14 Bronze U14"
"Kent City Black B03",1074,4.13,1.62,24,"WA","Kent","PSPL Copa U14","Spr PSPL Classic U14",""
"Academia Leon B03",1072,3.57,1.85,21,"OR","Beaverton","PTT B03 Div 1 White","",""
"Sun Valley Blue B03",1069,3.34,1.94,16,"ID","","","Spr Idaho D3 U14 Div 2",""
"UC United B03",1069,3.17,2.04,9,"ID","La Grande","Idaho D3 Div 2 West U14","Spr Idaho D3 U14 Div 2",""
"Tynecastle FC B03",1069,3.15,2.04,17,"WA","Everett","PSPL WSPL 2 U14","",""
"WA Rush Nero B03",1066,2.35,2.69,41,"WA","Everett","RCL B03 Div 4","Win RCL B03 Div 4","WYS Presidents Cup B03 Div 2"
"Nortac Sparta Red B03",1065,3.23,1.95,29,"WA","Tacoma","PSPL Classic 2 Red U14","Spr PSPL Classic U14","WA Cup U14 Silver U14"
"Lake Hills Lightning B03",1065,4.26,1.47,19,"WA","Bellevue","NPSL Div 2 (03) U14","","Founders Cup B03 Div A"
"FC Spokane Black Zettle B03",1059,1.97,3.05,15,"WA","Spokane","IPL East U13, IPL East U14, IPL East U15","Spr IPL East U14",""
