"name","alt.name","venue"
"Beadling Elite G01","Beadling 2001 Elite (PA-W)","USYS National League U16"
"Bellevue United Lee G01","BUFC Select G01 Lee","NPSL Division 3 (01) U16"
"Bellevue United Lee G01","BUFC Select G01 Lee","Win NPSL Division 3 (01) U16"
"Bellevue United Lee G01","Bellevue United FC Lee G01 - GU16","WYS Presidents Cup G01 Division 2"
"Bellevue United Nicholson G01","BYSC Select G01 Nicholson","Crossfire Select U16 Silver"
"Bellevue United Nicholson G01","Bellevue United FC G01 Nicholson-Campbell","KCC GU16"
"Bellevue United Nicholson G01","BELLEVUE UNITED FCBELLEVUE UNITED FC G01 NICHOLSON/CAMPBELL","Snohomish United Invit GU16"
"Bend FC Timbers Red G01","Bend FC Timbers 01G RED","Win OYS G01 Premier"
"Bend FC Timbers Red G01","Bend FC Timbers 01G RED","OYS State Cup G01"
"BIFC Black G01","Bainbridge Island FC Black G01","NPSL Division 3 (01) U16"
"BIFC Black G01","BIFC '01 Girls Black","Skagit Firecracker U16"
"BIFC Black G01","Bainbridge Island FC Black G01","Win NPSL Division 3 (01) U16"
"BIFC White G01","Bainbridge Island FC White G01","WYS Presidents Cup G01 Division 2"
"Blackhills FC Black G01","BLACKHILLS FC G 01 BLACK A (WA)","Nike Crossfire Challenge Gold Group U16"
"Blackhills FC Black G01","81 Blackhills FC G01 Black","Pacific Coast Challenge Premier U16"
"Blackhills FC Black G01","Blackhills FC G01 Black A","RCL G01 Div 3"
"Blackhills FC Black G01","Blackhills FC G01 Black A","Win RCL G01 Div 3"
"Blackhills FC Black G01","Blackhills FC G01 Black","PacNW Winter Classic Premier II U16"
"Blackhills FC Black G01","Blackhills FC G01 Black A","WYS Presidents Cup G01 Division 1"
"Blackhills FC Black G02","77 Blackhills FC G02 Black","Pacific Coast Challenge U15-16"
"Blackhills FC Red G01","Blackhills FC G01 Red B","RCL G01 Div 4"
"Blackhills FC Red G01","Blackhills FC G01 Red","Sounders FC Cup GU16"
"Blackhills FC Red G01","Blackhills FC G01 Red B","Win RCL G01 Div 4"
"Blue Mountain Timbers G01","(Ind.) Blue Mountain Timbers","Spr PSPL-Inland Copa 1 U16"
"Boise Nationals Timbers Blue G01","BOISE NATIONALS TIMBERS U16 2001 BLUE","Spr Idaho D3 Girls U15/16 Division 1"
"Boise Nationals Timbers Blue G02","BOISE NATIONALS TIMBERS U15 2002 BLUE","Spr Idaho D3 Girls U15/16 Division 1"
"Boise Nationals Timbers Blue G02","BOISE NATIONALS TIMBERS U15 2002 BLUE","Spr Idaho D3 U16G Division 2"
"Boise Nationals Timbers Red G02","BOISE NATIONALS TIMBERS U15 2002 RED","Spr Idaho D3 U16G Division 2"
"Breakers Black Andersson G01","BREAKERSBREAKERS FC G01 ANDERSSON","Central WA Super Cup Girls U16 Gold"
"Breakers Black Andersson G01","SPOKANE BREAKERSBREAKERS FC G01 ANDERSSON","Mt Hood Challenge Girls U16 Premier"
"Breakers Black Andersson G01","Breakers FC Girls 01","Seattle United Cup GU16 Gold"
"Breakers Black Andersson G01","BREAKERSBREAKERS G01 ANDERSSON","Snohomish United Invit GU16"
"Breakers Black Andersson G01","Breakers FC G01 Andersson","PacNW Winter Classic Premier II U16"
"Breakers Black Andersson G01","IEYSA Breakers G01 Black","Win PSPL Girls WSPL 2 (01) U16"
"Breakers Black Andersson G01","BREAKERS FC G01 ANDERSSON","WA Cup Gold Division"
"Breakers White Georgeadis G01","BREAKERS FC G01 BREAKERS FC â RED - GEORGEADIS (WA)","Les Schwab NW Cup U16 Girls U16"
"Breakers White Georgeadis G01","IEYSA Breakers FC White G01-Georeadis","Spr PSPL-Inland Copa 1 U16"
"Broomfield Blast Prestige G01","BROOMFIELD BLAST 01 GIRLS PRESTIGE (CO)","Surf College Showcase Super Black U16"
"BRYC Elite Academy G01","BRYC Elite Academy 01/02 (VA)","USYS National League U16"
"BSC Hood River Gold G01","BSC Hood River 99gold U16","Clash At the Border Bronze U16"
"Burnaby Girls SC Blaze G01","BURNABY GIRLS BLAZE (OTH)","SX Cup Girls U16 Gold - Tier 3 U16"
"BYSC Corona United G01","BYSC Corona United G01","Nomads Thanksgiving 1st Division U16"
"CA FA San Clemente G01","CA Football Academy-San Clemente G01 Caligiuri","SCDL Fl1 U16"
"CA Magic G01","CALIFORNIA MAGIC CAL MAGIC 01G (CAN)","Carlsbad Nov Nights College Showcase Elite U16"
"Calgary Blizzard Celtic G01","CALGARY BLIZZARD CELTIC (CANADA)","SX Cup Girls U16 Premier - Tier 1 U16"
"Calgary Blizzard Celtic G01","Calgary Blizzard SC 01","Whitecaps Invitational U16"
"Calgary SW United G01","CALGARY SOUTHWEST UNITED PREMIERS 01 (CND)","Surf College Showcase Super White U16"
"Canyon Optimist Inferno G02","INFERNO","Spr Idaho D3 U16G Division 2"
"Capital FC Timbers Black G01","CAPITAL FC TIMBERS CFC 2001G BLACK (OR)","Oswego Nike Cup U16 Girls Silver U16"
"Capital FC Timbers Black G01","Capital FC Timbers 01G S. Anaya","Win OYS G01 Division 1 Red"
"Capital FC Timbers Black G01","Capital FC Timbers 01G S. Anaya","OYS Presidents Cup G01"
"Capital FC Timbers Red G01","Capital FC Timbers 01G Goodwin FWRL","FWRL G01"
"Capital FC Timbers Red G01","CAPITAL FC TIMBERS ZENITH (OR)","Nike Crossfire Challenge Gold Group U16"
"Capital FC Timbers Red G01","CAPITAL TIMBERS FC ZENITH (OR)","Surf Cup Super White U16"
"Capital FC Timbers Red G01","Capital FC Timbers 01G Goodwin FWRL","Win OYS G01 Premier"
"Capital FC Timbers Red G01","Capital FC Timbers 01G Goodwin FWRL","OYS State Cup G01"
"Capital FC Timbers White G01","CFCT 2001 Girls White","Beaverton Cup GU16 Silver"
"Capital FC Timbers White G01","CAPITAL FC TIMBERSCFC TIMBERS WHITE GU16","Mt Hood Challenge Girls U16 Gold/Silver"
"Cascade Rush G01","Cascade Rush 01G","Win OYS G01 Division 1 Red"
"Cascade Rush Revolution G02","CASCADE RUSH REVOLUTION (OR)","Bend Premier Cup Kat Williamson (Silver) Division U16"
"CDA Slammers FC Cerritos EGSL G01","CDA Slammers FC - Cerritos G01 Martinez EGSL","SCDL Fl1 U16"
"CDA Slammers FC Cerritos EGSL G01","CDA SLAMMERS FC G01-MARTINEZ EGSL (CAS)","Surf College Showcase Black U16"
"CDA Slammers FC Cerritos EGSL G01","CDA SLAMMERS FC G01 EGSL MARTINEZ (CAS)","Surf Cup White U16"
"CDA Slammers FC Cerritos G01","CDA Slammers FC - Cerritos G01 Woiemberghe/Grana","SCDL Fl1 U16"
"CDA Slammers FC HB Elite EGSL G01","CDA Slammers FC - HB Elite EGSL G01","SCDL Fl1 U16"
"CDA Slammers FC HB Nichols G01","CDA Slammers FC - HB G01 Nichols","SCDL Fl1 U16"
"CDA Slammers FC Yorba Linda EGSL G01","CDA Slammers FC - Yorba Linda G01 EGSL Huie","SCDL Fl1 U16"
"CDA Slammers SC Elite EGSL G01","CDA SLAMMERS FC G01 ELITE EGSL (CAS)","Surf College Showcase Super White U16"
"CDA Slammers SC HB Academy G01","CDA Slammers FC HB G01 Academy","FWRL CAS G01"
"CDA Slammers SC HB Academy G01","CDA Slammers FC - HB G01 Oberle","SCDL Fl1 U16"
"Celtic Harps G01","CELTIC HARPS G01 (CAS)","Las Vegas Invit U-16 Girls Elite U16"
"Centro De Formacion de Baja G01","CENTRO DE FORMACION FEMENIL DE B.C. BAJA","LV Thanksgiving Classic LVTC U16 Girls Gold"
"Century V Gold G01","Century V 01 Gold (PA-W)","USYS National League U16"
"CFSC Schneider G99","CFSC Gu - 16 Schneider","SSUL G01 Div 2"
"Challenge FC Avondale G01","CHALLENGE FCAVONDALE 01G BLUE","LV Thanksgiving Classic LVTC U16 Girls Silver Elite"
"Charlotte Predator G01","01 CSA Charlotte Predator (NC)","USYS National League U16"
"Cheney Storm FC G02","Storm FC 02","Wenatchee Apple Cup GU15-16 Gold"
"Claremont Stars Black G01","Claremont Stars Black 01","Nomads Thanksgiving 1st Division U16"
"Coastal FC G01","COASTAL FC 01F (CND)","Surf College Showcase Super Black U16"
"Coastal FC G01","COASTAL FC 01F (CANADA)","SX Cup Girls U16 Premier - Tier 1 U16"
"Coastal FC G01","Coastal FC 01","Whitecaps Invitational U16"
"Cook Inlet Velocity Blue G01","COOK INLET CISC VELOCITY 01 (AK)","Carlsbad Nov Nights College Showcase Elite U16"
"Coquitlam Metro Ford Destroyers G01","CMFSC DESTROYERS (CND)","Surf Cup White U16"
"Coquitlam Metro Ford Destroyers G01","Coquitlam Metro Ford Destroyers","Whitecaps Invitational U16"
"Coquitlam Metro Ford Nemesis G01","CMF NEMESIS (CND)","SX Cup Girls U16 Gold - Tier 3 U16"
"Coquitlam Metro Ford Shock G01","CMFSC SHOCK (CANADA)","SX Cup Girls U16 Metro - Tier 2 U16"
"Crescenta Valley SC G01","CRESCENTA VALLEY SC G2001 (CAS)","Carlsbad Nov Nights College Showcase Elite U16"
"Crescenta Valley SC G01","Crescenta Valley SC G01","FWRL CAS G01"
"Crossfire Ohana G01","Crossfire Ohana","Beaverton Cup GU16 Gold"
"Crossfire OR Blue I G01","CROSSFIRE OREGON 2001 BLUE 1 (OR)","Timbers Winter Showcase 2001 Showcase U16"
"Crossfire OR Blue I G01","Crossfire Oregon 01G Blue 1","Win OYS G01 Premier"
"Crossfire OR Blue I G01","CROSSFIRE OREGONCROSSFIRE OREGON G01 MORRISON","Mt Hood Challenge Girls U16 Premier"
"Crossfire OR Blue I G01","CROSSFIRE OREGONCROSSFIRE 01 BLUE I","PCU Summer Classic U15-U16 Girls Gold"
"Crossfire OR Blue I G01","CROSSFIRE OREGON 2001 CROSSFIRE 01 MORRISON (OR)","Showcase of Champions Girls U16/15 Platinum U16"
"Crossfire OR Blue I G01","Crossfire Oregon 01G Blue 1","OYS State Cup G01"
"Crossfire OR Blue II G01","Crossfire Oregon 01G Blue 2","Win OYS G01 Division 1 Red"
"Crossfire OR Blue II G01","CROSSFIRE BLUE 2 (OR)","Bend Premier Cup Meghan Klingenberg (Silver) Division U16"
"Crossfire OR Blue II G01","Crossfire Oregon Blue 2","Clash At the Border Gold/Silver U16"
"Crossfire OR Blue II G01","CROSSFIRE OREGON GU16 BLUE 2 (OR)","Nike Crossfire Challenge Gold Group U16"
"Crossfire OR Blue II G01","Crossfire Oregon 01G Blue 2","OYS Presidents Cup G01"
"Crossfire OR Blue III G01","Crossfire Oregon 01G Blue 3","Win OYS G01 Division 1 White"
"Crossfire OR Blue III G01","CROSSFIRE OREGON 2001 BLUE 3 (OR)","Oswego Nike Cup U16 Girls Silver U16"
"Crossfire OR Blue III G01","CROSSFIRE OREGONCROSSFIRE OREGON BLUE 3","PCU Summer Classic U15-U16 Girls Silver Black"
"Crossfire OR CUSC Black Eruption G01","CLACKAMAS UNITED ERUPTION (OR)","Bend Premier Cup Kat Williamson (Silver) Division U16"
"Crossfire OR CUSC Black Eruption G01","CLACKAMAS UNITED ERUPTION (OR)","Oswego Nike Cup U16 Girls Silver U16"
"Crossfire OR CUSC Black Eruption G01","CLACKAMAS UNITEDERUPTION","PCU Summer Classic U15-U16 Girls Silver Red"
"Crossfire OR CUSC Black Eruption G01","CUSC 01G Black Ryan","Win OYS G01 Division 1 White"
"Crossfire OR CUSC Red Power Rays G01","CLACKAMAS UNITEDCUSC POWER RAYS G01","Mt Hood Challenge Girls U16 Gold/Silver"
"Crossfire OR CUSC Red Power Rays G01","CLACKAMAS UNITED SCPOWER RAYS G01","PCU Summer Classic U15-U16 Girls Gold"
"Crossfire OR CUSC Red Power Rays G01","CUSC 01G Red Vancil","Win OYS G01 Division 1 Red"
"Crossfire OR CUSC Red Power Rays G01","CUSC 01G Red Vancil","OYS Presidents Cup G01"
"Crossfire OR United ECNL G01","CROSSFIRE UNITED OREGON ECNL G01 (OR)","Surf Cup White U16"
"Crossfire OR United ECNL G02","CROSSFIRE UNITED ECNL 02'S (OR)","Oswego Nike Cup U16 Girls Gold U16"
"Crossfire Premier A G01","CROSSFIRE PREMIER G01 A (WA)","Carlsbad Nov Nights College Showcase Elite U16"
"Crossfire Premier A G01","CROSSFIRE PREMIER G01 A (WA)","Nike Crossfire Challenge Super Group U16"
"Crossfire Premier A G01","Crossfire Premier G01 A","RCL G01 Div 1"
"Crossfire Premier A G01","CROSSFIRE PREMIER ROWE G01 A (WA)","Surf Cup Black U16"
"Crossfire Premier A G01","Crossfire Premier G01A","US Club Regionals 2001"
"Crossfire Premier A G01","Crossfire Premier G01 A","Win RCL G01 Div 1"
"Crossfire Premier A G01","Crossfire Premier G01 A","WYS Championship G01"
"Crossfire Premier A G02","CROSSFIRE PREMIER 02 GIRLS A (WA)","Showcase of Champions U16/15 Diamond U16"
"Crossfire Premier B G01","CROSSFIRE PREMIER G01 B (WA)","Nike Crossfire Challenge Gold Group U16"
"Crossfire Premier B G01","Crossfire Premier G01 B","Rainier Challenge Copa U16"
"Crossfire Premier B G01","Crossfire Premier G01 B","RCL G01 Div 3"
"Crossfire Premier B G01","CROSSFIRE PREMIER G01 B. REECE (WA)","Showcase of Champions Girls U16/15 Platinum U16"
"Crossfire Premier B G01","Crossfire Premier G01B Reece","PacNW Winter Classic Premier II U16"
"Crossfire Premier B G01","Crossfire Premier G01 B","Win RCL G01 Div 3"
"Crossfire Premier B G01","Crossfire Premier G01 B","WYS Presidents Cup G01 Division 1"
"Crossfire Premier ECNL G01","CROSSFIRE PREMIER ECNL G01 (WA)","Surf Cup Super Black U16"
"Crossfire Premier ECNL G02","CROSSFIRE PREMIER ECNL G02 (WA)","Nike Crossfire Challenge Super Group U16"
"Crossfire Select Granston G01","Crossfire Select G01 Granston","Crossfire Select U16 Gold"
"Crossfire Select Granston G01","Crossfire Select G01 Granston","NPSL Division 1 (01) U16"
"Crossfire Select Granston G01","CROSSFIRE SELECTGRANSTON G01","PCU Summer Classic U15-U16 Girls Silver Red"
"Crossfire Select Granston G01","Crossfire Select Granston 01","Starfire Spring Classic GU16"
"Crossfire Select Granston G01","Crossfire Select G01 Granston","Win NPSL Division 1 (01) U16"
"Crossfire Select Granston G01","CFS G01 Granston","WYS Presidents Cup G01 Division 2"
"Crossfire Select Wilkinson G01","124 Crossfire Select- Wilkinson","Baker Blast COPA U16"
"Crossfire Select Wilkinson G01","Crossfire Select G01 Wilkinson","Crossfire Select U16 Gold"
"Crossfire Select Wilkinson G01","Crossfire Select G01-Wilkinson","NPSL Division 1 (01) U16"
"Crossfire Select Wilkinson G01","Crossfire Select G01-Wilkinson","Win NPSL Division 1 (01) U16"
"Crossfire Yakima G01","CROSSFIRE YAKIMA 01 ALEXANDER (WA)","Bigfoot Gold U16"
"Crossfire Yakima G01","Crossfire Yakima -G01 A","RCL G01 Div 4"
"Crossfire Yakima G01","Crossfire Yakima -G01 A","Win RCL G01 Div 4"
"Crossfire Yakima G01","Crossfire Yakima -G01 A","WYS Presidents Cup G01 Division 2"
"CSC Storm G01","CORVALLIS CSC 01G (OR)","Oswego Nike Cup U16 Girls Gold U16"
"CSC Storm G01","CORVALLIS CSC 01G","PCU Summer Classic U15-U16 Girls Gold"
"CSC Velocity Green G01","CASCADE VELOCITY FC 01 (WA)","Bigfoot Gold U16"
"CSC Velocity Green G01","Velocity FC 01","Crossfire Select U16 Silver"
"CSC Velocity Green G01","Velocity FC 01","KITG GU16 Green"
"CSC Velocity Green G01","CSC Velocity FC 01' Green","Win PSPL Girls Classic 1 (01) U16"
"CSC Velocity Green G01","CASCADE VELOCITY FC 01","WA Cup Bronze Division"
"CUP Gold G01","CUP Gold 01 (OH-S)","USYS National League U16"
"CWSA Navy G01","CENTRAL WASHINGTONCWSA G01 NAVY","Central WA Super Cup Girls U16 Gold"
"CWSA Navy G01","CENTRAL WASHINGTON CWSA G01 NAVY (WA)","Nike Crossfire Challenge Super Group U16"
"CWSA Navy G01","CWSA CWS G01 Lackey","Win PSPL Girls WSPL 1 (01) U16"
"CWSA Navy G01","CWS G01 NAVY","WA Cup Gold Division"
"CYSA Timber Barons Green G01","CYSA TIMBERBARONS","PCU Summer Classic U15-U16 Girls Silver Black"
"Davis Legacy Red G01","DAVIS LEGACY 01 RED (CAN)","Surf College Showcase Super Black U16"
"Davis Legacy Red G01","DAVIS LEGACY 01 RED (CAN)","Surf Cup Super White U16"
"De Anza Force ECNL G01","DE ANZA FORCE FORCE 01G ECNL (CAN)","Surf Cup Super Black U16"
"Delta Coastal Selects G01","DCS SELECTS (CANADA)","SX Cup Girls U16 Metro - Tier 2 U16"
"Diablo FC NPL G01","DIABLO FC 01G NPL (CAN)","Surf College Showcase Super White U16"
"Diablo FC NPL G01","DIABLO FC 01G NPL (CAN)","Surf Cup Super White U16"
"DMCV Sharks G01","DMCV SHARKS G2001 ELITE CRAWFORD (CAS)","Carlsbad Nov Nights College Showcase Elite U16"
"DMCV Sharks G01","DMCV Sharks G2001 - Crawford","SCDL Fl1 U16"
"Downey FC G01","DOWNEY FC G01 PREMIER (CAS)","Carlsbad Nov Nights College Showcase Elite U16"
"Downtown Las Vegas SC Academy G01","DOWNTOWN LVSC01 ACADEMY","LV Thanksgiving Classic LVTC U16 Girls Silver Elite"
"Eagles SC ECNL G01","EAGLES 2001 ECNL (CAS)","Surf Cup Super Black U16"
"Eagles SC EGSL G01","EAGLES EGSL (CAS)","Surf Cup White U16"
"Eastside FC Blue G01","Eastside FC G01 Blue Bubar","Eastside FC Cup GU16"
"Eastside FC Blue G01","Eastside FC G01 Blue C","RCL G01 Div 4"
"Eastside FC Blue G01","Eastside FC G01 Blue Bubar","Seattle United Cup GU16 Gold"
"Eastside FC Blue G01","Eastside FC G01 Blue Bubar","Sounders FC Cup GU16"
"Eastside FC Blue G01","Eastside FC G01 Blue C","Win RCL G01 Div 4"
"Eastside FC Blue G01","Eastside FC G01 Blue","PacNW Winter Classic Premier II U16"
"Eastside FC Blue G01","Eastside FC G01 Blue C","WYS Presidents Cup G01 Division 2"
"Eastside FC Red G01","Eastside '01 Red","Clash At the Border Gold/Silver U16"
"Eastside FC Red G01","Eastside FC G01 Red A","FWRL G01"
"Eastside FC Red G01","EASTSIDE FC G01 RED (WA)","Nike Crossfire Challenge Super Group U16"
"Eastside FC Red G01","Eastside FC G01 Red A","RCL G01 Div 1"
"Eastside FC Red G01","EASTSIDE FC G01 RED (WA)","Surf Cup Super White U16"
"Eastside FC Red G01","Eastside FC G01 Red (WA)","US Club Regionals 2001"
"Eastside FC Red G01","Eastside FC G01 Red A","Win RCL G01 Div 1"
"Eastside FC Red G01","Eastside FC G01 Red A","WYS Championship G01"
"Eastside FC Red G02","Eastside FC G02 Red","AstroTurf Showcase GU16 AB"
"Eastside FC White G01","EASTSIDE FC 01 WHITE (WA)","Bend Premier Cup Meghan Klingenberg (Silver) Division U16"
"Eastside FC White G01","Eastside FC G01 White","Eastside FC Cup GU16"
"Eastside FC White G01","Eastside FC G01 White B","RCL G01 Div 2"
"Eastside FC White G01","Eastside FC G01 White B","Win RCL G01 Div 2"
"Eastside FC White G01","Eastside FC G01 White B","WYS Presidents Cup G01 Division 1"
"Eastside Timbers Black G01","EastSide Timbers 01G Black","Win OYS G01 Division 1 White"
"Eastside Timbers Black G01","EastSide Timbers 01G Black","OYS Presidents Cup G01"
"Eastside Timbers Red G01","ET 01G Red","Beaverton Cup GU16 Gold"
"Eastside Timbers Red G01","EASTSIDE TIMBERS '01G RED TIMBERS (OR)","Timbers Winter Showcase 2001 Showcase U16"
"Eastside Timbers Red G01","Eastside Timbers 01G Red","Win OYS G01 Premier"
"Eastside Timbers Red G01","Eastside Timbers 01G Red","OYS State Cup G01"
"Eastside Timbers Red G01","Eastside Timbers '01 Girls","Whitecaps Invitational U16"
"Elite Academy Maroon Omaha G01","ELITE GIRLS ACADEMY MAROON 01 OMAHA (NE)","Surf Cup Super White U16"
"Elite Academy Maroon Omaha G01","EGA 01 Maroon Omaha (NE)","USYS National League U16"
"Emerald City FC Green G01","127 Emerald City FC F01 Green","Baker Blast Premier U16"
"Emerald City FC Green G01","Emerald City FC F01 Green","Win PSPL Girls WSPL 2 (01) U16"
"Emerald City FC Green G01","EMERALD CITY FC ECFC F01 GREEN","WA Cup Gold Division"
"EPIC G01","EPIC","Skagit Firecracker U16"
"ETFC Cypress Black G01","ETFC 01G Cypress Black FWRL","FWRL G01"
"ETFC Cypress Black G01","EUGENE TIMBERS FCETFC 01G CYPRESS BLACK","Mt Hood Challenge Girls U16 Premier"
"ETFC Cypress Black G01","EUGENE TIMBERS FC ETFC CYPRESS BLACK 01 (OR)","Nike Crossfire Challenge Super Group U16"
"ETFC Cypress Black G01","ETFC 01G Cypress Black FWRL","Win OYS G01 Premier"
"ETFC Cypress Black G01","ETFC 01G Cypress Black FWRL","OYS State Cup G01"
"ETFC Cypress Red G01","ETFC G01 Cypress Red","Beaverton Cup GU16 Silver"
"Ethos FC Saints Blue G01","Ethos Saints 01G Blue","Nomads Thanksgiving 1st Division U16"
"FC Alliance TN G01","FC Alliance 01 (TN)","USYS National League U16"
"FC Bellevue G01","FC Bellevue G01-02","Xtreme Cup GU16"
"FC Bellevue G01","F.C. Bellevue GU16","Win PSPL Girls Classic 1 (01) U16"
"FC Elk Grove Platinum 1 G01","FC Elk Grove 02 Platinum 1 (CA-N)","USYS National League U16"
"FC Frederick G01","FC Frederick 01 (MD)","USYS National League U16"
"FC Missoula G01","FC Missoula G01-Ansah","Spr PSPL-Inland Copa 1 U16"
"FC Nova ECNL G01","FC NOVA ECNL 01","Spr Idaho D3 Girls U15/16 Division 1"
"FC Nova ECNL G02","FC NOVA ECNL 02","Spr Idaho D3 Girls U15/16 Division 1"
"FC Nova Red G01","FC NOVA RED 01","FC Nova Fall Showcase U15/16 Girls"
"FC Nova Red G01","FC NOVA RED 01","Spr Idaho D3 Girls U15/16 Division 1"
"FC Nova Red G01","FC NOVA RED 01","Spr Idaho D3 U16G Division 2"
"FC Nova Red TF G02","FC NOVA RED 02 -- TF","FC Nova Fall Showcase U15/16 Girls"
"FC Portland Navy G01","FC Portland 01G Navy","AstroTurf Showcase GU16 AB"
"FC Portland Navy G01","FCP 01G Navy","Beaverton Cup GU16 Gold"
"FC Portland Navy G01","FC Portland 01G Navy","Clash At the Border Gold/Silver U16"
"FC Portland Navy G01","FC Portland 01G Navy","Sounders FC Cup GU16"
"FC Portland Navy G01","FC Portland 01G NAVY","Win OYS G01 Premier"
"FC Portland Navy G01","FC Portland 01G NAVY","OYS State Cup G01"
"FC Portland White G01","FC Portland 01G White","AstroTurf Showcase GU16 AB"
"FC Portland White G01","FCP 01G White","Beaverton Cup GU16 Silver"
"FC Portland White G01","FC Portland 01G White","Clash At the Border Gold/Silver U16"
"FC Portland White G01","FC Portland 01G White","Sounders FC Cup GU16"
"FC Portland White G01","FC Portland 01G WHITE","Win OYS G01 Division 1 Red"
"FC Portland White G01","FC Portland 01G WHITE","OYS Presidents Cup G01"
"FC Premier Cypress Sabet G01","FC PREMIER - CYPRESS G01 SABET (CAS)","Carlsbad Nov Nights College Showcase Elite U16"
"FC Premier Cypress Sabet G01","FC Premier G2001 - Sabet","SCDL Fl1 U16"
"FC Warriors Blue G01","FC WARRIORS BLUE 01","LV Thanksgiving Classic LVTC U16 Girls Gold"
"FCKC Academy Blue Elite G01","FCKC Academy Blues Elite (MO)","USYS National League U16"
"Fireballs -Unk G01","Fireballs 01","Wenatchee Apple Cup GU15-16 Gold"
"Florida Elite G01","Florida Elite 2001 (FL)","USYS National League U16"
"FME Fusion G00","FME Fusion '00","Starfire Spring Classic GU16"
"FME Fusion G01","FIFE MILTON EDGEWOODFME FUSION CROSS","Mt Hood Challenge Girls U16 Gold/Silver"
"FME Fusion G01","FME Fusion G01","NPSL Division 1 (01) U16"
"FME Fusion G01","FME Fusion '01","Starfire Spring Classic GU16"
"FME Renegades G99","FME Renegades","SSUL G01 Div 2"
"Force South -Unk G01","FORCE SOUTH 01G I","LV Thanksgiving Classic LVTC U16 Girls Silver Elite"
"Forza FC East LS G01","Forza 2001 E SW","Nomads Thanksgiving 1st Division U16"
"Forza FC East LS G01","FORZA 2001 E SW (UT)","Las Vegas Invit U-16 Girls Elite U16"
