"date","home.team","home.score","away.team","away.score","venue","home.adv","away.adv","surface"
2016-03-10,"Milwaukee Bavarians B99",2,"La Roca Futbol Club South B99",1,"USYS National League U18","neutral","neutral","Unk"
2016-03-10,"Sporting STL McMahon B99",4,"LA Premier B99",2,"USYS National League U18","neutral","neutral","Unk"
2016-03-10,"CUP Gold B99",3,"LA Galaxy South Bay Elite B99",0,"USYS National League U18","neutral","neutral","Unk"
2016-03-10,"Lyons Township SC Showcase B99",1,"SC del Sol B99",0,"USYS National League U18","neutral","neutral","Unk"
2016-03-10,"Elm Grove B99",2,"Strikers FC North B99",1,"USYS National League U18","neutral","neutral","Unk"
2016-03-10,"Ohio Premier Green B99",2,"El Camino Real Salinas Pumas B99",1,"USYS National League U18","neutral","neutral","Unk"
2016-03-10,"FC Montco Die Mannschaft B99",1,"Fullerton Rangers White B99",2,"USYS National League U18","neutral","neutral","Unk"
2016-03-10,"FLSA Libertyville FC 1974 B99",0,"WPFC Black B99",4,"USYS National League U18","neutral","neutral","Unk"
2016-03-11,"SC del Sol B99",0,"CUP Gold B99",1,"USYS National League U18","neutral","neutral","Unk"
2016-03-11,"LA Galaxy South Bay Elite B99",3,"Lyons Township SC Showcase B99",1,"USYS National League U18","neutral","neutral","Unk"
2016-03-11,"LA Premier B99",5,"Milwaukee Bavarians B99",2,"USYS National League U18","neutral","neutral","Unk"
2016-03-11,"La Roca Futbol Club South B99",2,"Sporting STL McMahon B99",1,"USYS National League U18","neutral","neutral","Unk"
2016-03-11,"El Camino Real Salinas Pumas B99",0,"Elm Grove B99",1,"USYS National League U18","neutral","neutral","Unk"
2016-03-11,"Strikers FC North B99",1,"Ohio Premier Green B99",1,"USYS National League U18","neutral","neutral","Unk"
2016-03-11,"WPFC Black B99",2,"FC Montco Die Mannschaft B99",0,"USYS National League U18","neutral","neutral","Unk"
2016-03-11,"Fullerton Rangers White B99",1,"FLSA Libertyville FC 1974 B99",5,"USYS National League U18","neutral","neutral","Unk"
2016-03-12,"FC Montco Die Mannschaft B99",0,"FLSA Libertyville FC 1974 B99",1,"USYS National League U18","neutral","neutral","Unk"
2016-03-12,"Fullerton Rangers White B99",2,"WPFC Black B99",1,"USYS National League U18","neutral","neutral","Unk"
2016-03-12,"CUP Gold B99",4,"Lyons Township SC Showcase B99",0,"USYS National League U18","neutral","neutral","Unk"
2016-03-12,"LA Galaxy South Bay Elite B99",0,"SC del Sol B99",2,"USYS National League U18","neutral","neutral","Unk"
2016-03-12,"Elm Grove B99",2,"Ohio Premier Green B99",2,"USYS National League U18","neutral","neutral","Unk"
2016-03-12,"Strikers FC North B99",4,"El Camino Real Salinas Pumas B99",1,"USYS National League U18","neutral","neutral","Unk"
2016-03-12,"Milwaukee Bavarians B99",2,"Sporting STL McMahon B99",1,"USYS National League U18","neutral","neutral","Unk"
2016-03-12,"La Roca Futbol Club South B99",4,"LA Premier B99",2,"USYS National League U18","neutral","neutral","Unk"
2016-05-28,"Notts Forest Red B99",1,"PSPL Academy B99",2,"Americas Cup BU18","neutral","neutral","Unk"
2016-05-29,"PSPL Academy B99",1,"MVLA SC Jaguars Blue B99",3,"Americas Cup BU18","neutral","neutral","Unk"
2016-05-29,"Strikers FC Mission Viego B00",1,"PSPL Academy B99",3,"Americas Cup BU18","neutral","neutral","Unk"
2016-06-03,"Crossfire Premier A B98",3,"WA Rush B98",1,"Showcase of Champions Boys U18 DIamond U18","neutral","neutral","Grass"
2016-06-03,"Idaho Rush Premier B98",3,"Warriors -Unk B99",2,"Showcase of Champions Boys U18 DIamond U18","neutral","neutral","Grass"
2016-06-03,"Westside Timbers Copa B99",3,"Spokane Sounders A B98",1,"Showcase of Champions Boys U18 Platinum U18","neutral","neutral","Grass"
2016-06-03,"PCU Red B98",2,"PacNW Maroon B99",5,"Showcase of Champions Boys U18 Platinum U18","neutral","neutral","Grass"
2016-06-03,"Washington Timbers Red 1 B98",3,"GS Surf A B99",0,"Showcase of Champions Boys U18 Platinum U18","neutral","neutral","Grass"
2016-06-03,"ISC Gunners A B98",1,"Crossfire Premier A B99",2,"Showcase of Champions Boys U18 Platinum U18","neutral","neutral","Grass"
2016-06-04,"WA Rush B98",3,"Warriors -Unk B99",0,"Showcase of Champions Boys U18 DIamond U18","neutral","neutral","Grass"
2016-06-04,"Idaho Rush Premier B98",1,"Crossfire Premier A B98",3,"Showcase of Champions Boys U18 DIamond U18","neutral","neutral","Grass"
2016-06-04,"WA Rush B98",2,"Idaho Rush Premier B98",1,"Showcase of Champions Boys U18 DIamond U18","neutral","neutral","Grass"
2016-06-04,"Warriors -Unk B99",3,"Crossfire Premier A B98",5,"Showcase of Champions Boys U18 DIamond U18","neutral","neutral","Grass"
2016-06-04,"ISC Gunners A B98",1,"Spokane Sounders A B98",0,"Showcase of Champions Boys U18 Platinum U18","neutral","neutral","Grass"
2016-06-04,"Westside Timbers Copa B99",2,"Crossfire Premier A B99",1,"Showcase of Champions Boys U18 Platinum U18","neutral","neutral","Grass"
2016-06-04,"PCU Red B98",0,"GS Surf A B99",0,"Showcase of Champions Boys U18 Platinum U18","neutral","neutral","Grass"
2016-06-04,"Washington Timbers Red 1 B98",5,"PacNW Maroon B99",0,"Showcase of Champions Boys U18 Platinum U18","neutral","neutral","Grass"
2016-06-04,"ISC Gunners A B98",0,"PacNW Maroon B99",2,"Showcase of Champions Boys U18 Platinum U18","neutral","neutral","Grass"
2016-06-04,"Westside Timbers Copa B99",5,"GS Surf A B99",1,"Showcase of Champions Boys U18 Platinum U18","neutral","neutral","Grass"
2016-06-04,"Washington Timbers Red 1 B98",3,"Spokane Sounders A B98",0,"Showcase of Champions Boys U18 Platinum U18","neutral","neutral","Grass"
2016-06-04,"PCU Red B98",0,"Crossfire Premier A B99",2,"Showcase of Champions Boys U18 Platinum U18","neutral","neutral","Grass"
2016-06-05,"Crossfire Premier A B98",2,"Idaho Rush Premier B98",0,"Showcase of Champions Boys U18 DIamond U18","neutral","neutral","Grass"
2016-06-05,"PCU Red B98",2,"Spokane Sounders A B98",1,"Showcase of Champions Boys U18 Platinum U18","neutral","neutral","Grass"
2016-06-05,"Westside Timbers Copa B99",2,"PacNW Maroon B99",3,"Showcase of Champions Boys U18 Platinum U18","neutral","neutral","Grass"
2016-06-05,"Washington Timbers Red 1 B98",2,"Crossfire Premier A B99",2,"Showcase of Champions Boys U18 Platinum U18","neutral","neutral","Grass"
2016-06-09,"Upper Valley Madison United B98",1,"BYSL Odyssey Black B97",3,"Yellowstone Cup Gold","neutral","neutral","Grass"
2016-06-10,"PVSC United Real B98",0,"Upper Valley Madison United B98",5,"Yellowstone Cup Gold","neutral","neutral","Grass"
2016-06-10,"BYSL Odyssey Black B97",1,"PVSC United Crew B98",1,"Yellowstone Cup Gold","neutral","neutral","Grass"
2016-06-10,"PVSC United Crew B98",6,"PVSC United Real B98",1,"Yellowstone Cup Gold","neutral","neutral","Grass"
2016-06-11,"PVSC United Real B98",0,"BYSL Odyssey Black B97",4,"Yellowstone Cup Gold","neutral","neutral","Grass"
2016-06-11,"Upper Valley Madison United B98",1,"PVSC United Crew B98",4,"Yellowstone Cup Gold","neutral","neutral","Grass"
2016-06-11,"BYSL Odyssey Black B97",4,"PVSC United Crew B98",5,"Yellowstone Cup Gold","neutral","neutral","Grass"
2016-06-17,"Snohomish United Red B00",0,"Mukilteo Rush Irish Lions B99",1,"Snohomish United Invit U17/18","neutral","neutral","Grass"
2016-06-17,"Fuerza FC Academy B00",2,"San Carlos Chivas B99",3,"Snohomish United Invit U17/18","neutral","neutral","Grass"
2016-06-18,"Mukilteo Rush Irish Lions B99",0,"San Carlos Chivas B99",5,"Snohomish United Invit U17/18","neutral","neutral","Grass"
2016-06-18,"Fuerza FC Academy B00",7,"Snohomish United Red B00",1,"Snohomish United Invit U17/18","neutral","neutral","Grass"
2016-06-19,"Mukilteo Rush Irish Lions B99",0,"Fuerza FC Academy B00",2,"Snohomish United Invit U17/18","neutral","neutral","Grass"
