"name","alt.name","venue"
"Bend FC Timbers Red B02","Bend FC Timbers 02B RED","PTT B02 Division 1 Green"
"Bend FC Timbers Red B03","BEND FC TIMBERS BFCT 03B RED (OR)","Bend Premier Cup Timbers Super Group (U14/U15) U15"
"BIFC Blue B02","Bainbridge Island FC Blue B02","NPSL Division 2 (02) U15"
"BIFC Blue B02","Bainbridge Island FC Blue B02","Founders Cup B02 Div A"
"Black Angels -Unk B03","Black Angels B03","KCC BU14-15"
"Blackhills FC Black B02","Blackhills FC B02 Black","Capital Cup BU15"
"Blackhills FC Black B02","Blackhills FC B02 Black","KITG BU15 Green"
"Blackhills FC Black B02","Blackhills FC B02 Black A","RCL B02 Div 3"
"Blackhills FC Black B02","Blackhills FC B02 Black A","WYS Presidents Cup B02 Division 1"
"Boca Juniors White B02","BOCA JUNIORS OC B02 WHITE (CAS)","Surf Cup Super Black U15"
"Boise Nationals Timbers Blue B02","BOISE NATIONALS TIMBERS U15 2002 BLUE (ID)","GEM State Challenge U15 Boys West U15"
"Boise Nationals Timbers Blue B02","BOISE NATIONALS TIMBERS U15 2002 BLUE","Idaho D3 U14/U15 Boys Div 1 U15"
"Boise Nationals Timbers Blue B02","BOISE NATIONALS TIMBERS02","FWRL B02"
"Boise Nationals Timbers Blue B02","BOISE NATIONALS TIMBERS U15 2002 BLUE (ID)","ID State Cup Boys U15 U15"
"Boise Nationals Timbers Blue B03","BOISE NATIONALS TIMBERS U14 2003 BLUE (ID)","GEM State Challenge U15 Boys East U15"
"Boise Nationals Timbers Blue B03","BOISE NATIONALS TIMBERS U14 2003 BLUE","Idaho D3 U14/U15 Boys Div 1 U15"
"Boise Nationals Timbers Red B02","BOISE NATIONALS TIMBERS U15 2002 RED (ID)","Timbers Winter Showcase 2002 Showcase U15"
"Boise Nationals Timbers Red B02","BOISE NATIONALS TIMBERS U15 2002 RED (ID)","ID State Cup Boys U15 U15"
"Boise Nationals Timbers Red B02","IDAHO RUSH PREMIER (2002) (ID)","ID State Cup Boys U15 U15"
"Bozeman Blitzz Blue B02","BLITZZ FC BLUE 2002B-PR (MT)","GEM State Challenge U15 Boys East U15"
"Bozeman Blitzz Gold B02","BLITZZ FC GOLD (MT)","PVSC Spring Classic BU15 U15"
"Breakers Red B02","IEYSA Breakers FC - Red B02/03 Bischoff","PSPL-Inland Copa 1 U15"
"Breakers Red B02","IEYSA Breakers FC - Red B02/03 Bischoff","Spr PSPL-Inland Copa 1 U15"
"BSC HR Black B02","BSC HR 02B Black","PTT B02 Division 1 Green"
"BSC HR Black B02","BSC HR 02B Black","Win OYS B02 Division 1 Yellow"
"BUSC Blaze B02","BUSC Blaze","SOCL Cascade U15"
"BUSC Rebels B02","BUSC Basin Rebels","SOCL Cascade U15"
"BYSC Corona United B02","BYSC Corona United B02","Nomads Thanksgiving 1st Division U15"
"BYSL Fusion B02","BYSL FUSION '02 BOYS (ID)","Canyon Rim Classic U15B U15"
"BYSL Fusion Cobras B01","BYSL FUSION COBRAS","Yellowstone Cup Gold"
"BYSL Knights B02","BYSL KNIGHTS (ID)","PVSC Spring Classic BU15 U15"
"BYSL Xtreme B02","BYSL XTREME FC U15","Yellowstone Cup Gold"
"Cal Odyssey BR B02","CALIFORNIA ODYSSEY SCCOSC 02BR1","NHB Cup Flight 1"
"Cal Odyssey BR B02","CALIFORNIA ODYSSEY SC COSC 02BR1 (OTIENO)","NorCal NPL 02 NPL 1 East"
"Calgary Foothills B02","Calgary Foothills 2002","Whitecaps Invitational U15"
"Calgary Foothills DA B02","FOOTHILLS BU15 01 DA (CND)","SX Cup Boys U15 Metro - Tier 2 U15"
"Canyon Optimist Inferno B02","INFERNO (ID)","GEM State Challenge U15 Boys West U15"
"Canyon Optimist Inferno B02","INFERNO","Idaho D3 U15B Division 2 U15"
"Canyon Optimist Inferno B02","INFERNO (ID)","ID Directors Cup U15B U15"
"Capital FC Timbers Black B02","CFC Timbers 2002 Boys Black","Capital Cup BU15"
"Capital FC Timbers Black B02","CAPITAL FC TIMBERS 02 BLACK (OR)","Oswego Nike Cup Boys U15"
"Capital FC Timbers Black B02","Capital FC Timbers 02B Noonkester","Win OYS B02 Division 1 Yellow"
"Capital FC Timbers Black B02","Capital FC Timbers 02B Noonkester","OYS Presidents Cup B02"
"Capital FC Timbers Red B02","CFC Timbers 2002 Boys Red","Capital Cup BU15"
"Capital FC Timbers Red B02","CAPITAL FC TIMBERSCFC TIMBERS RED BU15","Mt Hood Challenge Boys U15 Premier"
"Capital FC Timbers Red B02","CAPITAL CF TIMBERS CFC 2002 RED (OR)","Nike Crossfire Challenge Super Group U15"
"Capital FC Timbers Red B02","Capital FC Timbers 02B Kagey","PTT B02 Premier"
"Capital FC Timbers Red B02","Capital FC Timbers 02B Kagey","Win OYS B02 Premier Green"
"Capital FC Timbers Red B02","Capital FC Timbers 02B Kagey","OYS State Cup B02"
"CB United B02","CB United FC B02","PSPL-Inland Copa 2 U15"
"CB United B02","CB United FC B02","Spr PSPL-Inland Copa 1 U15"
"CBSC Inferno B02","CBSC Inferno FC","KITG BU15 White"
"CCB Elite B02","27 CCB Elite 02","Pacific Coast Challenge Premier U15"
"CDA Slammers Vargas B02","CDA Slammers Vargas B02","Nomads Thanksgiving 1st Division U15"
"CDA Slammers Vargas B02","CDA Slammers FC - Cerritos B02 Vargas","SCDL Fl1 U15"
"Celtic Academy B02","CELTIC ACADEMY (CAS)","Surf Cup Super Black U15"
"Celtic Academy B02","CELTIC ACADEMY","NHB Cup Flight 1"
"Celtic Hoops B02","CELTIC HOOPS","LV Thanksgiving Classic LVTC U15 Boys Silver Elite"
"Cencal Cosmos Grey B02","CENCAL COSMOS02 BOYS GREY","NHB Cup Flight 1"
"Central WA SA Navy B02","CENTRAL WASHINGTON SOUNDERS(CWSA)CW SOUNDERS B02 NAVY CUEVAS","Central WA Super Cup Boys U15 Gold"
"Central WA SA Navy B02","CENTRAL WASHINGTON SOUNDERS(CWSA)CW SOUNDERS(CWSA) B02 NAVY CUEVAS","NWCL Boys 02"
"Central WA SA Navy B02","CWSA B02 Navy Cuevas","PSPL WSPL 1 U15"
"Central WA SA Navy B02","CW Sounders B02 Navy Cuevas","Sounders FC Cup BU15 Gold"
"Central WA SA Navy B02","CENTRAL WASHINGTON SOUNDERS CW SOUNDERS B02 NAVY CUEVAS (WA)","WA Cup HS Gold U15"
"Central WA SA White B02","CENTRAL WASHINGTON SOUNDERSCWSA B02 KITT","Central WA Super Cup Boys U15 Gold"
"Central WA SA White B02","CWSA B02 White","PSPL Classic 1 East U15"
"Central WA SA White B02","CW Sounders B02 White","Sounders FC Cup BU15 Gold"
"Central WA SA White B02","CWSA B02 White","Spr PSPL Classic U15"
"CGA Academy SC Sounders B02","CGA ACADEMY SC SOUNDERS (ID)","GEM State Challenge U15 Boys West U15"
"CGA Academy SC Sounders B03","CGA ACADEMY SC SOUNDERS U14 (ID)","PVSC Spring Classic BU15 U15"
"Chilliwack FC Attack B02","29 Chilliwack Attack FC","Pacific Coast Challenge Premier U15"
"Classic Boys B02","CLASSIC 02 BOYS (AZ)","Surf Cup Super Black U15"
"Classics Elite B02","CLASSICS ELITE SA 02B/JLM (TXS)","Surf Cup Super Black U15"
"Coastal FC B02","COASTAL FC 02M (CANADA)","SX Cup Boys U15 Premier - Tier 1 U15"
"Coastal FC B02","Coastal FC","BCSPL 2002 U14"
"Coastal FC B02","Coastal FC 02","Whitecaps Invitational U15"
"Coastal FC Royal B02","Coastal FC 02M Royal","Starfire Spring Classic BU15"
"Columbia United Hermiston Heat B02","Hermiston United","Clash At the Border Gold/Silver U15"
"Columbia United Hermiston Heat B02","HERMISTON UNITED B02","Mt Hood Challenge Boys U15 Gold"
"Coquitlam Metro Ford Dinamo B02","CMF DINAMO (CANADA)","SX Cup Boys U15 Gold - Tier 3 U15"
"Coquitlam Metro Ford Internazionale B02","CMFSC INTERNAZIONALE (CANADA)","SX Cup Boys U15 Metro - Tier 2 U15"
"Coquitlam Metro Ford Shakhtar B02","CMFSC SHAKHTAR (CANADA)","SX Cup Boys U15 Premier - Tier 1 U15"
"Coquitlam Metro Ford Shakhtar B02","Coquitlam Metro-Ford SC","BCSPL 2002 U14"
"Coquitlam Metro Ford Shakhtar B02","Coquitlam Metro Ford Shakhtar","Whitecaps Invitational U15"
"Corinthians B02","CORINTHIANS SC B02","NHB Cup Flight 1"
"Crossfire Oregon Green I B02","CROSSFIRE OREGONCROSSFIRE OREGON B02 GREEN 1","Mt Hood Challenge Boys U15 Gold"
"Crossfire Oregon Green I B02","CROSSFIRE OREGON 02 GREEN 1 (OR)","Nike Crossfire Challenge Gold Group U15"
"Crossfire Oregon Green I B02","CROSSFIRE OREGON 02 GREEN 1 (OR)","Oswego Nike Cup Boys U15"
"Crossfire Oregon Green I B02","Crossfire Oregon 02B Green 1","Win OYS B02 Premier White"
"Crossfire Oregon Green I B02","Crossfire Oregon 02B Green 1","OYS State Cup B02"
"Crossfire Oregon Green II B02","Crossfire Oregon 02B Green 2","Win OYS B02 Division 1 Orange"
"Crossfire Premier A B02","CROSSFIRE PREMIER B02 A (WA)","Nike Crossfire Challenge Super Group U15"
"Crossfire Premier A B02","CROSSFIRE PREMIERCROSSFIRE PREMIER B02 A","NWCL Boys 02"
"Crossfire Premier A B02","Crossfire Premier B02 A","RCL B02 Div 1"
"Crossfire Premier A B02","CROSSFIRE PREMIER B02 A (WA)","REDAPT Cup Gold U15"
"Crossfire Premier A B02","CROSSFIRE PREMIER B02- WISKELL (WA)","Surf Cup Super Black U15"
"Crossfire Premier A B02","CROSSFIRE PREMIER B02 A (WA)","Surf College Showcase Super Black U15"
"Crossfire Premier A B02","Crossfire Premier B02 A","WYS Championship B02"
"Crossfire Premier A B03","CROSSFIRE PREMIER B03 A (WA)","Nike Crossfire Challenge Gold Group U15"
"Crossfire Premier A B03","CROSSFIRE PREMIER B03 A (WA)","REDAPT Cup Gold U15"
"Crossfire Premier B B02","CROSSFIRE PREMIER B02 B (WA)","Bigfoot Gold U15"
"Crossfire Premier B B02","CROSSFIRE PREMIER B02 B (WA)","Nike Crossfire Challenge Gold Group U15"
"Crossfire Premier B B02","Crossfire Premier B02 B","RCL B02 Div 2"
"Crossfire Premier B B02","CROSSFIRE PREMIER B02 B (WA)","REDAPT Cup Gold U15"
"Crossfire Premier B B02","CROSSFIRE PREMIERCROSSFIRE PREMIER B02 B","Snohomish United Invit Gold"
"Crossfire Premier B B02","Crossfire Premier B02 B","RCL B02 7V2"
"Crossfire Premier B B02","Crossfire Premier B02 B","PacNW Winter Classic Premier U15"
"Crossfire Premier B B02","Crossfire Premier B02 B","WYS Championship B02"
"Crossfire Premier C B02","CROSSFIRE PREMIER B02 C (WA)","Nike Crossfire Challenge Silver Group U15"
"Crossfire Premier C B02","Crossfire Premier B02 C","RCL B02 Div 4"
"Crossfire Premier C B02","CROSSFIRE PREMIER B02 C (WA)","REDAPT Cup Gold U15"
"Crossfire Premier C B02","CROSSFIRE PREMIERCROSSFIRE PREMIER B02 C","Snohomish United Invit Gold"
"Crossfire Premier C B02","CROSSFIRE PREMIER B02 C (WA)","SX Cup Boys U15 Premier - Tier 1 U15"
"Crossfire Premier C B02","Crossfire Premier B02 C","PacNW Winter Classic Premier II U15"
"Crossfire Premier C B02","Crossfire Premier B02 C","WYS Presidents Cup B02 Division 2"
"Crossfire Select Luna B02","CROSSFIRE SELECT LUNA 02 (WA)","Bigfoot Silver U15"
"Crossfire Select Luna B02","Crossfire Select B02 Luna","Crossfire Select U15 Gold"
"Crossfire Select Luna B02","Crossfire Select B02 Luna","Labor Day Cup BU15 Silver"
"Crossfire Select Luna B02","Crossfire Select B02 Luna","NPSL Division 1 (02) U15"
"Crossfire Select Luna B02","CFS B02 - Gold - Luna","Founders Cup B02 Div A"
"Crossfire Select OMelia B02","Crossfire Select B02 O`Melia","Crossfire Select U15 Gold"
"Crossfire Select OMelia B02","Crossfire Select B02 O'Melia","Labor Day Cup BU15 Gold"
"Crossfire Select OMelia B02","CFS B02 Gold OMelia","RCL B02 Div 4"
"Crossfire Select OMelia B02","CFS B02 Gold OMelia","WYS Presidents Cup B02 Division 2"
"Crossfire Select Toon B02","CROSSFIRE SELECT CFS - B02 TOON (WA)","Bigfoot Silver U15"
"Crossfire Select Toon B02","Crossfire Select B02 Toon","Crossfire Select U15 Silver"
"Crossfire Select Toon B02","Crossfire Select B02 Toon","NPSL Division 2 (02) U15"
"Crossfire Select Toon B02","Crossfire Select Toon","Seattle United Cup BU15 Silver"
"Crossfire Select Toon B02","CFS B02 - Silver - Toon","Founders Cup B02 Div A"
"Crossfire Select Zlatko B03","Crossfire Select B03 Zlatko","KCC BU14-15"
"Crossfire Yakima B B02","Crossfire Yakima B02","KITG BU15 Red"
"Crossfire Yakima B B02","Crossfire Yakima -B02 B","RCL B02 Div 2"
"Crossfire Yakima B B02","CROSSFIRE/YAKIMARANGERS","Snohomish United Invit Gold"
"Crossfire Yakima B B02","Crossfire Yakima -B02 B","WYS Presidents Cup B02 Division 1"
"CSC Storm B02","CSC 02B","Beaverton Cup BU15 Silver"
"CSC Storm B02","CORVALLIS CSC 02B (OR)","Bend Premier Cup Liam Ridgewell (Silver) Division U15"
"CSC Storm B02","CSC 02B","Capital Cup BU15"
"CSC Storm B02","Corvallis SC 02B","PTT B02 Division 1 Green"
"CSC Storm B02","Corvallis SC 02B","Win OYS B02 Division 1 Orange"
"CSC Storm B02","Corvallis SC 02B","OYS Presidents Cup B02"
"Culver City FC B02","CULVER CITY FOOTBALL B02 CCMA (CAS)","Surf Cup Super Black U15"
"CZ Elite B02","CZ Elite B02","SCDL Fl1 U15"
"CZ Elite Cherif B02","CZ Elite B2002 Cherif","SCDL Fl1 U15"
"Davis Legacy Red Bulls B02","DAVIS LEGACY 02 RED (CAN)","Surf Cup Super Black U15"
"Del Mar Sharks White B02","DMCV Sharks B2002 Pejkic","Nomads Thanksgiving 1st Division U15"
"Del Mar Sharks White B02","DMCV Sharks B2002 - Pejkic","SCDL Fl1 U15"
"Downey FC B02","Downey FC - Titans 0474 - BU15","FWRL CAS B02"
"Downey FC B02","Downey FC - Titans 0474 - BU15Disqualified","FWRL CAS B02"
"Downtown LVSC Rapids B02","DOWNTOWN LVSC02 RAPIDS","LV Thanksgiving Classic LVTC U15 Boys Silver Elite"
"Dragons FC B02","DRAGONS FC B02","Gunners Invitational Boys 2002 Gold"
"Dragons FC B02","DRAGONS FC B02","NWCL Boys 02"
"Dragons FC B02","DRAGONS FC B02 (WA)","REDAPT Cup Gold U15"
"Dragons FC B02","Dragons FC","RVS Classic BU14-15"
"Dragons FC B02","Dragons FC BU15","Starfire Spring Classic BU15"
"Dragons FC B02","DRAGONS FC B02 (WA)","WA Cup HS Gold U15"
"Eagleclaw FA Raptors B02","Eagleclaw Football Academy M02 Raptors","PSPL Classic 2 U15"
"Earthquakes Sacramento B02","EARTHQUAKESEARTHQUAKES RDS SACRAMENTO 02B","NHB Cup Flight 1"
"Eastside FC Blue B02","EFC B02 Blue","Eastside FC Cup BU15"
"Eastside FC Blue B02","Eastside FC B02 Blue","Rainier Challenge Copa U15"
"Eastside FC Blue B02","Eastside FC B02 Blue C","RCL B02 Div 4"
"Eastside FC Blue B02","Eastside FC B02 Blue C","WYS Presidents Cup B02 Division 2"
"Eastside FC Red B02","Eastside FC B02 Red A","FWRL B02"
"Eastside FC Red B02","EASTSIDE FC B02 RED (WA)","Nike Crossfire Challenge Super Group U15"
"Eastside FC Red B02","Eastside FC B02 Red A","RCL B02 Div 1"
"Eastside FC Red B02","Eastside FC 02 Red","US Club Regionals 2002"
"Eastside FC Red B02","Eastside FC B02 Red A","WYS Championship B02"
"Eastside FC White B02","Eastside FC B02 White","Eastside FC Cup BU15"
"Eastside FC White B02","Eastside FC B02 White B","Rainier Challenge Copa U15"
"Eastside FC White B02","Eastside FC B02 White B","RCL B02 Div 2"
"Eastside FC White B02","Eastside FC B02 White","PacNW Winter Classic Premier II U15"
"Eastside FC White B02","Eastside FC B02 White B","WYS Presidents Cup B02 Division 1"
"Eastside Timbers Black B02","EASTSIDE TIMBERS 02 BLACK (OR)","Bend Premier Cup Timbers Super Group (U14/U15) U15"
"Eastside Timbers Black B02","EASTSIDE TIMBERSET BLACK B02","Mt Hood Challenge Boys U15 Gold"
"Eastside Timbers Black B02","EASTSIDE TIMBERS 02 BLACK (OR)","Nike Crossfire Challenge Gold Group U15"
"Eastside Timbers Black B02","Eastside Timbers 02B Black","PTT B02 Division 1 White"
"Eastside Timbers Black B02","EASTSIDE TIMBERS 02 BLACK (OR)","Timbers Winter Showcase 2002 Showcase U15"
"Eastside Timbers Black B02","Eastside Timbers 02B Black","PacNW Winter Classic Premier II U15"
"Eastside Timbers Black B02","Eastside Timbers 02B Black","Win OYS B02 Premier White"
"Eastside Timbers Black B02","Eastside Timbers 02B Black","OYS State Cup B02"
"Eastside Timbers Black B03","EASTSIDE TIMBERS 03 BLACK (OR)","Bend Premier Cup Timbers Super Group (U14/U15) U15"
"Eastside Timbers Red B02","EASTSIDE TIMBERSET RED B02","Mt Hood Challenge Boys U15 Premier"
"Eastside Timbers Red B02","Eastside Timbers 02B Red","PTT B02 Premier"
"Eastside Timbers Red B02","Eastside Timbers 02B Red FWRL","PTT B02 Premier"
"Eastside Timbers Red B02","Eastside Timbers 02B Red FWRL","FWRL B02"
"Eastside Timbers Red B02","Eastside Timbers 02B Red FWRL","Win OYS B02 Premier Green"
"Eastside Timbers Red B02","Eastside Timbers 02B Red FWRL","OYS State Cup B02"
"Eastside Timbers White B02","EASTSIDE TIMBERS ET U15B WHITE (OR)","Bend Premier Cup Liam Ridgewell (Silver) Division U15"
"Eastside Timbers White B02","Eastside Timbers 02B White","Clash At the Border Bronze U15"
"Eastside Timbers White B02","EASTSIDE TIMBERSET WHITE B02","Mt Hood Challenge Boys U15 Silver/Bronze"
"Eastside Timbers White B02","Eastside Timbers 02B White","Win OYS B02 Division 1 Yellow"
"Eastside Timbers White B02","Eastside Timbers 02B White","OYS Presidents Cup B02"
"Eclipse FC B02","ECLIPSEFC ECLIPSE02 (WA)","Nike Crossfire Challenge Super Group U15"
"Eclipse FC B02","Eclipse FC Eclipse B02","PSPL WSPL 2 U15"
"Eclipse FC B02","ECLIPSE FC B02 (WA)","REDAPT Cup Gold U15"
"Eclipse FC B02","Eclipse 2002","Sounders FC Cup BU15 Gold"
"Eclipse FC B02","Eclipse FC BU15","Starfire Spring Classic BU15"
"Eclipse FC B02","ECLIPSE FC B02 (WA)","WA Rush Cup B02 Gold U15"
"Eclipse FC B02","ECLIPSE FC ECLIPSE B02 (WA)","WA Cup HS Gold U15"
"Eclipse FC B02","Eclipse FC Eclipse B02","Spr PSPL SuperLeague U15"
"Eclipse FC La Machina B02","Eclipse FC La Machina","PSPL Classic 2 U15"
"El Camino Real Salinas United B02","EC REAL SALINAS UNITED 02","FWRL CAN CRL U15"
"Elgin Pumas Gold B02","ELGIN PUMAS GOLD","LV Thanksgiving Classic LVTC U15 Boys Silver Elite"
"Emerald City FC Green B02","Emerald City FC M02 Green","PSPL WSPL 2 U15"
"Emerald City FC Green B02","Emerald City FC M02","River Jam Samba U15"
"Emerald City FC Green B02","EMERALD CITY FCECFC M02 GREEN","Snohomish United Invit Silver"
"Emerald City FC Green B02","EMERALD CITY FC ECFC M02 GREEN (WA)","WA Cup HS Silver U15"
"Emerald City FC Green B02","Emerald City FC M02 Green","Spr PSPL Classic U15"
"Emerald City FC White B03","Emerald City M03 White","RVS Classic BU14-15"
"EMFC United B02","EMFC UNITED 02 (CANADA)","SX Cup Boys U15 Premier - Tier 1 U15"
"EPIC B02","EPIC","Skagit Firecracker U15"
"ETFC Ajax Black B03","EUGENE TIMBERS FC ETFC 03B AJAX BLACK (OR)","Bend Premier Cup Timbers Super Group (U14/U15) U15"
"ETFC Dortmund Black B02","EUGENE TIMBERS FC ETFC 02 B DORTMUND BLACK (OR)","Bend Premier Cup Liam Ridgewell (Silver) Division U15"
"ETFC Dortmund Black B02","ETFC 02B Dortmund Black","PTT B02 Division 1 Green"
"ETFC Dortmund Black B02","EUGENE TIMBERS FC ETFC 02 DORTMUND BLACK (OR)","Timbers Winter Showcase 2002 Showcase U15"
"ETFC Dortmund Black B02","ETFC 02B Dortmund Black","Win OYS B02 Premier Green"
"ETFC Dortmund Black B02","ETFC 02B Dortmund Black","OYS State Cup B02"
"Excel Soccer Academy B02","EXCEL SOCCER ACADEMY 02","LV Thanksgiving Classic LVTC U15 Boys Gold"
"FC Bellevue Venom B02","F.C. Bellevue Venom","PSPL Classic 2 U15"
"FC Bellevue Venom B02","FC Bellevue Venom","Seattle United Cup BU15 Silver"
"FC Bellevue Venom B02","FC Bellevue - Venom","Xtreme Cup BU15"
"FC Bellevue Venom B02","FC BELLEVUE-HERON VENOM (WA)","WA Cup HS Bronze U15"
"FC Bellevue Venom B02","F.C. Bellevue Venom","Spr PSPL Classic U15"
"FC Boise B02","FC BOISE","Idaho D3 U15B Division 2 U15"
"FC Boise B02","FC BOISE (ID)","ID Directors Cup U15B U15"
"FC Dallas El Paso Pre-Academy B02","FC GOLDEN STATE PDA '02 (CAS)","Surf Cup Super Black U15"
"FC Dallas El Paso Select B02","FC DALLAS-EL PASO 03 SELECT (TXS)","Surf Cup Super Black U15"
"FC Edmonds Sting B02","24 FC Edmonds Sting","Pacific Coast Challenge COPA U15"
"FC Edmonds Sting B02","FC Edmonds Sting","PSPL Classic 2 U15"
"FC Edmonds Sting B02","FC EDMONDS STING (WA)","WA Cup HS Bronze U15"
"FC Edmonds Sting B02","FC Edmonds Sting","Spr PSPL Classic U15"
"FC Edmonds Sting B02","FC EDMONDS STING","Gunners Invitational Boys 2002 Gold"
"FC Golden State B02","FC GOLDEN STATE (CAS)","Surf Cup Super Black U15"
"FC Golden State B02","FC Golden State - 2002","FWRL CAS B02"
"FC Golden State B02","FC GOLDEN STATE","NHB Cup Flight 1"
"FC Golden State B02","FC Golden State Boys 2002","Nomads Thanksgiving 1st Division U15"
"FC Hawaii B03","FC Hawaii 03","Sounders FC Cup BU15 Silver"
"FC Long Beach B02","FC PREMIER Long Beach B02 Sanchez","Nomads Thanksgiving 1st Division U15"
"FC Nova Gold B02","FC NOVA GOLD 02","Idaho D3 U14/U15 Boys Div 1 U15"
"FC Nova Gold B02","FC NOVA GOLD 02 (ID)","ID State Cup Boys U15 U15"
"FC Nova Gold B03","FC NOVA GOLD 03","Idaho D3 U14/U15 Boys Div 1 U15"
"FC Payette B02","IDA-ORE FC PAYETTE (ID)","GEM State Challenge U15 Boys East U15"
"FC Payette B02","IDA-ORE FC PAYETTE","Idaho D3 U15B Division 2 U15"
"FC Portland Navy B02","FCP 2002 Navy","Beaverton Cup BU15 Gold"
"FC Portland Navy B02","FC Portland Boys 2002","Clash At the Border Gold/Silver U15"
"FC Portland Navy B02","FC PORTLAND ACADEMYFC PORTLAND 02B","Mt Hood Challenge Boys U15 Premier"
"FC Portland Navy B02","FC Portland 02B NAVY","PTT B02 Premier"
"FC Portland Navy B02","FC Portland Academy 2002 Navy","US Club Regionals 2002"
"FC Portland Navy B02","FC Portland 02B NAVY","Win OYS B02 Premier Green"
"FC Portland Navy B02","FC Portland 02B NAVY","OYS State Cup B02"
"FC Portland White B02","FC PORTLAND ACADEMY FC PORTLAND BOYS WHITE (OR)","Nike Crossfire Challenge Silver Group U15"
"FC Portland White B02","FC Portland 02B WHITE","Win OYS B02 Premier White"
"FC Portland White B02","FC Portland 02B WHITE","OYS Presidents Cup B02"
"FC Spokane Black Lee B02","FC SPOKANE B02 BLACK - LEE","IPL East U15"
"FC Spokane Black Lee B02","FC SPOKANE B02 - LEE (WA)","Les Schwab NW Cup Boys U15 U15"
"FC Spokane Black Zettle B03","FC SPOKANE B03 BLACK - KENNEDY/ZETTLE","IPL East U15"
"FME Xtreme B02","FME Xtreme 02","KITG BU15 Red"
"FME Xtreme B02","FME Xtreme B02","NPSL Division 3 (02) U15"
"Folsom SC Earthquakes Sacramento B02","FOLSOM SC EARTHQUAKES RDS SACRAMENTO 02B","FWRL CAN CRL U15"
