name,alt.name,venue
Breakers Red B03,IEYSA Breakers FC - Red B03 Radtke,Spr PSPL-Inland Copa 1 U14
BSC Portland Black B03,BSC 03B Black,PTT B03 Premier White
BSC Portland Black B03,BSC 03B Black,Spr OYS B03 Division 1 Green
BSC Portland Gold B03,BSC 03B Gold,PTT B03 Division 2 White
BSC Portland Gold B03,BSC 03B Gold,Spr OYS B03 Division 2 Green
BVSC Flames B03,BVSC FLAMES (CANADA),SX Cup Boys U14 Premier - Tier 1 U14
BYSL Ballistic SC B02,BYSL U13 BOYS BALLISTIC SC,Yellowstone Cup Boys U13/14
BYSL Blackhawks B03,BYSL FUSION BLACKHAWKS (ID),Canyon Rim Classic U14 B U14
BYSL Blackhawks B03,BYSL FUSION BLACKHAWKS (ID),PVSC Spring Classic BU14 U14
BYSL Fusion B02,BYSL FUSION 02-03,Yellowstone Cup Boys U13/14
BYSL Fusion B03,BYSL FUSION (ID),PVSC Spring Classic BU14 U14
BYSL Knights B02,BYSL KNIGHTS,Yellowstone Cup Gold
Cal Odyssey South Black B03,CALIFORNIA ODYSSEY SOUTH B03 BLACK,NorCal NPL 03 NPL 1 East
California Magic SC B03,CALIFORNIA MAGIC CAL MAGIC 03B,FWRL CAN At Large U14
Canyon Optimist Inferno B03,INFERNO,Idaho D3 Division 2 West U14
Canyon Optimist Inferno B03,INFERNO (ID),ID Directors Cup U13/U14 Gold U14
Capital FC Timbers Black B03,CFC Timbers 2003 Boys Black,Capital Cup BU14 Silver
Capital FC Timbers Black B03,CFC Timbers 2003 Boys,Chinook Cup Silver U14
Capital FC Timbers Black B03,CAPITAL FC TIMBERS CFC TIMBERS B03 BLACK (OR),Oswego Nike Cup Gold U14
Capital FC Timbers Black B03,Capital FC Timbers 03B Hoskins,OYS Presidents Cup B03
Capital FC Timbers Black B03,Capital FC Timbers 03B Hoskins,PTT B03 Division 1 White
Capital FC Timbers Red B03,CFC Timbers 2003 Boys Red,Capital Cup BU14 Gold
Capital FC Timbers Red B03,Capital FC Timbers 03B Brouse,FWRL B03
Capital FC Timbers Red B03,Capital FC Timbers 03B Brouse FWRL,FWRL B03
Capital FC Timbers Red B03,CFC Timbers B03 Red,Mt Hood Challenge U14 Premier
Capital FC Timbers Red B03,CAPITAL FC TIMBERS 2003B RED (OR),Nike Crossfire Challenge Gold Group U14
Capital FC Timbers Red B03,Capital FC Timbers 03B Brouse,PTT B03 Premier White
Capital FC Timbers Red B03,Capital FC Timbers 03B Brouse FWRL,PTT B03 Premier White
Capital FC Timbers Red B03,Capital FC Timbers 03B Brouse FWRL,Spr OYS B03 Premier Green
Capital FC Timbers Red B03,Capital FC Timbers 03B Brouse FWRL,OYS State Cup B03
Capital FC Timbers White B03,Capital FC Timbers 03B Kagey,Spr OYS B03 Division 1 White
Capital FC Timbers White B03,Capital FC Timbers 03B Kagey,OYS Presidents Cup B03
Cascade FC Green B03,CASCADE FC B03 (WA),Bigfoot Silver U14
Cascade FC Green B03,Cascade FC B03,Crossfire Select U14 Silver
Cascade FC Green B03,Cascade FC B03,PSPL Classic 2 Blue U14
Cascade FC Green B03,Cascade FC B03,Seattle United Cup BU14 Silver
Cascade FC Green B03,Cascade FC B03,Spr PSPL Classic U14
Cascade FC White B04,Cascade FC B04 White,Island Cup BU13-14 Silver
CB United A B03,CB United FC B03 A,PSPL-Inland Copa 1 U14
CB United A B03,CB United FC B03 A,Spr PSPL-Inland Copa Classic U14
CB United A B03,CB UNITED FC B03 (WA),WA Cup Boys U14 Bronze U14
CB United B B03,CB United FC B03 B,PSPL-Inland Copa 2 U14
CB United B04,CB United FC B04,Spr PSPL-Inland Copa 1 U14
CCV Stars Black B03,CCV STARS 03 BOYS,FWRL Desert 2003 U14
CDA Slammers Black B03,CDA Slammers FC HB B03 Godinez Black,FWRL CAS B03
CDA Slammers Esparza B03,CDA Slammers FC B03 Esparza,FWRL CAS B03
CDA Slammers Vargas B03,CDA Slammers Vargas B03,Nomads Thanksgiving 1st Division U14
Celtic Academy B03,CELTIC ACADEMY,NHB Cup Flight 1
Central WA SA Navy B03,CENTRAL WASHINGTON SOUNDERB03 NAVY FREISZ,Central WA Super Cup Boys U14 Gold
Central WA SA Navy B03,CWSA B03 Navy Freisz,PSPL Classic 1 U14
Central WA SA Navy B03,CWSA B03 Navy Freisz,Spr PSPL Classic U14
Ceres Earthquake Warriors B03,CERES EARTHQUAKE FC WARRIORS JRS,NorCal NPL 03 NPL 1 East
CGA Academy SC Sounders B03,CGA ACADEMY SC SOUNDERS,Spr Idaho D3 U13/U14 Division 1
CGA Academy SC Sounders B03,CGA ACADEMY SC SOUNDERS (ID),ID State Cup Boys U14 U14
Chula Vista Premier FC B03,Chula Vista FC,Nomads Thanksgiving 1st Division U14
Coastal FC B03,Coastal FC 2003 Premier,Sounders FC Cup BU14 Gold
Coastal FC B03,COASTAL FC 03M (CANADA),SX Cup Boys U14 Premier - Tier 1 U14
Coastal FC Black B03,COASTAL FC 03M BLACK (CND),SX Cup Boys U14 Silver - Tier 4 U14
Coastal FC Gold B03,COASTAL F.C. COASTAL U13 GOLD (CND),SX Cup Boys U14 Silver - Tier 4 U14
Coquitlam Metro Ford AC Milan B03,CMFSC AC MILAN (CANADA),SX Cup Boys U14 Metro - Tier 2 U14
Coquitlam Metro Ford Ajax B03,CMFSC TEAM AJAX (CANADA),SX Cup Boys U14 Premier - Tier 1 U14
Crossfire Oregon Green I B03,Crossfire Oregon B03 Green I,Mt Hood Challenge U14 Gold
Crossfire Oregon Green I B03,CROSSFIRE OREGON CROSSFIRE OR 03 GREEN I (OR),Nike Crossfire Challenge Gold Group U14
Crossfire Oregon Green I B03,Crossfire Oregon 03B Green 1,PTT B03 Premier Green
Crossfire Oregon Green I B03,Crossfire Oregon 03B Green 1,Spr OYS B03 Premier Green
Crossfire Oregon Green I B03,Crossfire Oregon 03B Green 1,OYS State Cup B03
Crossfire Oregon Green II B03,CROSSFIRE OREGON CROSSFIRE OR U13 GREEN II (OR),Oswego Nike Cup Gold U14
Crossfire Oregon Green II B03,Crossfire Oregon 03B Green 2,OYS Presidents Cup B03
Crossfire Oregon Green II B03,Crossfire Oregon 03B Green 2,PTT B03 Division 1 Green
Crossfire Oregon Green II B03,CROSSFIRE OREGON CROSSFIRE OR U13 GREEN II (OR),REDAPT Cup Gold U14
Crossfire Oregon Green II B03,Crossfire Oregon 03B Green 2,Spr OYS B03 Premier White
Crossfire Premier A B03,CROSSFIRE PREMIER B03 A (WA),Nike Crossfire Challenge Super Group U14
Crossfire Premier A B03,"CROSSFIRE PREMIERCROSSFIRE PREMIER, B2003A",NWCL Boys 03
