"team .colname","total .colname","attack .colname","defense .colname","n .colname","region .colname","city .colname","fall.league .colname","spr.league .colname","other .colname"
"PacNW Maroon B04",1041,2.67,1.99,50,"WA","Tukwila","RCL B04 Div 2","Win RCL B04 Div 2","FWRL04, WYS Championship B04"
"Blackhills FC Black B04",1040,2.86,1.85,33,"WA","Olympia","RCL B04 Div 3","Win RCL B04 Div 2","WYS Presidents Cup B04 Div 1"
"TC United Navy B04",1023,3.18,1.48,25,"WA","Lacey","PSPL WSPL 2 West U13","Spr PSPL SuperLeague West U13","WA Cup U13 Gold U13"
"Liga Tlaxtli FC Guerreros B04",1020,2.47,1.86,41,"WA","","PSPL Classic 2 Red U13","Spr PSPL Classic 1 Blue U13","WA Cup U13 Silver U13"
"NPSA Titans Navy B04",1015,2.15,2.07,29,"WA","Bellevue","PSPL WSPL 1 U13","Spr PSPL SuperLeague West U13","WA Cup U13 Gold U13"
"FWFC Blue B04",1010,3.75,1.14,35,"WA","Federal Way","RCL B04 Div 2","Win RCL B04 Div 2","WYS Presidents Cup B04 Div 1"
"Crossfire Oregon Green I B04",1007,2.5,1.68,31,"OR","Lake Oswego","PTT B04 Div 1 Green","Spr OYS B04 Premier White","OYS State Cup B04"
"Eclipse FC Aguilitos del America B04",1003,2.91,1.4,21,"WA","","PSPL Classic 1 U13","Spr PSPL SuperLeague West U13",""
"FC Edmonds Force B04",1001,3.21,1.26,34,"WA","Edmonds","PSPL WSPL 1 U13","Spr PSPL SuperLeague West U13","WA Cup U13 Gold U13"
"Washington Timbers White 1 B04",999,2.59,1.54,33,"WA","Vancouver","PTT B04 Div 2 Green","Spr OYS B04 Div 1 Green","OYS Presidents Cup B04"
"Pumas UNAM B04",992,2.22,1.7,34,"WA","Seattle","","Spr PSPL Classic 2 Red U13","WA Cup U13 Silver U13"
"Crossfire Select Barnes B04",987,1.57,2.32,30,"WA","Redmond","NPSL Div 1 (04) U13","","Founders Cup B04 Div A"
"THUSC Chromium Black B04",985,2.07,1.74,40,"OR","Beaverton","PTT B04 Div 1 Green","Spr OYS B04 Premier White","OYS Presidents Cup B04, OYS State Cup B04"
"Central WA SA Navy B04",984,2.01,1.79,25,"WA","Yakima","PSPL WSPL 2 East U13","Spr PSPL SuperLeague East U13","WA Cup U13 Gold U13"
"WUSC White B04",977,1.91,1.78,34,"OR","Willamette","PTT B04 Div 2 Green","Spr OYS B04 Div 1 White","OYS Presidents Cup B04"
"Crossfire Select Pombo B04",976,2.22,1.53,37,"WA","Redmond","NPSL Div 1 (04) U13","Spr NPSL (04) Div 1 U13","Founders Cup B04 Div A"
"Seattle Celtic Green B04",972,2.89,1.14,31,"WA","Seattle","PSPL WSPL 1 U13","Spr PSPL SuperLeague West U13","WA Cup U13 Gold U13"
"Emerald City FC Green B04",972,2.28,1.45,27,"WA","Seattle","PSPL WSPL 2 West U13","Spr PSPL SuperLeague West U13","WA Cup U13 Gold U13"
"Foothills SC Celtic White B04",969,2.12,1.52,30,"OR","Portland","PTT B04 Div 1 Green","Spr OYS B04 Premier White","OYS Presidents Cup B04, OYS State Cup B04"
"BYSL Bluebirdz B04",968,2.21,1.45,15,"ID","Idaho Falls","","",""
"PCU Union Red 2 B04",965,2.71,1.16,35,"OR","Portland","PTT B04 Div 1 Green","","OYS Presidents Cup B04"
"FC Portland Navy B04",963,2.3,1.34,27,"OR","Portland","PTT B04 Div 1 Green","Spr OYS B04 Premier Green","OYS State Cup B04"
"NEU White B04",962,2.33,1.32,33,"OR","Portland","PTT B04 Premier","Spr OYS B04 Premier White","OYS State Cup B04"
"Harbor Premier Green B04",951,2.66,1.07,38,"WA","Gig Harbor","RCL B04 Div 2","Win RCL B04 Div 2","WYS Presidents Cup B04 Div 1"
"HSC Arsenal B04",951,1.95,1.46,36,"OR","Hillboro","PTT B04 Div 1 White","Spr OYS B04 Div 1 Green","OYS Presidents Cup B04"
"Eastside FC Blue B04",950,1.89,1.49,37,"WA","Preston","RCL B04 Div 2","Win RCL B04 Div 2","WYS Presidents Cup B04 Div 1"
"Storm King B04",948,2.71,1.03,19,"WA","Port Angeles","NPSL Div 2 (04) U13","",""
"Slammers Orange B04",941,2.14,1.25,35,"WA","Auburn","RCL B04 Div 1","Win RCL B04 Div 2","WYS Championship B04"
"STU Evolution White B04",940,2.33,1.13,21,"WA","Tacoma","SSUL B04 Div 2","Spr NPSL (04) Div 1 U13","Founders Cup B04 Div A"
"GS Surf B B04",940,1.89,1.4,38,"WA","Bothel","RCL B04 Div 3","Win RCL B04 Div 2","NWCL 04, WYS Presidents Cup B04 Div 1"
"Seattle United W Blue B04",935,1.72,1.48,35,"WA","Seattle","NPSL Div 1 (04) U13","Spr NPSL (04) Div 1 U13","Founders Cup B04 Div A"
"Wenatchee Valley United Quincy B04",932,3.28,0.76,30,"WA","Quincy","PSPL WSPL 2 East U13","Spr PSPL SuperLeague East U13",""
"Nortac Colibri B04",928,1.7,1.43,24,"WA","Tacoma","NPSL Div 1 (03) U14","Spr NPSL (04) Div 1 U13","WYS Presidents Cup B04 Div 1"
"Wenatchee Valley United La Raza B04",924,1.93,1.23,23,"WA","Quincy","PSPL WSPL 2 East U13","Spr PSPL SuperLeague East U13",""
"NK Crew B04",917,2.61,0.86,33,"WA","Poulsbo","PSPL Classic 1 U13","Spr PSPL Classic 1 Red U13","WA Cup U13 Silver U13"
"PacNW Blue B04",915,2.18,1.02,46,"WA","Tukwila","RCL B04 Div 3","Win RCL B04 Div 3","WYS Presidents Cup B04 Div 2"
"BIFC Blue B04",912,2.14,1.01,32,"WA","Bainbridge Island","NPSL Div 1 (04) U13","","Founders Cup B04 Div A, WYS Presidents Cup B04 Div 2"
"Kitsap Alliance FC Red B04",906,1.4,1.48,37,"WA","Silverdale","RCL B04 Div 2","Win RCL B04 Div 3","WYS Presidents Cup B04 Div 1"
"Irish Blackhawks B04",904,2.25,0.91,17,"WA","","NPSL Div 2 (04) U13","Spr NPSL (04) Div 1 U13",""
"SESC Dragons B04",903,1.95,1.05,34,"OR","Portland","PTT B04 Div 1 White","Spr OYS B04 Div 1 White","OYS Presidents Cup B04"
"MVP Rapids Navy B04",902,1.44,1.4,28,"WA","Maple Valley","PSPL Classic 1 U13","Spr PSPL Classic 1 Red U13","WA Cup U13 Silver U13"
"Rebano -Unk B04",901,2.13,0.95,19,"WA","","SSUL B04 Div 2","",""
"Twin Falls Rapids B04",900,1.88,1.06,16,"ID","Twin Falls","","Spr Idaho D3 U13B Div 2","ID State Cup U13"
"Emerald City FC White B04",899,1.76,1.12,30,"WA","Seattle","PSPL Classic 1 U13","Spr PSPL Classic 1 Blue U13","WA Cup U13 Bronze U13"
"Wenatchee FC Black B04",894,1.8,1.07,34,"WA","Wenatchee","PSPL WSPL 2 East U13","Spr PSPL-Inland Copa Classic U13","WA Cup U13 Silver U13"
"NSC Athletico B04",878,1.82,0.94,30,"WA","Woodinvile","NPSL Div 2 (04) U13","","Founders Cup B04 Div A"
"Slammers White B04",876,1.47,1.15,35,"WA","Auburn","RCL B04 Div 4","Win RCL B04 Div 4","WA Cup U13 Silver U13"
"Crossfire Premier B B04",874,1.14,1.47,37,"WA","Redmond","RCL B04 Div 2","Win RCL B04 Div 3","WYS Presidents Cup B04 Div 1"
"Idaho Rush Nero B04",866,1.88,0.84,25,"ID","Boise","Idaho D3 Div 1 U13","Spr Idaho D3 U13B Div 2",""
"Boise Nationals Timbers Red B04",865,1.46,1.07,20,"ID","Boise","Idaho D3 Div 2 West U14","Spr Idaho D3 U13B Div 2",""
"Kent United Green B04",863,1.61,0.96,32,"WA","Kent","SSUL B04 Div 2","Spr NPSL (04) Div 2 U13","Founders Cup B04 Div A"
"Impact FC Black B04",854,1.54,0.95,39,"WA","Renton","PSPL Classic 2 Blue U13","Spr PSPL Classic 2 Blue U13","WA Cup U13 Bronze U13"
"CSC Storm Navy B04",853,2.44,0.59,36,"OR","Corvallis","PTT B04 Div 1 Green","Spr OYS B04 Div 1 Green","OYS Presidents Cup B04"
"Whatcom Rangers Blue B04",852,1.34,1.07,39,"WA","Bellingham","RCL B04 Div 4","Win RCL B04 Div 4","WYS Presidents Cup B04 Div 2"
"3 Rivers Green B04",850,1.8,0.78,27,"WA","Pasco","RCL B04 Div 4","Win RCL B04 Div 3","WYS Presidents Cup B04 Div 1"
"Highline Select B04",848,1.7,0.82,18,"WA","Burien","NPSL Div 1 (04) U13","Spr NPSL (04) Div 2 U13",""
"Seattle United Shoreline Blue B04",840,1.49,0.89,28,"WA","Shoreline","NPSL Div 1 (04) U13","Spr NPSL (04) Div 1 U13","Founders Cup B04 Div A"
"BSC HR Black B04",837,1.45,0.89,20,"OR","Portland","PTT B04 Div 1 White","Spr OYS B04 Div 1 White",""
"FC Nova Red B04",834,1.37,0.92,22,"ID","Boise","Idaho D3 Div 1 U13","Spr Idaho D3 U13B Div 2","ID State Cup U13"
"NPSA Titans White B04",833,1.78,0.71,28,"WA","Bellevue","PSPL Classic 2 Blue U13","Spr PSPL Classic 1 Blue U13","WA Cup U13 Bronze U13"
"CUSC Red B04",830,1.94,0.64,34,"OR","Clackamas","PTT B04 Div 1 Green","Spr OYS B04 Div 1 White","OYS Presidents Cup B04"
"Monroe Cobras FC B04",827,1.72,0.7,39,"WA","Monroe","PSPL WSPL 2 West U13","Spr PSPL Classic 2 Blue U13","WA Cup U13 Silver U13"
"Washington Timbers White 2 B04",827,1.43,0.84,28,"WA","Vancouver","PTT B04 Div 2 White","Spr OYS B04 Div 2 Green","OYS Presidents Cup B04"
"BSC Portland Black B04",826,1.61,0.75,20,"OR","Portland","PTT B04 Div 1 White","Spr OYS B04 Div 1 Green",""
"ISC Gunners B B04",825,1.58,0.75,36,"WA","Issaquah","PSPL Classic 2 Red U13","Spr PSPL Classic 2 Blue U13","WA Cup U13 Silver U13"
"Capital FC Timbers Red B04",819,1.26,0.91,32,"OR","Salem","PTT B04 Div 1 White","Spr OYS B04 Div 1 Green","OYS Presidents Cup B04"
"NC Alliance Red B04",813,1.58,0.69,32,"WA","","PSPL Classic 2 Red U13","Spr PSPL Classic 1 Blue U13","WA Cup U13 Silver U13"
"Seattle Celtic White B04",812,1.94,0.56,22,"WA","Seattle","PSPL Classic 2 Blue U13","Spr PSPL Classic 2 Blue U13",""
"Seattle United S Blue B04",805,1.42,0.73,26,"WA","Seattle","NPSL Div 2 (04) U13","","Founders Cup B04 Div A"
"FC Portland White B04",804,1.55,0.66,29,"OR","Portland","PTT B04 Div 2 Green","Spr OYS B04 Div 2 Green","OYS Presidents Cup B04"
"FPSC Fury White B04",802,1.56,0.65,32,"WA","Tacoma","PSPL Classic 1 U13","Spr PSPL Classic 1 Red U13","WA Cup U13 Silver U13"
"TFA Willamette Gold B04",800,1.48,0.68,23,"OR","","PTT B04 Div 2 Green","Spr OYS B04 Div 1 White","OYS Presidents Cup B04"
"Highline SA B04",800,1.62,0.62,11,"WA","","","","Founders Cup B04 Div A"
"PCU Black 1 B04",800,1.25,0.8,20,"OR","Portland","PTT B04 Div 1 White","Spr OYS B04 Div 1 White",""
"NW United Red B04",798,1.1,0.9,37,"WA","Burlington","RCL B04 Div 4, RCL B04 7V2","Win RCL B04 Div 3","WYS Presidents Cup B04 Div 1"
"Eastside Timbers Black B04",797,1.48,0.66,32,"OR","Gresham","PTT B04 Div 1 White","Spr OYS B04 Div 1 Green","OYS Presidents Cup B04"
"Normandy Park FC White B04",793,1.61,0.59,22,"WA","Normandy Park","PSPL Classic 2 Red U13","Spr PSPL Classic 1 Red U13",""
"CB United B04",790,1.4,0.66,11,"WA","Moses Lake","","Spr PSPL-Inland Copa 1 U14","WA Cup U13 Silver U13"
"UPSC United B04",787,1.36,0.67,12,"WA","University Place","SSUL B04 Div 2","",""
"WPFC White B04",784,1.34,0.67,39,"WA","Tacoma","RCL B04 Div 4","Win RCL B04 Div 4","WYS Presidents Cup B04 Div 2"
"Westside Timbers Copa TS B04",773,1.13,0.73,34,"OR","Beaverton","PTT B04 Div 2 Green","Spr OYS B04 Div 2 Green","OYS Founders Cup B04"
"WAFC Coyotitos B04",770,1.21,0.67,20,"OR","Woodburn","PTT B04 Div 1 Green","",""
"WS Red Bulls B04",767,1,0.8,22,"WA","West Seattle","NPSL Div 2 (04) U13","","Founders Cup B04 Div A"
"THUSC Chromium Green B04",763,1.4,0.55,33,"OR","Beaverton","PTT B04 Div 2 Green","Spr OYS B04 Div 2 Green","OYS Founders Cup B04"
"North Idaho Inferno B04",762,0.99,0.78,36,"ID","Post Falls","PSPL-Inland Copa 1 East U13","Spr IPL East U13, Spr PSPL-Inland Copa Classic U13","WA Cup U13 Silver U13"
"Aloha United Atletico Black B04",760,1.2,0.63,35,"OR","Beaverton","PTT B04 Div 1 White","Spr OYS B04 Div 1 White","OYS Presidents Cup B04"
"Crossfire Yakima B B04",759,1.27,0.59,23,"WA","Yakima","RCL B04 Div 4","Win RCL B04 Div 4","WYS Presidents Cup B04 Div 2"
"Hawks SC B04",755,1.44,0.51,25,"WA","Pullman","PSPL-Inland Copa 1 East U13","Spr PSPL-Inland Copa Classic U13","WA Cup U13 Silver U13"
"Kent City Black B04",753,0.8,0.91,26,"WA","Kent","PSPL Copa U13","Spr PSPL Copa U13","WA Cup U13 Bronze U13"
"Spokane Pumas B B04",753,1.19,0.61,18,"WA","Spokane","PSPL-Inland Copa 1 East U13","Spr PSPL-Inland Copa Classic U13",""
"NEU Blue B04",752,1.54,0.47,31,"OR","Portland","PTT B04 Div 1 White","Spr OYS B04 Div 1 Green","OYS Presidents Cup B04"
"Sandpoint Strikers B04",743,1.16,0.58,16,"ID","Sandpoint","IPL East U13","Spr IPL East U13",""
"ETFC Santos Red B04",737,1.39,0.46,31,"OR","Eugene","PTT B04 Div 1 White","Spr OYS B04 Div 1 Green","OYS Presidents Cup B04"
"KVJSA Ellensburg FC B04",735,1.2,0.53,18,"WA","Ellensburg","PSPL-Inland Copa 1 West U13","Spr PSPL-Inland Copa Classic U13",""
"Eastside FC Grey B04",733,1,0.63,31,"WA","Preston","RCL B04 Div 3","Win RCL B04 Div 3","WYS Presidents Cup B04 Div 2"
"LWPFC White Sharks B04",731,1.27,0.49,29,"WA","Redmond","PSPL WSPL 2 West U13","Spr PSPL Classic 1 Blue U13",""
"NSC Spartans Black B04",731,1.12,0.56,27,"WA","Woodinvile","NPSL Div 2 (04) U13","","Founders Cup B04 Div A"
"Pacific FC Dynamo B04",729,1.08,0.56,32,"WA","Battle Ground","PTT B04 Div 2 Green","Spr OYS B04 Div 2 Green",""
"FME Xtreme B04",720,1.08,0.53,23,"WA","Milton","NPSL Div 3 (04) U13","","Founders Cup B04 Div A"
"FWFC White B04",719,1.12,0.51,35,"WA","Federal Way","RCL B04 Div 4","Win RCL B04 Div 4","WYS Presidents Cup B04 Div 2"
"STU Evolution Yellow B04",717,1.21,0.47,13,"WA","Tacoma","SSUL B04 Div 2","","Founders Cup B04 Div A"
"Crossfire Premier C B04",716,1.22,0.46,35,"WA","Redmond","RCL B04 Div 3, RCL B04 7V2","Win RCL B04 Div 3","WYS Presidents Cup B04 Div 2"
"Dragons FC B04",715,1.1,0.51,25,"WA","Seattle","PSPL Classic 2 Red U13","Spr PSPL Classic 2 Red U13",""
"New Millenium FC Furia Azul B04",714,1.06,0.52,22,"WA","Burlington","PSPL Classic 1 U13","Spr PSPL Copa U13",""
"Bellevue United Select B04",705,1.09,0.47,18,"WA","Bellevue","NPSL Div 3 (04) U13","","Founders Cup B04 Div A"
"TC United White B04",705,0.79,0.65,30,"WA","Lacey","PSPL Copa U13","Spr PSPL Classic 2 Blue U13","WA Cup U13 Bronze U13"
"Saints -Unk B04",702,1.68,0.3,19,"OR","","PTT B04 Div 2 White","Spr OYS B04 Div 2 White",""
"ISC Gunners C B04",701,1.06,0.48,33,"WA","Issaquah","PSPL Classic 2 Blue U13","Spr PSPL Classic 2 Red U13","WA Cup U13 Bronze U13"
"Lake Hills Tigers B04",700,1.59,0.31,15,"WA","Bellevue","NPSL Div 2 (04) U13","","Founders Cup B04 Div A"
"Timber Barons B04",699,1.36,0.37,25,"WA","Longview","PTT B04 Div 1 White","Spr OYS B04 Div 1 White",""
"Academia Leon B04",695,1.39,0.35,35,"OR","Beaverton","PTT B04 Div 1 White","Spr OYS B04 Div 2 White","OYS Founders Cup B04"
"Irish Lions B04",694,0.87,0.55,20,"WA","Mukilteo","NPSL Div 2 (04) U13","",""
"Thelo Warriors B04",694,1.1,0.44,29,"OR","Milwaukie","PTT B04 Div 2 Green","Spr OYS B04 Div 2 Green",""
"LOSC Green I B04",689,0.96,0.48,31,"OR","Lake Oswego","PTT B04 Div 1 White","Spr OYS B04 Div 1 White","OYS Presidents Cup B04"
"Snohomish United Black B04",684,1.02,0.44,34,"WA","Snohomish","RCL B04 Div 3","Win RCL B04 Div 3","WYS Presidents Cup B04 Div 2"
"Cascade FC Green B04",683,1.19,0.37,32,"WA","North Bend","PSPL WSPL 2 West U13","Spr PSPL Classic 1 Red U13","WA Cup U13 Silver U13"
"NC Alliance Navy B04",682,1.08,0.41,30,"WA","","PSPL Classic 2 Blue U13","Spr PSPL Classic 2 Red U13",""
"Bend FC Timbers White B04",676,0.95,0.45,31,"OR","Bend","PTT B04 Div 2 Green","Spr OYS B04 Div 1 Green","OYS Presidents Cup B04"
"Spokane Sounders B B04",675,0.67,0.63,36,"WA","Spokane","RCL B04 Div 4","Win RCL B04 Div 4","WYS Presidents Cup B04 Div 2"
"PVSC United Fury B04",673,0.76,0.55,9,"ID","Pocatello","","",""
"NW United White B04",672,1.14,0.36,27,"WA","Burlington","NPSL Div 3 (04) U13","Spr NPSL (04) Div 3 U13",""
"Seattle United W White B04",671,1.15,0.36,22,"WA","Seattle","NPSL Div 3 (04) U13","","Founders Cup B04 Div A"
"WA Rush B04",668,0.69,0.58,35,"WA","Everett","RCL B04 Div 3","Win RCL B04 Div 4","WYS Presidents Cup B04 Div 2"
"Crossfire Select Atkinson B04",660,0.84,0.45,19,"WA","Redmond","NPSL Div 2 (04) U13","",""
"Newport FC B04",660,0.79,0.48,28,"WA","Bellevue","NPSL Div 2 (04) U13","Spr NPSL (04) Div 2 U13","Founders Cup B04 Div A"
"Seattle Celtic Orange B04",655,0.97,0.38,28,"WA","Seattle","PSPL Copa U13","Spr PSPL Copa U13","WA Cup U13 Bronze U13"
"NEU Black B04",654,0.68,0.54,23,"OR","Portland","PTT B04 Div 2 Green","Spr OYS B04 Div 2 White","OYS Founders Cup B04"
"Endeavor SA Red B04",643,0.93,0.36,26,"WA","","PSPL-Inland Copa 1 West U13","Spr PSPL SuperLeague East U13","WA Cup U13 Gold U13"
"PCU Black 2 B04",637,0.96,0.34,20,"OR","Portland","PTT B04 Div 2 Green","Spr OYS B04 Div 2 Green",""
"MRFC Blue B04",628,0.81,0.37,32,"WA","Sumner","PSPL Copa U13","Spr PSPL Copa U13","WA Cup U13 Bronze U13"
"Whatcom Rangers White B04",626,0.83,0.36,29,"WA","Bellingham","NPSL Div 3 (04) U13","Spr NPSL (04) Div 3 U13","Founders Cup B04 Div A"
"Southside SC Blanco B04",616,0.82,0.34,22,"OR","Tigard","PTT B04 Div 2 White","Spr OYS B04 Div 2 White",""
"3 Rivers White B04",614,0.76,0.36,22,"WA","Pasco","PSPL-Inland Copa 1 West U13","Spr PSPL-Inland Copa 1 U13",""
"Foothills SC Celtic Green B04",613,0.68,0.4,35,"OR","Portland","PTT B04 Div 2 White","Spr OYS B04 Div 2 White","OYS Founders Cup B04"
"Spokane Scotties Wilmot B04",612,0.75,0.36,23,"WA","Spokane","PSPL-Inland Copa 1 East U13","Spr PSPL-Inland Copa 1 U13",""
"BSC Portland Gold B04",602,0.92,0.28,20,"OR","Portland","PTT B04 Div 2 White","Spr OYS B04 Div 2 White",""
"ASE B04",590,0.52,0.45,21,"WA","Pasco","PSPL-Inland Copa 1 West U13","Spr PSPL-Inland Copa 1 U13",""
"WA Rush Nero B04",589,0.49,0.47,36,"WA","Everett","RCL B04 Div 4","Win RCL B04 Div 4","WYS Presidents Cup B04 Div 2"
"Emerald City FC Blue B04",589,0.57,0.4,18,"WA","Seattle","PSPL Copa U13","Spr PSPL Copa U13",""
"FC Spokane Black Pratt B04",586,0.86,0.26,15,"WA","Spokane","IPL East U13","Spr IPL East U13",""
"MpVSA Lykken B04",583,0.67,0.33,9,"WA","Maple Valley","SSUL B04 Div 2","",""
"GPS Newberg B04",581,0.61,0.36,20,"OR","","PTT B04 Div 2 White","Spr OYS B04 Div 2 Green",""
"Mukilteo Rush B04",578,0.58,0.37,22,"WA","Mukilteo","NPSL Div 2 (04) U13","","Founders Cup B04 Div A"
"WUSC Navy B04",578,0.69,0.31,23,"OR","Willamette","PTT B04 Div 2 White","Spr OYS B04 Div 2 White","OYS Founders Cup B04"
"Sun Valley Blue B04",565,0.63,0.31,9,"ID","","","Spr Idaho D3 U13B Div 2",""
"Eastside Timbers White B04",559,0.49,0.38,27,"OR","Gresham","PTT B04 Div 2 White","Spr OYS B04 Div 2 Green","OYS Founders Cup B04"
"Westside Timbers Samba B04",557,0.75,0.25,35,"OR","Beaverton","PTT B04 Div 1 White","Spr OYS B04 Div 1 White","OYS Founders Cup B04"
"Blackhills FC Red B04",544,0.56,0.3,40,"WA","Olympia","RCL B04 Div 4","Win RCL B04 Div 4","WYS Presidents Cup B04 Div 2"
"PSA Force Black B04",540,0.52,0.32,25,"WA","Marysville","NPSL Div 3 (04) U13","Spr NPSL (04) Div 3 U13",""
"Mercer Island FC Maroon B04",536,0.38,0.43,12,"WA","Mercer Island","NPSL Div 3 (04) U13","",""
"FWFC Select B04",535,0.41,0.39,23,"WA","Federal Way","SSUL B04 Div 2","Spr NPSL (04) Div 2 U13","Founders Cup B04 Div A"
"Eagleclaw FA Blue Hawks B04",519,0.67,0.21,18,"WA","Seattle","PSPL Classic 2 Red U13","Spr PSPL Classic 2 Red U13",""
"Nortac Sparta Red B04",517,0.67,0.21,29,"WA","Tacoma","PSPL Copa U13","Spr PSPL Copa U13",""
"Oregon Trail SC Strikers B04",514,0.69,0.2,28,"OR","","PTT B04 Div 2 White","Spr OYS B04 Div 2 White","OYS Founders Cup B04"
