"name","alt.name","venue"
"Bend FC Timbers Red G04","Bend FC Timbers 04G RED","Spr OYS G04 Premier White"
"Bend FC Timbers Red G04","Bend FC Timbers 04G RED","OYS State Cup G04"
"Bend FC Timbers White G04","Bend FC Timbers 04G WHITE","PTT G04 Division 1 Red"
"Bend FC Timbers White G04","BEND FC TIMBERS BFCT 04G WHITE (OR)","Bend Premier Cup Kendall Johnson (Silver) Division U13"
"Bend FC Timbers White G04","BFCT 04G White","Portland Cup U13"
"Bend FC Timbers White G04","Bend FC Timbers 04G WHITE","OYS Presidents Cup G04"
"Bend FC Timbers White G04","Bend FC Timbers 04G WHITE","Spr OYS G04 Division 1 White"
"BIFC Blue G04","Bainbridge Island FC Blue G04","Island Cup GU13"
"BIFC Blue G04","Bainbridge Island FC Blue G04","NPSL Division 3 (04) U13"
"BIFC Blue G04","BIFC G04 BLUE (WA)","REDAPT Cup Age Group U13"
"Blackhills FC Black G04","Blackhills FC G04 Black A","KITG GU13 Red"
"Blackhills FC Black G04","Blackhills FC G04 Black A","RCL G04 Div 4"
"Blackhills FC Black G04","Blackhills FC G04 Black","Capital Cup GU13"
"Blackhills FC Black G04","Blackhills FC G04 Black","Tyee Cup G04 Gold"
"Blackhills FC Black G04","Blackhills FC G04 Black A","Win RCL G04 Div 4"
"Blackhills FC Black G04","Blackhills FC G04 Black A","WYS Presidents Cup G04 Division 2"
"Blue Falcons G04","Blue Falcons","KITG GU13 Red"
"Blue Mountain Timbers G04","(Ind.) Blue Mountain Timbers","PSPL-Inland Copa 1 South U13"
"Blue Mountain Timbers G04","(Ind.) Blue Mountain Timbers","Spr PSPL-Inland Copa 2 U13"
"Blues FC Navy G04","BLUES FC 04G NAVY (CAN)","Surf Cup Black U13"
"Breakers Black Lewis G04","IEYSA Breakers FC - Black G04 Lewis","PSPL Classic 1 U13"
"Breakers Black Lewis G04","Breakers FC 04G- Lewis","Seattle United Cup GU13 Silver"
"Breakers Black Lewis G04","SPOKANE BREAKERS FC G04 BLACK (WA)","Les Schwab NW Cup G U13 U13"
"Breakers Black Lewis G04","Breakers FC 04G - Lewis","Labor Day Cup GU13 Silver"
"Breakers Black Lewis G04","IEYSA Breakers FC - Black G04 Lewis","Spr PSPL Classic 1 U13"
"Breakers Black Lewis G04","SPOKANE BREAKERS FC G04 BLACK - LEWIS (WA)","WA Cup Girls U13 Silver U13"
"Breakers Black Swoboda G04","SPOKANE BREAKERSG04 BREAKERS FC - BLACK - SWOBODA","Pend Orielle Cup Girls Gold"
"Breakers Black Swoboda G04","IEYSA Breakers FC - Black G04 Swoboda","PSPL WSPL 1 U13"
"Breakers Black Swoboda G04","G04 BREAKERS FC - SWOBODA","Seattle United Cup GU13 Gold"
"Breakers Black Swoboda G04","Breakers FC G04 Swoboda","Mt Hood Challenge U13 Premier"
"Breakers Black Swoboda G04","IEYSA Breakers FC - Black G04 Swoboda","Spr PSPL SuperLeague U13"
"Breakers Black Swoboda G04","SPOKANE BREAKERS FC G04 BREAKERS FC (USA)","WA Cup Girls U13 Gold U13"
"Breakers Red Kalua G04","SPOKANE BREAKERSG04 RED- KALUA","Pend Orielle Cup Girls Gold"
"Breakers Red Kalua G04","IEYSA Breakers FC - Red G04 Kalua","PSPL-Inland Copa 1 North U13"
"Breakers Red Kalua G04","BREAKERS KALUA (WA)","Les Schwab NW Cup G U13 U13"
"Breakers Red Kalua G04","IEYSA Breakers FC - Red G04 Kalua","Spr PSPL-Inland Copa Classic U13"
"BSC Portland Black G04","BSC 04G Black","PTT G04 Division 1 Red"
"BSC Portland Black G04","BSC 04G Black","Spr OYS G04 Premier White"
"BSC Portland Black G04","BSC 04G Black","OYS State Cup G04"
"BSC Portland Gold G04","BSC 04G Gold","PTT G04 Division 2 Red"
"BSC Portland Gold G04","BSC 04G Gold","Spr OYS G04 Division 1 White"
"BYSL Ballistic SC G02","BYSL U13 GIRLS BALLISTIC SC","Yellowstone Cup Gold"
"Canyon Optimist Inferno G04","INFERNO","Spr Idaho D3 U13 Girls Division 2"
"Capital FC Timbers Black G04","CFC Timbers G04 Black","Mt Hood Challenge U13 Bronze"
"Capital FC Timbers Black G04","CFC U13G BLACK (OR)","Oswego Nike Cup Silver U13"
"Capital FC Timbers Black G04","Capital FC Timbers 04G Ortman","PTT G04 Division 2 White"
"Capital FC Timbers Black G04","CFC Timbers 2004 Girls Black","Capital Cup GU13"
"Capital FC Timbers Black G04","Capital FC Timbers 04G Ortman","OYS Founders Cup G04"
"Capital FC Timbers Black G04","Capital FC Timbers 04G Ortman","Spr OYS G04 Division 2 Red"
"Capital FC Timbers Red G04","CAPITAL FC TIMBERS CFC U13 2004 GIRLS RED (OR)","Bend Premier Cup Tobin Heath (Gold) Division U13"
"Capital FC Timbers Red G04","CAPITAL FC TIMBERS CFC U13 2004 GIRLS RED (OR)","Oswego Nike Cup Gold U13"
"Capital FC Timbers Red G04","CFC Timbers G04 Red","Mt Hood Challenge U13 Premier"
"Capital FC Timbers Red G04","Capital FC Timbers 04G Plechl","PTT G04 Premier"
"Capital FC Timbers Red G04","CFC Timbers 2004 Girls Red","Capital Cup GU13"
"Capital FC Timbers Red G04","Capital FC Timbers 04G Plechl","Spr OYS G04 Premier Red"
"Capital FC Timbers Red G04","Capital FC Timbers 04G Plechl","OYS State Cup G04"
"Cascade FC Green G04","Cascade FC","Crossfire Select U13 Gold Silver Gold-Silver"
"Cascade FC Green G04","Cascade FC G04","PSPL Classic 1 U13"
"Cascade FC Green G04","CASCADE FC G04 (USA)","River City Challenge Girls U13 (2004) U13"
"Cascade FC Green G04","Cascade FC G04","Spr PSPL Classic 1 U13"
"Cascade FC Green G04","CASCADE FC G04 (USA)","WA Cup Girls U13 Silver U13"
"Cascade Rush White G04","CASCADE RUSH 04 (OR)","Bend Premier Cup Meg Morris (Silver) Division U13"
"Cascade Rush White G04","Cascade Rush White","Capital Cup GU13"
"CCB Azaad Elite G04","CENTRAL CITY BREAKERS FOOTBALL CCB ELITE 04 (CND)","Nike Crossfire Challenge Super Group U13"
"CDA Slammers FC Macias G04","CDA SLAMMERS FC G04 MACIAS (CAS)","Surf Cup Super Black U13"
"CDA Slammers SC EGSL G04","CDA Slammers - Huie","Portland Cup U13"
"CDA Slammers SC EGSL G04","CDA SLAMMERS HUIE - EGSL (CAS)","Surf Cup White U13"
"Central Valley SJ Quakes Academy G04","CV SJ EARTHQUAKES 04G ACADEMY (CAN)","Surf Cup Black U13"
"Cliff Avenue Chaos G04","CLIFF AVENUE CHAOS (CANADA)","SX Cup Girls U13 Gold - Tier 3 U13"
"Coastal FC G04","COASTAL FC 04F INTAKE (CANADA)","SX Cup Girls U13 Premier - Tier 1 U13"
"Coastal FC G04","CFC 2004 Girls Intake Team","Starfire Spring Classic GU13"
"Coastal FC Royals G04","CFC ROYALS04 (CANADA)","SX Cup Girls U13 Gold - Tier 3 U13"
"Cook Inlet Velocity Blue G04","COOK INLET SC 04G (AK)","Oswego Nike Cup Silver U13"
"Cook Inlet Velocity Blue G04","CISC Velocity Girls Blue","Beaverton Cup GU13 Silver"
"Coquitlam Metro Ford G04","103 Metroford 2004","Baker Blast Premier U13"
"Coquitlam Metro Ford Storm G04","CMF STORM (CANADA)","SX Cup Girls U13 Metro - Tier 2 U13"
"Coquitlam Metro Ford Warriors G04","CMFSC WARRIORS (CANADA)","SX Cup Girls U13 Premier - Tier 1 U13"
"Crossfire OR Blue I G04","Crossfire Oregon 04","Clash At the Border Div 1 Gold/Silver U13"
"Crossfire OR Blue I G04","Crossfire Oregon 04","Summer Slam Gold U13"
"Crossfire OR Blue I G04","CROSSFIRE OREGON 04 (OR)","Oswego Nike Cup Gold U13"
"Crossfire OR Blue I G04","CROSSFIRE OREGON 04 (OR)","REDAPT Cup Age Group U13"
"Crossfire OR Blue I G04","Crossfire Oregon 04G Blue","PTT G04 Premier"
"Crossfire OR Blue I G04","Crossfire Oregon 04G Blue","Spr OYS G04 Premier White"
"Crossfire OR Blue I G04","Crossfire Oregon 04G Blue","OYS State Cup G04"
"Crossfire OR CUSC Red G04","CLACKAMAS UNITED SCCUSC RED 2004","PCU Summer Classic U13 Girls Bronze"
"Crossfire OR CUSC Red G04","CUSC Red G04","Mt Hood Challenge U13 Bronze"
"Crossfire OR CUSC Red G04","CUSC 04 Red","Summer Slam Silver/Bronze U13"
"Crossfire OR CUSC Red G04","CUSC 04G Energy","PTT G04 Division 2 Red"
"Crossfire OR LOSC Blue I G04","LAKE OSWEGO LOSC GIRLS BLUE U13 TEAM A (OR)","Nike Crossfire Challenge Silver Group U13"
"Crossfire OR LOSC Blue I G04","LAKE OSWEGO GIRLS BLUE U13 TEAM A (OR)","Oswego Nike Cup Silver U13"
"Crossfire OR LOSC Blue I G04","LOSC 04G Blue 1","PTT G04 Division 1 White"
"Crossfire OR LOSC Blue I G04","LOSC Fusion","Clash At the Border Div 2 Gold/Silver U13"
"Crossfire OR LOSC Blue I G04","LOSC Fusion","Summer Slam Gold U13"
"Crossfire OR LOSC Blue I G04","LOSC G04 Fusion","Mt Hood Challenge U13 Silver"
"Crossfire OR LOSC Blue I G04","LOSC 04G Blue 1","OYS Presidents Cup G04"
"Crossfire OR LOSC Blue I G04","LOSC 04G Blue 1","Spr OYS G04 Division 1 White"
"Crossfire OR LOSC Blue II G04","LOSC G04 Blue 2 Fighters","Mt Hood Challenge U13 Bronze"
"Crossfire OR LOSC Blue II G04","LOSC 04G Blue 2 Fighters","Summer Slam Silver/Bronze U13"
"Crossfire OR LOSC Blue II G04","LOSC 04G Blue 2","PTT G04 Division 2 White"
"Crossfire OR LOSC Blue II G04","LAKE OSWEGO LOSC 2004 FIGHTERS (OR)","Oswego Nike Cup Bronze U13"
"Crossfire OR LOSC Blue II G04","LOSC 04G Blue 2","OYS Founders Cup G04"
"Crossfire OR LOSC Blue II G04","LOSC 04G Blue 2","Spr OYS G04 Division 2 Red"
"Crossfire OR LOSC White G04","LOSC 04G White","OYS Founders Cup G04"
"Crossfire OR SSC Blue I G04","SOUTHSIDESSC 04 BLUE","NWCL Girls 04"
"Crossfire OR SSC Blue I G04","SSC 04G Blue","PTT G04 Premier"
"Crossfire OR SSC Blue I G04","SOUTHSIDE SSC 04 BLUE (OR)","Oswego Nike Cup Gold U13"
"Crossfire OR SSC Blue I G04","SSC 04 Blue","Rainier Challenge Samba U13"
"Crossfire OR SSC Blue I G04","SSC 04 Blue","Clash At the Border Div 1 Gold/Silver U13"
"Crossfire OR SSC Blue I G04","SSC 04 Blue","PacNW Winter Classic Premier U13"
"Crossfire OR SSC Blue I G04","SSC 04G Blue","Spr OYS G04 Premier Red"
"Crossfire OR SSC Blue I G04","SSC 04G Blue","OYS State Cup G04"
"Crossfire OR United ECNL G04","Crossfire United Pre ECNL 04","PacNW Winter Classic Premier U13"
"Crossfire OR United ECNL G05","Crossfire United Pre ECNL 05","PacNW Winter Classic Premier U13"
"Crossfire OR WUSC Navy G04","WUSC 04G Navy","PTT G04 Division 2 Red"
"Crossfire OR WUSC Navy G04","WUSC 04G Navy","OYS Founders Cup G04"
"Crossfire OR WUSC Navy G04","WUSC 04G Navy","Spr OYS G04 Division 2 White"
"Crossfire OR WUSC White G04","WILLAMETTE UNITED SCWUSC 2004G","PCU Summer Classic U13 Girls Silver Black"
"Crossfire OR WUSC White G04","WUSC 2004G","Mt Hood Challenge U13 Silver"
"Crossfire OR WUSC White G04","WUSC 2004G","Summer Slam Silver/Bronze U13"
"Crossfire OR WUSC White G04","WILLAMETTE UNITED SC WUSC 2004G (OR)","Oswego Nike Cup Bronze U13"
"Crossfire OR WUSC White G04","WUSC 04G White","PTT G04 Division 1 White"
"Crossfire OR WUSC White G04","WUSC 04G White","OYS Presidents Cup G04"
"Crossfire OR WUSC White G04","WUSC 04G White","Spr OYS G04 Division 1 White"
"Crossfire Premier A G04","Crossfire Premier G04 A","RCL G04 Div 1"
"Crossfire Premier A G04","CROSSFIRE PREMIER G04 A (WA)","Nike Crossfire Challenge Super Group U13"
"Crossfire Premier A G04","CROSSFIRE PREMIERG2004 A","NWCL Girls 04"
"Crossfire Premier A G04","CROSSFIRE SC HATTRUP (WA)","WA Rush Cup G04 Gold U13"
"Crossfire Premier A G04","CROSSFIRE SC HATTRUP (WA)","REDAPT Cup Age Group U13"
"Crossfire Premier A G04","Schmetzer G04A","US Club Regionals 2004"
"Crossfire Premier A G04","CROSSFIRE PREMIER G2004A (WA)","Surf Cup Super Black U13"
"Crossfire Premier A G04","Crossfire Premier G04 A","Win RCL G04 Div 1"
"Crossfire Premier A G04","Crossfire Premier G04 A","WYS Championship G04"
"Crossfire Premier A G05","CROSSFIRE PREMIER G05 A (WA)","REDAPT Cup Age Group U13"
"Crossfire Premier B G04","Crossfire GU13 B","Rainier Challenge Copa U13"
"Crossfire Premier B G04","Crossfire Premier G04 B","RCL G04 Div 1"
"Crossfire Premier B G04","CROSSFIRE PREMIER G04 B PH (WA)","Nike Crossfire Challenge Gold Group U13"
"Crossfire Premier B G04","Crossfire Premier G04 B","Win RCL G04 Div 2"
"Crossfire Premier B G04","Crossfire Premier G04 B","WYS Presidents Cup G04 Division 1"
"Crossfire Premier B G05","CROSSFIRE PREMIER G05B (WA)","REDAPT Cup Age Group U13"
"Crossfire Premier C G04","CROSSFIRE PREMIER GU13 SILVER (WA)","Bigfoot Silver U13"
"Crossfire Premier C G04","Crossfire Premier G04 C","RCL G04 Div 3"
"Crossfire Premier C G04","CROSSFIRE PREMIER G04 C (WA)","Nike Crossfire Challenge Silver Group U13"
"Crossfire Premier C G04","CROSSFIRE PREMIER G04 C (WA)","REDAPT Cup Age Group U13"
"Crossfire Premier C G04","CROSSFIRE PREMIERCROSSFIRE PREMIER G2004 C","Snohomish United Invit Silver"
"Crossfire Premier C G04","Crossfire Premier Stengrund G04","Mt Hood Challenge U13 Silver"
"Crossfire Premier C G04","Crossfire Premier G04 C","PacNW Winter Classic Premier II U13"
"Crossfire Premier C G04","Crossfire Premier G04 C","Win RCL G04 Div 3"
"Crossfire Premier C G04","Crossfire Premier G04 C","WYS Presidents Cup G04 Division 1"
"Crossfire Select Bates G04","Crossfire Select G04 Bates","Crossfire Select U13 Bronze"
"Crossfire Select Bates G04","Crossfire Select G04 Bates","Dungeness Cup GU13 Olympic"
"Crossfire Select Bates G04","Crossfire Select G04 Bates","NPSL Division 2 (04) U13"
"Crossfire Select Bates G04","Crossfire Select G04 Bates","Seattle United Cup GU13 Silver"
"Crossfire Select Bates G04","CFS G04 - Silver - Bates","Founders Cup G04 Div A"
"Crossfire Select Bates G04","Crossfire Select G04 Bates","Spr NPSL (04) Division 2 U13"
"Crossfire Select Lower G04","Crossfire GU13 Gold Lower","Seattle United Cup GU13 Gold"
"Crossfire Select Lower G04","Crossfire Select G04 Lower","Crossfire Select U13 Gold Silver Gold-Silver"
"Crossfire Select Lower G04","Crossfire Select G04 Lower","NPSL Division 1 (04) U13"
"Crossfire Select Lower G04","CROSSFIRE SELECT GU13 LOWER (WA)","REDAPT Cup Age Group U13"
"Crossfire Select Lower G04","CFS G04 - Gold - Lower","Founders Cup G04 Div A"
"Crossfire Select MacDonald G04","Crossfire Select G04 MacDonald","Crossfire Select U13 Gold Silver Gold-Silver"
"Crossfire Select MacDonald G04","Crossfire Select G04 MacDonald","NPSL Division 1 (04) U13"
"Crossfire Select MacDonald G04","CROSSFIRE SELECT G043 MACDONALD (WA)","Bigfoot Silver U13"
"Crossfire Select MacDonald G04","CROSSFIRE SELECT G043 MACDONALD (WA)","REDAPT Cup Age Group U13"
"Crossfire Select MacDonald G04","Crossfire Select MacDonald","Cranberry Cup U13"
"Crossfire Select MacDonald G04","CFS G04 - Gold - MacDonald","Founders Cup G04 Div A"
"CSC Storm Navy G04","CORVALLIS CSC 04G (OR)","Bend Premier Cup Meg Morris (Silver) Division U13"
"CSC Storm Navy G04","Corvallis SC 04G","PTT G04 Division 1 Red"
"CSC Storm Navy G04","CSC 04G","Capital Cup GU13"
"CSC Storm Navy G04","CSC 04G","Beaverton Cup GU13 Silver"
"CSC Storm Navy G04","Corvallis SC 04G","OYS Presidents Cup G04"
"CSC Storm Navy G04","Corvallis SC 04G","Spr OYS G04 Division 1 Red"
"CUSC Energy G04","CUSC 04G Energy","OYS Founders Cup G04"
"CUSC Energy G04","CUSC 04G Energy","Spr OYS G04 Division 1 White"
"CWSA Grey G04","CWSA 04 Grey","PSPL-Inland Copa 1 South U13"
"CWSA Grey G04","CWSA G04 GREY (WA)","River City Cup U13 (2004) U13"
"CWSA Grey G04","CWSA 04 Grey","Spr PSPL-Inland Copa 2 U13"
"CWSA Navy G04","CENTRAL WASHINGTON SOUNDERSCW SOUNDERS G04 NAVY","Central WA Super Cup Girls U13 Gold"
"CWSA Navy G04","CWSA CWS Gallegos","PSPL WSPL 2 U13"
"CWSA Navy G04","CWS 04 Gallegos","Sounders FC Cup GU13 Silver"
"CWSA Navy G04","CWSA CWS Gallegos","Spr PSPL Classic 1 U13"
"CWSA Navy G04","CWS G04 NAVY (WA)","WA Cup Girls U13 Gold U13"
"CWSA White G04","CWSA Wells","PSPL-Inland Copa 1 South U13"
"CWSA White G04","CWSA Wells","Spr PSPL-Inland Copa 1 U13"
"CYSA Timber Barons Green G04","TIMBER BARONS 04","PCU Summer Classic U13 Girls Silver Black"
"CYSA Timber Barons Green G04","Timber Barons (J.Anderson)","Cowlitz Kickoff GU13"
"CYSA Timber Barons Green G04","TIMBER BARONS 04 (WA)","Bend Premier Cup Kendall Johnson (Silver) Division U13"
"CYSA Timber Barons Green G04","Timber Barons 04G","PTT G04 Division 1 Red"
"CYSA Timber Barons Green G04","Timber Barons 04G","Spr OYS G04 Division 1 Red"
"DCS Metro G04","DCS U13 METRO GIRLS (CANADA)","SX Cup Girls U13 Metro - Tier 2 U13"
"De Anza Force Pre-ECNL G04","FORCE 04G PRE-ECNL (CAN)","Surf Cup Super Black U13"
"DMCV Sharks G04","DMCV SHARKS G2004 TOUMI (CAS)","Surf Cup Black U13"
"Dragons FC G04","DRAGONS 04/05","Gunners Invitational Girls 2004 Silver"
"Dragons FC G04","Dragons FC","Skagit Firecracker Gold U13"
"Dragons FC G04","Dragons FC G04","Xtreme Cup GU13 Silver"
"Eagleclaw FA Ospreys G04","Eagleclaw Football Academy F04 Osprey's","PSPL Classic 2 U13"
"Eagleclaw FA Ospreys G04","Eagleclaw Football Academy F04 Ospreys","Spr PSPL Copa U13"
"Eagles SC G04","EAGLES (CAS)","Surf Cup Super Black U13"
"Eastside FC Blue G04","Eastside FC G04 Blue","Eastside FC Cup GU13"
"Eastside FC Blue G04","Eastside FC G04 Blue","Rainier Challenge Copa U13"
"Eastside FC Blue G04","Eastside FC G04 Blue C","RCL G04 Div 4"
"Eastside FC Blue G04","ECFC GU13 Blue","KITG GU13 Red"
"Eastside FC Blue G04","Eastside FC G04 Blue C","Win RCL G04 Div 4"
"Eastside FC Blue G04","Eastside FC G04 Blue C","WYS Presidents Cup G04 Division 2"
"Eastside FC Red G04","Eastside FC G04 Red","Rainier Challenge Samba U13"
"Eastside FC Red G04","EASTSIDE FC G04 RED (WA)","Nike Crossfire Challenge Super Group U13"
"Eastside FC Red G04","Eastside FC G04 Red A","RCL G04 Div 1"
"Eastside FC Red G04","EASTSIDE FC G04 RED (WA)","Surf Cup Black U13"
"Eastside FC Red G04","Eastside FC G04 Red","FWRL G04"
"Eastside FC Red G04","Eastside FC G04 Red A","Win RCL G04 Div 1"
"Eastside FC Red G04","Eastside FC G04 Red A","WYS Championship G04"
"Eastside FC White G04","Eastside FC G04 White","Eastside FC Cup GU13"
"Eastside FC White G04","Eastside FC G04 White","Starfire Spring Classic GU13"
"Eastside FC White G04","Eastside FC G04 White B","RCL G04 Div 3"
"Eastside FC White G04","EFC EASTSIDE FC G04 WHITE B (WA)","Bend Premier Cup Meg Morris (Silver) Division U13"
"Eastside FC White G04","Eastside FC G04 White B","Win RCL G04 Div 3"
"Eastside FC White G04","Eastside FC G04 White B","WYS Presidents Cup G04 Division 1"
"Eastside Timbers Black G04","Eastside Timbers 04G Black","PTT G04 Division 2 White"
"Eastside Timbers Black G04","EastSide Timbers '04G Black","Clash At the Border Div 2 Gold/Silver U13"
"Eastside Timbers Black G04","EASTSIDE TIMBERS 04G BLACK (OR)","Bend Premier Cup Kendall Johnson (Silver) Division U13"
"Eastside Timbers Black G04","ET 04G Black","Beaverton Cup GU13 Silver"
"Eastside Timbers Black G04","Eastside Timbers 04G Black","OYS Founders Cup G04"
"Eastside Timbers Black G04","Eastside Timbers 04G Black","Spr OYS G04 Division 2 Red"
"Eastside Timbers Red G04","EASTSIDE '04 RED EASTSIDE (OR)","Bend Premier Cup Tobin Heath (Gold) Division U13"
"Eastside Timbers Red G04","EASTSIDE '04 RED EASTSIDE (OR)","Oswego Nike Cup Gold U13"
"Eastside Timbers Red G04","Eastside Timbers 04G Red","PTT G04 Premier"
"Eastside Timbers Red G04","ET 04 Red","Beaverton Cup GU13 Silver"
"Eastside Timbers Red G04","Eastside Timbers 04G Red","Spr OYS G04 Premier Red"
"Eastside Timbers Red G04","Eastside Timbers 04G Red","OYS State Cup G04"
"Emerald City FC Green G04","Emerald City FC F04 Green","Crossfire Select U13 Gold Silver Gold-Silver"
"Emerald City FC Green G04","Emerald City FC F04 Green","PSPL Classic 2 U13"
"Emerald City FC Green G04","Emerald City FC F04 Green","Spr PSPL Classic 1 U13"
"Emerald City FC Green G04","EMERALD CITY FC ECFC F04 GREEN (WA)","WA Cup Girls U13 Silver U13"
"Endeavour Soccer Academy G04","Endeavour Soccer Academy G04","Sounders FC Cup GU13 Silver"
"Endeavour Soccer Academy G04","Endeavour Soccer Academy Wallace 04","PSPL-Inland Copa 1 South U13"
"Endeavour Soccer Academy Wallace G04","ENDEAVOUR WALLACE G04 (WA)","WA Cup Girls U13 Silver U13"
"ETFC Akers Black G04","ETFC 04 AKERS BLACK (OR)","Bend Premier Cup Tobin Heath (Gold) Division U13"
"ETFC Akers Black G04","ETFC 04G Akers Black","PTT G04 Premier"
"ETFC Akers Black G04","Eugene Timbers Akers Black","Starfire Spring Classic GU13"
"ETFC Akers Black G04","EUGENE TIMBERSAKERS BLACK","PCU Summer Classic U13 Girls Silver Red"
"ETFC Akers Black G04","ETFC 04G Akers Black","Spr OYS G04 Premier White"
"ETFC Akers Black G04","ETFC 04G Akers Black","OYS State Cup G04"
"ETFC Akers Red G04","ETFC 04G Akers Red","PTT G04 Division 1 White"
"ETFC Akers Red G04","ETFC Akers Red","Capital Cup GU13"
"ETFC Akers Red G04","ETFC 04 Akers Red","Beaverton Cup GU13 Silver"
"ETFC Akers Red G04","ETFC 04G Akers Red","OYS Presidents Cup G04"
"ETFC Akers Red G04","ETFC 04G Akers Red","Spr OYS G04 Division 1 Red"
"FC Alianza Pegasus G04","FC ALIANZA PEGASUS","Idaho D3 U13G Division 2 U13"
"FC Alianza Pegasus G04","FC ALIANZA PEGASUS (ID)","GEM State Challenge U13G Gold U13"
"FC Alianza Pegasus G04","FC ALIANZA PEGASUS","Spr Idaho D3 U13 Girls Division 2"
"FC Bellevue G04","F.C. Bellevue Girls 04","Spr PSPL Copa U13"
"FC Bellevue G04","FC BELLEVUE HERON G04 (WA)","WA Cup Girls U13 Bronze U13"
"FC Columbia County G04","FC Columbia County G04","Mt Hood Challenge U13 Bronze"
"FC Columbia County G04","FC Columbia County Soccer 04G","PTT G04 Division 2 White"
"FC Columbia County G04","FC Columbia County Soccer 04G","OYS Founders Cup G04"
"FC Columbia County G04","FC Columbia County Soccer 04G","Spr OYS G04 Division 2 White"
"FC Edmonds Quiet Riot G05","FC Edmonds Quiet Riot G05","Spr PSPL Classic 2 U13"
"FC Missoula G04","FC Missoula G04-Belarde","Spr PSPL-Inland Copa 1 U13"
"FC Nova Gold GK G04","FC NOVA GOLD 04--GK","NWCL Girls 04"
"FC Nova Gold GK G04","FC NOVA GOLD 04--GK","Idaho D3 U13G Division 1 U13"
"FC Nova Red JS G04","FC NOVA RED 04 - JS","Idaho D3 U13G Division 1 U13"
"FC Nova Red JS G04","FC NOVA RED 04 - JS (ID)","GEM State Challenge U13G Gold U13"
"FC Nova Red JS G04","FC NOVA RED 04 - JS","FC Nova Fall Showcase U13 Girls"
"FC Nova Red LW G04","FC NOVA RED 04 - LW","Spr Idaho D3 U13 Girls Division 2"
"FC Nova Red MM G04","FC NOVA RED 04 - MM","Idaho D3 U13G Division 2 U13"
"FC Nova Red MM G04","FC NOVA RED2 (ID)","GEM State Challenge U13G Gold U13"
"FC Nova Red MM G04","FC NOVA RED 04 - MM","FC Nova Fall Showcase U13 Girls"
"FC Nova Red MM G04","FC NOVA RED 04 - MM","Spr Idaho D3 U13 Girls Division 2"
"FC Portland Navy G04","FC Portland 04G NAVY","PTT G04 Premier"
"FC Portland Navy G04","FC PORTLAND NAVY","NWCL Girls 04"
"FC Portland Navy G04","F.C. Portland Academy G04 Navy","Portland Cup U13"
"FC Portland Navy G04","FC Portland 04G NAVY","Spr OYS G04 Premier White"
"FC Portland Navy G04","FC Portland 04G NAVY","OYS State Cup G04"
"FC Portland Navy G05","FC Portland 05G Navy","Portland Cup U13"
"FC Portland Navy G05","FC Portland 05G Navy","PacNW Winter Classic Premier II U13"
