"date","home.team","home.score","away.team","away.score","venue","home.adv","away.adv","surface"
2016-11-06,"Pacific FC Power G04",5,"Washington Timbers White 2 G04",1,"OYS Founders Cup G04","home","away","Unk"
2016-11-06,"FC Columbia County G04",0,"CUSC Energy G04",2,"OYS Founders Cup G04","home","away","Unk"
2016-11-06,"PCU Red 2 G04",1,"NEU Blue G04",1,"OYS Presidents Cup G04","home","away","Unk"
2016-11-06,"Westside Timbers Samba TS G04",1,"ETFC Akers Red G04",0,"OYS Presidents Cup G04","home","away","Unk"
2016-11-06,"Oregon Trail SC Fury G04",7,"Crossfire OR LOSC Blue I G04",2,"OYS Presidents Cup G04","home","away","Unk"
2016-11-06,"CSC Storm Navy G04",2,"Crossfire OR WUSC White G04",1,"OYS Presidents Cup G04","home","away","Unk"
2016-11-06,"Valley Thunder SC G04",10,"CWSA Grey G04",1,"PSPL-Inland Copa 1 South U13","home","away","Unk"
2016-11-06,"Seattle Celtic Green G04",4,"Highline Premier Blue G04",1,"PSPL WSPL 1 U13","home","away","Unk"
2016-11-06,"ASE Emerald G04",3,"ISC Gunners A G04",2,"PSPL WSPL 1 U13","home","away","Unk"
2016-11-06,"Breakers Black Lewis G04",1,"Kent United Green G04",0,"PSPL Classic 1 U13","home","away","Unk"
2016-11-06,"FPSC Fury White G04",0,"Cascade FC Green G04",3,"PSPL Classic 1 U13","home","away","Unk"
2016-11-06,"NC Alliance FC G04",5,"Seattle Celtic Orange G04",1,"PSPL Copa U13","home","away","Unk"
2016-11-06,"MRFC White G04",0,"Shoreline SC Verrou G04",3,"PSPL Copa U13","home","away","Unk"
2016-11-06,"ETFC Akers Black G04",0,"THUSC Selenium Green G04",2,"PTT G04 Premier","home","away","Unk"
2016-11-06,"Bend FC Timbers Red G04",1,"THUSC Selenium Black G04",5,"PTT G04 Premier","home","away","Unk"
2016-11-06,"Capital FC Timbers Red G04",2,"Crossfire OR Blue I G04",1,"PTT G04 Premier","home","away","Unk"
2016-11-06,"Westside Timbers Copa TS G04",1,"Crossfire OR SSC Blue I G04",3,"PTT G04 Premier","home","away","Unk"
2016-11-06,"PacNW Maroon G04",7,"GS Surf A G04",0,"RCL G04 Div 1","home","away","Unk"
2016-11-06,"Crossfire Premier A G04",3,"Seattle United Tango G04",0,"RCL G04 Div 1","home","away","Unk"
2016-11-06,"Crossfire Premier B G04",0,"Seattle United Copa G04",6,"RCL G04 Div 1","home","away","Unk"
2016-11-06,"WA Rush G04",1,"Whatcom FC Rangers Gold G04",0,"RCL G04 Div 2","home","away","Unk"
2016-11-06,"NW United Black G04",3,"Three Rivers SC Black G04",0,"RCL G04 Div 2","home","away","Unk"
2016-11-06,"Crossfire Premier C G04",0,"Snohomish United Black G04",1,"RCL G04 Div 3","home","away","Unk"
2016-11-06,"Eastside FC White G04",1,"GS Surf B G04",0,"RCL G04 Div 3","home","away","Unk"
2016-11-06,"GS Surf C G04",1,"Kitsap Alliance Black G04",0,"RCL G04 Div 4","home","away","Unk"
2016-11-06,"Spokane Sounders B G04",3,"PacNW White G04",1,"RCL G04 Div 4","home","away","Unk"
2016-11-06,"NW United Red G04",2,"Eastside FC Blue G04",7,"RCL G04 Div 4","home","away","Unk"
2016-11-06,"Whatcom FC Rangers Blue G04",3,"Kitsap Alliance Black G04",0,"RCL G04 Div 4","home","away","Unk"
2016-11-11,"PacNW Maroon G04",3,"WPFC Black G04",1,"RCL G04 Div 1","home","away","Unk"
2016-11-12,"Seattle United S Blue G04",0,"Seattle United Shoreline Blue G04",4,"NPSL Division 1 (04) U13","home","away","Unk"
2016-11-12,"Crossfire Select Lower G04",1,"Crossfire Select MacDonald G04",4,"NPSL Division 1 (04) U13","home","away","Unk"
2016-11-12,"Bellevue United Robinson G04",4,"NSC Green Dash G04",1,"NPSL Division 1 (04) U13","home","away","Unk"
2016-11-12,"Seattle United W Blue G04",4,"PSA Force G04",1,"NPSL Division 1 (04) U13","home","away","Unk"
2016-11-12,"NSC White Impact G04",1,"Crossfire Select Bates G04",3,"NPSL Division 2 (04) U13","home","away","Unk"
2016-11-12,"Storm King G04",2,"Lake Hills Select G04",1,"NPSL Division 2 (04) U13","home","away","Unk"
2016-11-12,"Lake Stevens FC G04",3,"Southlake Select Red G04",0,"NPSL Division 3 (04) U13","home","away","Unk"
2016-11-12,"Snohomish United Red G04",1,"UPSC Jays G04",2,"NPSL Division 3 (04) U13","home","away","Unk"
2016-11-12,"Newport FC Panthers G04",1,"Mukilteo Rush G04",2,"NPSL Division 3 (04) U13","home","away","Unk"
2016-11-12,"MIFC Sting G04",0,"NSC Black Pride G04",1,"NPSL Division 3 (04) U13","home","away","Unk"
2016-11-12,"Whatcom FC Rangers White G04",3,"BIFC Blue G04",9,"NPSL Division 3 (04) U13","home","away","Unk"
2016-11-12,"Crossfire OR WUSC Navy G04",0,"Crossfire OR LOSC Blue II G04",3,"OYS Founders Cup G04","home","away","Unk"
2016-11-12,"FSC Roses White G04",6,"SESC Swifts G04",0,"OYS Founders Cup G04","home","away","Unk"
2016-11-12,"Capital FC Timbers Black G04",1,"Pacific FC Power G04",4,"OYS Founders Cup G04","home","away","Unk"
2016-11-12,"THUSC Radium G04",2,"FC Columbia County G04",0,"OYS Founders Cup G04","home","away","Unk"
2016-11-12,"Washington Timbers White 2 G04",1,"PCU Black 2 G04",0,"OYS Founders Cup G04","home","away","Unk"
2016-11-12,"Crossfire OR LOSC Blue I G04",0,"Washington Timbers Red 2 G04",0,"OYS Presidents Cup G04","home","away","Unk"
2016-11-12,"ETFC Akers Red G04",0,"CSC Storm Navy G04",2,"OYS Presidents Cup G04","home","away","Unk"
2016-11-12,"Washington Timbers White 1 G04",1,"PCU Red 2 G04",0,"OYS Presidents Cup G04","home","away","Unk"
2016-11-12,"MRFC Blue G04",4,"RSA Elite Harris G04",0,"PSPL WSPL 2 U13","home","away","Unk"
2016-11-12,"MVP Marauders Navy G04",2,"TC United Navy G04",2,"PSPL WSPL 2 U13","home","away","Unk"
2016-11-12,"NPSA Titans Navy Mercer Island G04",0,"ISC Gunners C G04",2,"PSPL Classic 2 U13","home","away","Unk"
2016-11-12,"New Millenium FC Vikings G04",11,"Eagleclaw FA Ospreys G04",0,"PSPL Classic 2 U13","home","away","Unk"
2016-11-12,"NC Alliance FC G04",7,"MRFC White G04",0,"PSPL Copa U13","home","away","Unk"
2016-11-12,"Crossfire OR SSC Blue I G04",1,"PCU Red 1 G04",1,"PTT G04 Premier","home","away","Unk"
2016-11-12,"THUSC Selenium Green G04",2,"Bend FC Timbers Red G04",0,"PTT G04 Premier","home","away","Unk"
